index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,4.294621656152433,627127.1655508963,19.97598540369878,1.2972124180337443,6,0.3437707488369704,8.65720352888522,18.389599999999994,6.255317555057917,35.7446717431881,22.638636712229886,0.0,38.02751195035953,2.8116396408272155e7,123420.48558598025,104292.50739556986,6745.673824839239,5883.508322289763,26238.425263911828,530.7941086953028,8699.237487169097,6066.781398224088,17068.00224341117,29011.471018629847,73.5315842896267,1.152178124739082,1.4796555819577684,1.0425188709924107,0.1778725446849215,0.16332500087207263
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,4.303376263954207,627945.5601177086,20.01469546658018,1.2997503931021843,6,0.4926075311083387,8.662444217789906,18.389599999999994,6.259393646428229,35.7679636938756,22.638636712229886,0.0,38.03830093154912,2.817199947840986e7,123476.51307114026,104474.0027682293,6760.894662264714,5896.247947983667,26247.72996012734,537.0336289909894,8728.794992227227,6072.296781025839,17101.64401014574,29063.061580541154,73.6274448453249,1.1525278862736965,1.4815364818933279,1.0437366046238603,0.17812260630439775,0.16354299429422609
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,4.314015761351843,628942.4627241883,20.061882633580705,1.302834918765497,6,0.6768015146858436,8.668823284491944,18.389599999999994,6.264355142752036,35.79631510144021,22.638636712229886,0.0,38.0514142813588,2.823957617973319e7,123544.80148906216,104695.14703027584,6779.3813454433375,5911.7744144574835,26259.03610978955,544.6690795814272,8764.84176740609,6079.006828015961,17142.63909566954,29125.928605936297,73.74421240961478,1.152959188793491,1.4838276444705303,1.045219494496366,0.1784260396590002,0.16380843063612727
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,4.323633070354268,629845.6484236115,20.104665688857224,1.3056231982689102,6,0.8463335803942276,8.674598202303608,18.389599999999994,6.268846745494439,35.82198140282537,22.638636712229886,0.0,38.06326910327967,2.8300662353530426e7,123606.71036512715,104895.56228896453,6796.079902568767,5925.848952256829,26269.254312321733,551.6192331229475,8797.540200695654,6085.078661355405,17179.795440502843,29182.90809024293,73.85000093743085,1.1533561536331114,1.485903420701584,1.0465625509137628,0.17869985792771526,0.16404881437755772
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,4.326783722850831,630141.9355229986,20.118707114290775,1.306536662453618,6,0.9024821924783492,8.676491722196344,18.389599999999994,6.27031948318879,35.83039704679309,22.638636712229886,0.0,38.06715303217183,2.8320674678900477e7,123627.02806363835,104961.32079805223,6801.547604800854,5930.467652273272,26272.60147505395,553.9058037287418,8808.275235231498,6087.069068188223,17191.98769400136,29201.604698198764,73.88470411656209,1.1534879337490682,1.4865843726239796,1.0470030474154937,0.17878946116899935,0.16412765099650672
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,4.342000552211013,631575.4425577926,20.18668863611375,1.3109485577814204,6,1.1777272937326626,8.685646590928277,18.389599999999994,6.277439936646961,35.87108535226835,22.638636712229886,0.0,38.085913120884356,2.8417331355640005e7,123725.39486284461,105279.5708813636,6827.932197657988,5952.825110228753,26288.765165367022,565.0132913590118,8860.273421084306,6096.6901288060735,17251.000360185622,29292.09606848573,74.05260347436355,1.1541397856441329,1.4898789818318052,1.0491336531608138,0.17922146731796723,0.16450893835957886
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,4.360105727483261,633285.1070678396,20.267864954977952,1.3161979680267166,6,1.5132534446809023,8.696551190128016,18.389599999999994,6.28592129158009,35.91955023760052,22.638636712229886,0.0,38.10823722416272,2.853233869321224e7,123842.87305234451,105659.3569956429,6859.255681552008,5979.513233700982,26307.992753856146,578.3495888986331,8922.421899145875,6108.15001347459,17321.437925165945,29400.091678749868,74.25284137570114,1.1549667898515679,1.4938082908078596,1.051673342441827,0.17973353140505963,0.16496336342444762
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,4.381945386884914,635339.5496767854,20.365546994265994,1.3225287801180767,6,1.92359233848243,8.70963470502172,18.389599999999994,6.29609735871964,35.97769919268366,22.638636712229886,0.0,38.13516385119404,2.8671062291892163e7,123984.48001886178,106116.24887720747,6896.731735347812,6011.610564077787,26331.185982648578,594.4312280536009,8997.339653735396,6121.945242725865,17406.208686901005,29529.97037424074,74.49344684094605,1.1562344262777537,1.498530086233507,1.0547228089647687,0.18034502804301658,0.16550886262436862
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,4.406875361238248,637743.3360113122,20.48005828579376,1.3297609683086464,6,2.4272753332691352,8.72491638947006,18.389599999999994,6.30798311329057,36.04561779023183,22.638636712229886,0.0,38.16592981662244,2.882946511295779e7,124149.7356270677,106650.59489575084,6940.17759733321,6049.24455948415,26357.631221426505,613.6966263729701,9085.096601224332,6137.891865549593,17505.332891200545,29682.072532118033,74.77496935046644,1.1570283013832487,1.5040545156722565,1.0582899141819435,0.18105238460934872,0.16614703984903514
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",1500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,4.436592165322156,640628.1401633404,20.61776654522861,1.338383071990568,6,3.0513396679014857,8.743217417341778,18.389599999999994,6.322217246079683,36.12695569188391,22.638636712229886,0.0,38.202615683171004,2.9018300652296826e7,124348.41267859965,107292.42451545666,6991.919210116006,6094.48499647794,26389.139970346107,637.1146386294402,9190.765604606659,6156.966172160799,17624.42869822155,29864.81719356079,75.11281353893561,1.157974942913878,1.5106844054455904,1.0625674609089706,0.1818926531623003,0.16691219215730072
