index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,3.9204439070913764,542902.4720936898,16.101687785572643,1.1857218197389825,6,0.3004921891644183,8.099677978382596,18.389599999999994,5.821686571333652,33.26678040762087,22.638636712229886,0.0,37.554346831690545,2.569470895728272e7,119208.56903448852,87631.60786410896,6481.197314707787,4768.805909784341,25878.653681970198,262.8614140175433,5863.340181043574,5778.132776110482,14039.535401288202,23998.136064208396,63.69023332317885,1.1383609573239872,1.2851604071617884,0.923174752382944,0.17349325721733455,0.14348159223785584
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,3.928273971530957,543608.2719582565,16.132804493742043,1.1879851228053113,6,0.4305630610191793,8.104534409517514,18.389599999999994,5.825463795549702,33.2883645459983,22.638636712229886,0.0,37.56393560699797,2.5744409910548273e7,119249.18244037581,87780.33852938795,6495.699626527897,4779.111414346595,25886.965094250845,264.35463351392997,5884.930896358774,5782.72812547638,14066.848690545881,24040.5927933167,63.7729070750862,1.1386280663481954,1.286783677217626,0.9242416291396484,0.1737350995845079,0.14367272129436137
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,3.9377794003942714,544467.3475648031,16.170705921709267,1.1907327227029056,6,0.5915082892276394,8.11044114551664,18.389599999999994,5.83005792354902,33.3146167059944,22.638636712229886,0.0,37.57557716816757,2.5804747579776123e7,119298.61600688387,87961.40362695718,6513.293379375516,4791.66053216667,25897.052298672195,266.17643955315435,5911.245876195788,5788.311785898969,14100.102819116704,24092.287527553784,63.873533028607476,1.1389527437706004,1.2887594225174255,0.9255397111766546,0.17402822460308132,0.14390524774007704
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,3.946360076998205,545244.9417430216,16.20503829388741,1.1932130311339193,6,0.7396166297265472,8.115783546701335,18.389599999999994,5.83421312447045,33.33836071125972,22.638636712229886,0.0,37.5860871694603,2.585921712944732e7,119343.36216886224,88125.3296333355,6529.164642725246,4803.024770887194,25906.155735583434,267.8295160713882,5935.0986247813,5793.356967318686,14130.211971082632,24139.09620819639,63.964613408045025,1.1392462354009276,1.2905477350245076,0.9267142241784202,0.1742923982733117,0.14411561793677627
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,3.9491683989275117,545499.8636042889,16.216298962886775,1.194024800644555,6,0.7886640750058397,8.117534125142223,18.389599999999994,5.835574685480031,33.346141059885895,22.638636712229886,0.0,37.58952714124021,2.5877044552368645e7,119358.03190989817,88179.07749106771,6534.356829332055,4806.751476456791,25909.134659857944,268.37228942845394,5942.925357016231,5795.00915164958,14140.084704990028,24154.44525072353,63.994472408488754,1.13934237515459,1.2911339978171315,0.9270991781767007,0.17437876909760897,0.14418456371458144
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,3.962708503172277,546731.8858589452,16.27075805455569,1.1979387154978394,6,1.0290543068038833,8.125988680510117,18.389599999999994,5.84215045076617,33.38371686152097,22.638636712229886,0.0,37.606114142367844,2.59630011686155e7,119428.93376182478,88438.88962067707,6559.374645646376,4824.770256263552,25923.493954103375,271.0012990028098,5980.800261095842,5802.981742080187,14187.81250068857,24228.65094111552,64.13877686772071,1.13980650495516,1.293967311641547,0.928958996611304,0.17479457570321047,0.1445176305364915
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,3.9787441841209006,548197.1723019315,16.335607925785414,1.2025740565167653,6,1.3219735876932623,8.136031347516775,18.389599999999994,5.8499614139935705,33.42835093710612,22.638636712229886,0.0,37.62576135427237,2.606480645767014e7,119513.2714852466,88748.0091580569,6588.969448344084,4846.217713510921,25940.492712994645,274.14057265568937,6025.951769499334,5812.43807260073,14244.606757367563,24316.960137142203,64.31039878709005,1.1403575065291378,1.2973369531919015,0.9311695882614411,0.1752856900989208,0.14491345359190982
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,3.9977222076662926,549939.81658941,16.41284547745004,1.2080599966286447,6,1.6798416612532703,8.147957158279233,18.389599999999994,5.859237044586593,33.48135454049482,22.638636712229886,0.0,37.649017825997085,2.6185300018174972e7,119613.59592909491,89115.81186149764,6623.9462493944075,4871.74938151175,25960.600803891037,277.8916451452318,6079.799835694186,5823.649436469527,14312.1950372109,24422.061675555447,64.51450010584203,1.141011570074521,1.3013442542198495,0.933796730833797,0.1758650557306821,0.1453837779132763
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,4.020228412676153,552018.0874945001,16.505118473893813,1.214565950077029,6,2.1194807969282126,8.162154759629374,18.389599999999994,5.87027962341448,33.54445499093989,22.638636712229886,0.0,37.676603853189704,2.6328206006630763e7,119733.28525141101,89554.70685894956,6665.356656740614,4902.233723690372,25984.433918873547,282.38999358254466,6144.233309328285,5836.972895006896,14392.865108333981,24547.51582083535,64.75790304857445,1.1417901698221118,1.306123135315849,0.9369272459795956,0.17654951583703463,0.14594410150184198
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,4.047042258114367,554510.199865186,16.61599372530002,1.2223174418578895,6,2.6640720651841203,8.179143713091188,18.389599999999994,5.883493253884782,33.619961450770184,22.638636712229886,0.0,37.70947872432838,2.6498479712197635e7,119876.88551608477,90081.38193112331,6714.594593903401,4938.8398494287485,26012.810917222614,287.8194228524606,6221.806551059351,5852.885679044752,14489.694750163018,24698.11099436334,65.04976309773704,1.142722324534479,1.311853313223721,0.940677481185336,0.1773612917561372,0.14661518565378212
"(1, 13, 9, 10, 1, 11, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.525,0.0,0.0,1.0,false,4.0792204617979415,557523.2390733126,16.750376245381823,1.2316206133388448,6,3.3462397527406336,8.199632152808595,18.389599999999994,5.899428706998319,33.71102118284754,22.638636712229886,0.0,37.74894505680851,2.670284029967595e7,120050.64358824266,90718.73716499467,6773.5402256320285,4983.173949359591,26046.842012031848,294.4348084749603,6316.0492689347675,5872.038343391197,14606.910287201019,24880.420205846316,65.40261512568041,1.1438482348795953,1.3187808341191283,0.945206443857581,0.1783301984079117,0.14742539518700973
"(1, 13, 9, 10, 1, 12, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.5611111111111111,0.0,0.0,1.0,false,4.118227474161699,561207.1231058897,16.915169553887896,1.24289819038613,6,4.213078569052242,8.224606146029132,18.389599999999994,5.918852923947625,33.822016708272145,22.638636712229886,0.0,37.79680264610617,2.695060103604495e7,120263.33144684996,91498.91526498145,6844.780253535587,5037.494487444906,26088.058851094615,302.59845743118296,6431.952329477795,5895.335578520684,14750.44811787758,25103.674227308395,65.83400808693165,1.1452251090058618,1.3272501444321518,0.9507363669789918,0.17949700071483202,0.14841435134452302
"(1, 13, 9, 10, 1, 13, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.5972222222222222,0.0,0.0,1.0,false,4.1661536499911795,565778.4379807317,17.12040782364145,1.2567550342638591,6,5.3346898485982965,8.25548104938944,18.389599999999994,5.942866737672311,33.95923850098464,22.638636712229886,0.0,37.855627929111094,2.7255058552282114e7,120527.69859943495,92468.51536050881,6931.980507947781,5105.080349554034,26138.649744095266,312.84286814630684,6576.82079512029,5924.078831912986,14928.921977135895,25381.257201409942,66.36929175493573,1.146938613582999,1.3377587903705266,0.9575875028861595,0.18091905259963736,0.14963912635314727
"(1, 13, 9, 10, 1, 14, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.6333333333333333,0.0,0.0,1.0,false,4.226091704137042,571561.3962058632,17.38122376590146,1.2740848445709436,6,6.819386043435686,8.294359132764328,18.389599999999994,5.97310524696389,34.1320299826508,22.638636712229886,0.0,37.92923015858861,2.763588895464088e7,120862.96140713993,93697.59033788521,7040.505905705808,5190.870343757435,26201.843940554183,325.98185723274673,6761.757003851105,5960.2057333208795,15155.294865649103,25733.29495754435,67.04641083314775,1.1491271929121425,1.3510514871991626,0.9662379959199736,0.18267957579261074,0.1511848768906585
"(1, 13, 9, 10, 1, 15, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.6694444444444444,0.0,0.0,1.0,false,4.30285728396689,579065.8807105683,17.72162961554327,1.296281604604078,6,8.842502074333257,8.34451554093217,18.389599999999994,6.012115786649989,34.354947352285656,22.638636712229886,0.0,38.02355506787794,2.812373540623862e7,121299.66621670163,95296.94545423858,7178.590664888162,5302.689964592728,26282.672416313202,343.3261790585405,7004.554883946985,6006.757504636086,15450.099572782114,26191.615929468913,67.9250351242862,1.1520508579946682,1.3682992968967553,0.9774374421211033,0.18490503290217028,0.15318500324288273
"(1, 13, 9, 10, 1, 16, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.7055555555555556,0.0,0.0,1.0,false,4.404942225611624,589171.0335808033,18.183435643252576,1.325799723931296,6,11.707183431691245,8.411537615648127,18.389599999999994,6.064244066984623,34.65282323991213,22.638636712229886,0.0,38.149077954346744,2.8772617889727212e7,121891.60125313932,97459.26448178683,7360.16954635002,5454.137681606597,26390.012533418718,367.1863662749618,7336.611574941609,6069.055544984035,15849.117813867999,26811.459220469937,69.10803484889382,1.1565934602608576,1.3915211832649463,0.9924734779881248,0.1878072793954848,0.15586837156208422
"(1, 13, 9, 10, 1, 17, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.7416666666666667,0.0,0.0,1.0,false,4.5419564755169715,603158.2522568766,18.829177428385172,1.365445496953248,6,15.950754292842776,8.503360635529033,18.389599999999994,6.135661971336438,35.060925550493934,22.638636712229886,0.0,38.31781166127261,2.9643927243508175e7,122714.9437474868,100466.44845208521,7603.3741055835935,5665.571023253288,26533.728801927653,401.2501682230891,7805.39871261727,6154.0082146292225,16404.70354102816,27674.512948518757,70.7453745324838,1.1609475353953027,1.4236591389242192,1.0132140806987753,0.19165294633553365,0.15956728176618343
"(1, 13, 9, 10, 1, 18, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.7777777777777778,0.0,0.0,1.0,false,4.7404082636986296,623972.8181899956,19.803825041441662,1.422896985941547,6,22.69362384498898,8.638043026595758,18.389599999999994,6.240414942166112,35.65951395523493,22.638636712229886,0.0,38.56259385963203,3.0906484858293213e7,123955.60348465318,104977.34800365864,7950.716631615732,5983.980826888966,26741.402565215725,454.0335811768968,8523.497395477687,6279.028278895734,17239.74079211295,28969.905384601316,73.18163965481025,1.1672644528214575,1.4714757828160085,1.0439313456282284,0.1970665226548829,0.16503935769394854
"(1, 13, 9, 10, 1, 19, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.8138888888888889,0.0,0.0,1.0,false,5.053201296013063,657983.4802920589,21.430954138699107,1.5135443985291248,6,34.54068397419259,8.853345798781703,18.389599999999994,6.407872653866293,36.61641516495025,22.638636712229886,0.0,38.94937567479117,3.2897659498391986e7,126026.75271297526,112444.29784716808,8486.975459285351,6514.096682425559,27067.879200101164,545.597974582306,9749.385741571614,6480.891677874107,18626.173879771904,31115.083973680456,77.16190553664735,1.1772472643794214,1.5495938011741082,1.093793984651596,0.20525401549682687,0.17390830791499545
"(1, 13, 9, 10, 1, 20, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,2,0.85,0.0,0.0,1.0,false,5.627988903368404,724183.9938784502,24.716260072139114,1.680663474458379,6,59.20365504303662,9.256983650540255,18.389599999999994,6.721813205234054,38.410361172766024,22.638636712229886,0.0,39.66391955967341,3.656005517638303e7,130576.80743570939,127363.35720023821,9449.210334910313,7591.942943481485,27666.559162066187,1136.1630215454704,12273.259875831582,6876.99060705785,21413.541868048796,35391.147109281075,84.90789588626538,1.1956988252552898,1.701591584062886,1.1900394149575906,0.21947577145419864,0.19112957069314773
"(1, 13, 9, 10, 2, 1, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.2,0.0,0.0,1.0,false,3.703711134029418,494561.8270430483,14.582207156277896,1.1182975604966028,6,0.19546904164867487,7.76008124749674,18.389599999999994,7.912232961861507,31.75746160368374,22.638636712229886,0.0,37.26906273521202,1.2148943448020643e7,117997.1174039116,53175.8255136574,6119.7669056360155,3895.7321761034023,25663.118781428657,166.5524067417113,5512.209662486161,4956.207864301889,8830.7473707586,12800.957389485073,58.04206568584909,1.130518477729509,1.1746438792892622,0.8480161300334942,0.16739907575522145,0.1266602018051822
"(1, 13, 9, 10, 2, 2, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.2361111111111111,0.0,0.0,1.0,false,3.710412971163032,495025.51477092574,14.603477589545436,1.120210396969877,6,0.27999908825189557,7.763427550812828,18.389599999999994,7.9245294479063855,31.772334062866356,22.638636712229886,0.0,37.277145894289056,1.2170133882425062e7,118028.91858908073,53195.60713945597,6132.147365920457,3901.481801693906,25670.29925919897,167.4037103538659,5529.630550556696,4954.134125007475,8835.540710906134,12808.128600221315,58.09644222226355,1.130738413325768,1.1757138319840577,0.8487231294169778,0.1676100112702814,0.12677544580611255
"(1, 13, 9, 10, 2, 3, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.2722222222222222,0.0,0.0,1.0,false,3.718539618821886,495589.1815152279,14.629344754438847,1.122529838531334,6,0.38452807072799833,7.767493177709607,18.389599999999994,7.939336958941594,31.790403515740923,22.638636712229886,0.0,37.28694812257278,1.2195830029936979e7,118067.56659005008,53219.740244400105,6147.155230870197,3908.472004252692,25679.004118496592,168.440638472638,5550.829480210566,4951.651679979613,8841.38931025615,12816.828996870805,58.162541831684614,1.1310052711938356,1.1770144656168826,0.8495822707300008,0.16786549896957356,0.1269154679573919
"(1, 13, 9, 10, 2, 4, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.3,0.0,0.0,1.0,false,3.725866999204432,496098.6983996811,14.652736922299948,1.1246210964950345,6,0.4806569225436899,7.771166161573095,18.389599999999994,7.952593906855856,31.806727888467538,22.638636712229886,0.0,37.29578682386076,1.2218999541454371e7,118102.49343181637,53241.63164453305,6160.682612560583,3914.7915175737644,25686.85080443664,169.37989125679894,5570.012749015422,4949.4424586653095,8846.695419286936,12824.677807699798,58.22229010048407,1.1312460390974028,1.178190132963884,0.850358598479354,0.168095584157602,0.1270419727965537
"(1, 13, 9, 10, 2, 5, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.30833333333333335,0.0,0.0,1.0,false,3.728263397115594,496265.60336769006,14.66040169877504,1.1253050249501206,6,0.5124777711709023,7.7723689128987985,18.389599999999994,7.956910586971494,31.81207344991511,22.638636712229886,0.0,37.29867761189305,1.2226577159926048e7,118113.932846275,53248.81754746115,6165.105690244425,3916.8617847210585,25689.416623290726,169.68796929940078,5576.301052295174,4948.72574722057,8848.43736821339,12827.245521314551,58.24186187056801,1.1313248141755234,1.1785752487775425,0.8506128455833797,0.16817077470836211,0.12708339864740875
"(1, 13, 9, 10, 2, 6, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.34444444444444444,0.0,0.0,1.0,false,3.73980494731371,497071.2243190415,14.697412800627031,1.1285988711216681,6,0.6683443753420584,7.77817142800532,18.389599999999994,7.9775732338075525,31.837862405944094,22.638636712229886,0.0,37.312600974439945,1.2263073456722945e7,118169.1394701939,53283.6013101926,6186.401665610767,3926.855849671835,25701.771287660977,171.1777567289473,5606.684122101357,4945.312509079256,8856.870494148683,12839.617513048597,58.33632950253946,1.1317044377908396,1.1804341095683113,0.8518396617431435,0.16853251637794303,0.12728326100974038
"(1, 13, 9, 10, 2, 7, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.38055555555555554,0.0,0.0,1.0,false,3.7534473295696786,498027.26615329087,14.741366166024378,1.1324920839122492,6,0.8580654396636375,7.785051025684609,18.389599999999994,8.001733814686254,31.868438395629827,22.638636712229886,0.0,37.32906030572829,1.2306214638678228e7,118234.6354912069,53325.073973102764,6211.559058575619,3938.718474252412,25716.368761513837,172.95161320498372,5642.806638118576,4941.356727453474,8866.92815094518,12854.251966962653,58.44843172122579,1.1321536558964582,1.1826399950802968,0.8532947014469486,0.16895925142626417,0.12752023812346375
"(1, 13, 9, 10, 2, 8, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.4166666666666667,0.0,0.0,1.0,false,3.7695557242216355,499161.25487936696,14.793545932418187,1.1370887639394365,6,1.0895554808084909,7.793202244309431,18.389599999999994,8.029912267930971,31.90466603396237,22.638636712229886,0.0,37.34849699206185,1.2357156465239966e7,118312.3028861121,53374.508725501575,6241.242306617683,3952.7927009994364,25733.596608344105,175.0638704408412,5685.7479393008325,4936.788426238793,8878.920808190955,12871.544984906768,58.581394131472535,1.1326847827631286,1.1852563897391568,0.8550194046061355,0.1694619282478041,0.12780104137627576
"(1, 13, 9, 10, 2, 9, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.4527777777777778,0.0,0.0,1.0,false,3.7886064201286462,500509.3718301216,14.855643893896225,1.1425246723201332,6,1.373503458733005,7.802880175738017,18.389599999999994,8.062775939613221,31.94767906253386,22.638636712229886,0.0,37.37148685242377,1.2417406355287543e7,118404.61802283021,53433.57412988204,6276.31549320354,3969.529641688489,25753.959853625183,177.5865129184449,5736.935032548753,4931.518047668856,8893.255915692736,12892.01295524047,58.73945638581197,1.1333139459956976,1.1883667385420686,0.8570681651715983,0.17005473361314194,0.12813447161904967
"(1, 13, 9, 10, 2, 10, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.4888888888888889,0.0,0.0,1.0,false,3.8112287125354816,502119.78091068496,14.929918206894815,1.1489791464660064,6,1.7245876188641147,7.814423421223669,18.389599999999994,8.101191080532159,31.998982375803422,22.638636712229886,0.0,37.39879082324283,1.2488956237209016e7,118514.883586069,53504.48458142521,6317.916962976217,3989.530324435327,25778.125069795802,180.6162265767966,5798.280771570162,4925.429449967165,8910.474715342389,12916.337976043282,58.92826186180067,1.134062562552927,1.1920821171009175,0.8595132855275792,0.17075627923961334,0.12853221557217764
"(1, 13, 9, 10, 2, 11, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.525,0.0,0.0,1.0,false,3.8382692139685126,504057.90371240873,15.019445480247668,1.156694235234996,6,2.163379327809396,7.82829038467058,18.389599999999994,8.146300526971999,32.060613324456355,22.638636712229886,0.0,37.431436363306105,1.2574486197907174e7,118647.59920108874,53590.24807802511,6367.574592746348,4013.611885826332,25806.99080670346,184.28563884172846,5872.404862700996,4918.370679271316,8931.312407179445,12945.440799256412,59.15547547239533,1.1349597278671002,1.1965533955129486,0.8624528021952557,0.17159142663575377,0.12901010122027173
"(1, 13, 9, 10, 2, 12, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.5611111111111111,0.0,0.0,1.0,false,3.8708894068042294,506414.31830741634,15.128502073565032,1.1660006776104357,6,2.7194221831843954,7.845113219227553,18.389599999999994,8.199639393444844,32.13538147804291,22.638636712229886,0.0,37.47082813086313,1.2677673461722493e7,118809.00782540685,53694.981372691545,6427.371288620283,4042.906857808132,25841.783829505286,188.78074730383162,5962.969710364843,4910.134323583536,8956.778081045757,12980.578125371687,59.43170867971532,1.1360455496254918,1.2019894483696847,0.8660221798568706,0.17259387487913186,0.12958996496538422
"(1, 13, 9, 10, 2, 13, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.5972222222222222,0.0,0.0,1.0,false,3.9107251323041043,509318.00634262146,15.263204896987487,1.177364081819054,6,3.4364089760177645,7.8657878681500835,18.389599999999994,8.263319886537428,32.227268806587496,22.638636712229886,0.0,37.518944707474574,1.2803697765244437e7,119008.0339969646,53824.49671606094,6500.223371467351,4079.030071246645,25884.228979184463,194.37021239359498,6075.251948170539,4900.431952804865,8988.298642151796,13023.51760703304,59.77207050286077,1.137377147507082,1.2086876932482475,0.870413870438846,0.17381049545577837,0.13030277395006118
"(1, 13, 9, 10, 2, 14, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.6333333333333333,0.0,0.0,1.0,false,3.960133686487355,512954.5807750287,15.432405941410478,1.1914548348687406,6,4.381239319094269,7.8915955500726875,18.389599999999994,8.340304064434646,32.34196961513239,22.638636712229886,0.0,37.57863683580798,1.2960035286005765e7,119257.6518042815,53987.18251438932,6590.33533743686,4124.318070019175,25936.808497505313,201.44654294232606,6216.962458415901,4888.853950282734,9027.920905040566,13076.816260342777,60.19829993980218,1.1390381479672143,1.21707600907428,0.8759045086820814,0.17530833516453412,0.13119301973731975
"(1, 13, 9, 10, 2, 15, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.6694444444444444,0.0,0.0,1.0,false,4.022690512146866,517611.79451949795,15.649916683215784,1.2092906005086062,6,5.6609383247207345,7.924509851681461,18.389599999999994,8.434961922145895,32.48825540006028,22.638636712229886,0.0,37.65423516683434,1.3158018821531186e7,119578.05688428183,54195.793381898526,6704.001578914919,4182.393017696442,26003.282049710153,210.6309716084766,6400.252437313084,4874.783162968381,9078.774088638384,13144.339309476336,60.74409669862295,1.141158589307146,1.2278178089957137,0.8829212190484412,0.17718683349618616,0.13232915953628194
"(1, 13, 9, 10, 2, 16, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.7055555555555556,0.0,0.0,1.0,false,4.104102152375471,523761.3631824412,15.93856413227185,1.2324948554626312,6,7.456284023389841,7.967740482372527,18.389599999999994,8.554058374716302,32.68039153646502,22.638636712229886,0.0,37.75265433642281,1.341571813716809e7,120002.53829416983,54470.64282516664,6851.072673235877,4259.190537599849,26089.63093801742,222.968632881049,6645.46133674046,4857.22682173948,9145.88025757187,13232.214225742922,61.464704657462974,1.1439544740816472,1.2420009047253429,0.89216066022402,0.1795998414268309,0.13382233244607133
"(1, 13, 9, 10, 2, 17, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.7416666666666667,0.0,0.0,1.0,false,4.213977346904435,532207.3844960426,16.337683487060996,1.2638066736942055,6,10.094130326985201,8.026695887847223,18.389599999999994,8.70855280251149,32.942415560796995,22.638636712229886,0.0,37.88557281013351,1.3763587117584718e7,120588.78102759167,54845.95004020518,7047.916498660239,4364.881325995906,26205.92639024163,240.29601851770758,6988.291954935452,4834.519337047751,9237.665629344561,13350.78979353435,62.45427623603538,1.1478220322685564,1.2614794532532567,0.904805477541969,0.18279942000984006,0.13586051026722948
"(1, 13, 9, 10, 2, 18, 1, 7, 2, 1)",2167.0,nacelle,2.25,10.970703472840606,1.0,4,0.7777777777777778,0.0,0.0,1.0,false,4.370218470726795,544468.7932729862,16.92261539645559,1.3083186570163978,6,14.223196451410075,8.111444726053861,18.389599999999994,8.917820733494882,33.31907706393762,22.638636712229886,0.0,38.07472992453848,1.4258376735297484e7,121448.04371726964,55385.22703890377,7324.062928727635,4518.762256155526,26370.856000114265,266.22011348056793,7498.778487150795,4803.608329703174,9369.723302042408,13519.282012317859,63.89063770640639,1.1537478757086408,1.2897565603232743,0.9230759548219747,0.1872323231836707,0.13879450068537438
