index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 1, 1, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.2,0.0,0.0,1.0,false,5.287791705875915,907794.1923960402,30.971414548145273,1.1305384785001074,7,0.3997317270310655,8.872502961691707,25.14600000000001,5.503518313032225,38.62118114408579,31.24200000000001,0.0,49.049946421890276,3.5550420235908985e7
"(1, 9, 8, 10, 1, 2, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,5.297314100907453,908936.6474546432,31.029268771997856,1.1325261367347426,7,0.5726155202701894,8.877696416293956,25.14600000000001,5.506973880102204,38.64543073755933,31.24200000000001,0.0,49.06592840803459,3.561295263623941e7
"(1, 9, 8, 10, 1, 3, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,5.308873677087849,910326.8610382356,31.09971733415489,1.1349391314724395,7,0.786421191269367,8.884011674758078,25.14600000000001,5.511175861414908,38.67491832571866,31.24200000000001,0.0,49.085330844776514,3.56888644268047e7
"(1, 9, 8, 10, 1, 4, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.3,0.0,0.0,1.0,false,5.319308413793151,911584.9163544634,31.163513867055233,1.1371174250457465,7,0.9830652497417147,8.8897223467388,25.14600000000001,5.514975569230875,38.701582941971054,31.24200000000001,0.0,49.10284651401255,3.5757391001504965e7
"(1, 9, 8, 10, 1, 5, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,5.3227235023501285,911997.2929037067,31.184434981373784,1.1378303639997536,7,1.0481633814792974,8.891593368070378,25.14600000000001,5.516220490039045,38.710319228344176,31.24200000000001,0.0,49.10857934795755,3.5779818882291004e7
"(1, 9, 8, 10, 1, 6, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,5.33918857303768,913989.8308289065,31.285587399840274,1.1412677745135267,7,1.3670643722555382,8.900627793770706,25.14600000000001,5.5222317227034665,38.75250331721731,31.24200000000001,0.0,49.1362206365309,3.588795183350829e7
"(1, 9, 8, 10, 1, 7, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,5.358687306329083,916358.7318178456,31.405985534747863,1.1453388537605462,7,1.7553113934829698,8.911355646999564,25.14600000000001,5.529369710649515,38.80259446069836,31.24200000000001,0.0,49.168958703548775,3.60160138133064e7
"(1, 9, 8, 10, 1, 8, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,5.381761978356674,919174.7483829045,31.549305432711076,1.1501569743683793,7,2.229163777852372,8.924089999581474,25.14600000000001,5.53784276236744,38.86205447275397,31.24200000000001,0.0,49.207706008919395,3.616756858299543e7
"(1, 9, 8, 10, 1, 9, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,5.409123223659611,922531.3099787046,31.720415710523298,1.155870747595519,7,2.810604711266759,8.939242890098912,25.14600000000001,5.5479250358245675,38.93280726894434,31.24200000000001,0.0,49.25365863668441,3.634728749864892e7
"(1, 9, 8, 10, 1, 10, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,5.441715723765069,926553.6567503548,31.925866325591446,1.1626777595331443,7,3.529864241113833,8.957364582764734,25.14600000000001,5.559982660127508,39.01742217633339,31.24200000000001,0.0,49.30840703261139,3.656138086855071e7
"(1, 9, 8, 10, 1, 11, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.525,0.0,0.0,1.0,false,5.480818363957706,931412.9456072832,32.1746465291697,1.1708455572107408,7,4.429384390683101,8.979203767084625,25.14600000000001,5.574513790550471,39.11939502140682,31.24200000000001,0.0,49.37410504145635,3.6818257220653124e7
"(1, 9, 8, 10, 1, 12, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.5611111111111111,0.0,0.0,1.0,false,5.528201587090935,937348.6628125273,32.479397226349064,1.1807446338942116,7,5.570261004666948,9.005802562991766,25.14600000000001,5.592211822068453,39.24359173381371,31.24200000000001,0.0,49.453735667305374,3.7129558863598846e7
"(1, 9, 8, 10, 1, 13, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.5972222222222222,0.0,0.0,1.0,false,5.586384803353421,944705.8206410743,32.858437978097,1.192903028941816,7,7.043128690240993,9.038652962979134,25.14600000000001,5.614069481204016,39.39697881546678,31.24200000000001,0.0,49.55155089291243,3.751185465228281e7
"(1, 9, 8, 10, 1, 14, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.6333333333333333,0.0,0.0,1.0,false,5.659071297977622,953998.4041135625,33.33925916419076,1.2080955743270667,7,8.987425694842482,9.079960870503827,25.14600000000001,5.641554509167916,39.58985620468713,31.24200000000001,0.0,49.67379165496461,3.7989505022377595e7
"(1, 9, 8, 10, 1, 15, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.6694444444444444,0.0,0.0,1.0,false,5.75193869075853,966027.1816314799,33.96507114256117,1.2275115054655723,7,11.627492890629794,9.133131229535019,25.14600000000001,5.676932452336529,39.83812247253705,31.24200000000001,0.0,49.83003812224226,3.859986451352404e7
"(1, 9, 8, 10, 1, 16, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.7055555555555556,0.0,0.0,1.0,false,5.874156647693626,982109.7702418994,34.807773021727996,1.2530725062254173,7,15.345096146185048,9.20370146875861,25.14600000000001,5.723887747695417,40.16763331716083,31.24200000000001,0.0,50.035774965256,3.940327916961027e7
"(1, 9, 8, 10, 1, 17, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.7416666666666667,0.0,0.0,1.0,false,6.0415763846902735,1.0045751041136385e6,35.99630224311243,1.2881028192993833,7,20.838700022389936,9.30131177175561,25.14600000000001,5.788834680817935,40.623401268897794,31.24200000000001,0.0,50.31779640322576,4.0504097341776684e7
"(1, 9, 8, 10, 1, 18, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.7777777777777778,0.0,0.0,1.0,false,6.284252364861376,1.0379609591233592e6,37.78683397974295,1.3389105263969252,7,29.517117666493963,9.444364923126082,25.14600000000001,5.884017906048872,41.291353726658755,31.24200000000001,0.0,50.72696516371162,4.210033009046799e7
"(1, 9, 8, 10, 1, 19, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.8138888888888889,0.0,0.0,1.0,false,6.667365625074972,1.0924571789481468e6,40.77084563547869,1.4191989290980267,7,44.6486737787411,9.67299664742767,25.14600000000001,6.036142516381836,42.35889485180236,31.24200000000001,0.0,51.37382122265692,4.4622198152565554e7
"(1, 9, 8, 10, 1, 20, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,2,0.85,0.0,0.0,1.0,false,7.366879700233832,1.1969030907046509e6,46.69669914719699,1.5660572865725166,7,75.71564144083823,10.095739013539063,25.14600000000001,6.317422456479299,44.33278916827579,31.24200000000001,0.0,52.55771429290328,4.9229817134721965e7
"(1, 9, 8, 10, 2, 1, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,4,0.2,0.0,0.0,1.0,false,5.286476429470214,903285.5411414042,30.730986335928158,1.1291202390434123,7,0.2821958354946502,8.852089263598371,25.14600000000001,9.295887996786941,38.52586426582897,31.24200000000001,0.0,49.03854311147921,1.776364903039192e7
"(1, 9, 8, 10, 2, 2, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,4,0.2361111111111111,0.0,0.0,1.0,false,5.29593995236042,904342.7375607246,30.78436420816628,1.1310894463289245,7,0.40423862841765607,8.856908720128596,25.14600000000001,9.310861026801208,38.54836756480279,31.24200000000001,0.0,49.05437661752767,1.779468732750913e7
"(1, 9, 8, 10, 2, 3, 1, 7, 2, 1)",2833.0,nacelle,2.54,10.1,1.0,4,0.2722222222222222,0.0,0.0,1.0,false,5.307421666000881,905628.039841209,30.849299252994975,1.1334785833345833,7,0.5551627425606834,8.862764116171675,25.14600000000001,9.328903949917173,38.57570793543194,31.24200000000001,0.0,49.073586466493374,1.7832345286606632e7
