index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,3.8633031302793857,529869.3729946164,15.52622394340839,1.1690013177083396,6,0.29405352377789107,8.009650158277154,18.389599999999994,5.751664933473865,32.866656762707805,22.638636712229886,0.0,37.48353204659459,2.5324390377090793e7,118626.81630476432,85157.10858060206,6462.2956433445925,4603.31851334342,25826.071732473178,232.18453810591723,5476.191302200872,5738.866482530413,13591.266876215397,23248.42121463297,62.167350078884695,1.136396536620711,1.255170071149892,0.9048141573784155,0.17317774722186527,0.14039038688169445
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,3.871006532226667,530560.1367021851,15.556318174905655,1.1712273500984967,6,0.4213349842265448,8.014460954046802,18.389599999999994,5.755406663516925,32.88803807723957,22.638636712229886,0.0,37.49295730599157,2.537328258668527e7,118665.85875228714,85301.4723067475,6476.723942251475,4613.310597171668,25834.24748689501,233.59367892413815,5496.654642925528,5743.345918225031,13617.744293544123,23289.646230030547,62.248261991244355,1.136657206482133,1.2567589531630816,0.9058596463532816,0.17341861793896507,0.1405782287391669
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,3.880357795850972,531400.8660959322,15.592972342523312,1.1739295747691794,6,0.5788267008754313,8.020311865846988,18.389599999999994,5.759957372694847,32.914042129684844,22.638636712229886,0.0,37.50439983467034,2.5432635674016677e7,118713.37678614007,85477.21069465301,6494.226365065874,4625.477447920713,25844.16951004201,235.31286898238673,5521.594723887492,5748.788298332425,13649.978896790608,23339.838446525948,62.34673834357071,1.1369739799298233,1.258692730048585,0.9071316691933958,0.1737105403861385,0.14080674374783217
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,3.888798956706741,532161.8202830862,15.626173486200559,1.1763688041444482,6,0.7237550550989157,8.025603526465778,18.389599999999994,5.764073108731684,32.93756062132391,22.638636712229886,0.0,37.514729669065005,2.5486214287000634e7,118756.38618560715,85636.30602861798,6510.013697875721,4636.495048947789,25853.12337102647,236.8728203694717,5544.200680971017,5753.705431253292,13679.163457147324,23385.284425851998,62.43586900131073,1.1372602516930344,1.26044296580893,0.908282580064923,0.17397360505932696,0.14101347509149895
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,3.8915615467903013,532411.2807996123,15.63706285404951,1.177167104145139,6,0.7717490151544675,8.027337430625442,18.389599999999994,5.765421700855868,32.945266862033534,22.638636712229886,0.0,37.51811056656287,2.550374971677303e7,118770.48596952792,85688.46847538145,6515.178088517303,4640.107995487191,25856.053240949997,237.38501596594847,5551.61821540214,5755.315601517462,13688.732730701317,23400.186207272705,62.46508805166151,1.1373540103395245,1.2610167286476754,0.9086597943552294,0.17405960770535087,0.14108122644930235
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,3.9048806210465297,533616.848390958,15.68972384164272,1.1810158742686283,6,1.0069729923611628,8.035711040316741,18.389599999999994,5.771934508393544,32.98248290510597,22.638636712229886,0.0,37.534411922800885,2.5588294859534312e7,118838.62843565847,85940.60303452153,6540.059901027042,4657.575936495847,25870.175267395654,239.86587450697104,5587.511796947545,5763.08486672644,13734.991059055072,23472.22590247482,62.606292944456385,1.1378065277083125,1.2637894841836799,0.9104821814654809,0.17447360863721253,0.14140850716991482
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,3.920653530922563,535050.5754783249,15.752428594425892,1.1855738399988742,6,1.2935906145727276,8.04565686561586,18.389599999999994,5.779670150292858,33.02668657310205,22.638636712229886,0.0,37.55371992050252,2.5688422133152615e7,118919.67637224159,86240.56554390029,6569.489778223508,4678.366438579092,25886.892102946837,242.82820446370349,5630.300027593373,5772.299078118375,13790.032688194486,23557.951327966435,62.77421737100424,1.138343503612469,1.2670868537662228,0.912648246167123,0.17496252518379352,0.14179742701942885
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,3.9393192854577372,536755.5724357046,15.827106700561227,1.1909680800524391,6,1.643750244342596,8.05746686467374,18.389599999999994,5.788855705115655,33.07917545780374,22.638636712229886,0.0,37.57657442532617,2.5806921742659688e7,119016.0789819462,86597.4464016703,6604.2666390416825,4703.114500574491,25906.665894759037,246.36782828890395,5681.328628174758,5783.222345866389,13855.530602440656,23659.970588808956,62.97390842751482,1.138980576801328,1.2710079079814074,0.9152224714501214,0.17553921807391465,0.14225951676386325
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,3.961452827306788,538788.7107860107,15.916312069038373,1.1973644171485245,6,2.0739049155949743,8.071524897050898,18.389599999999994,5.799789730297889,33.141655601702226,22.638636712229886,0.0,37.60368014973299,2.594744800870546e7,119131.0705358236,87023.25335049434,6645.431210417589,4732.659973835142,25930.099270242365,250.61245116505944,5742.3841478855165,5796.200969041447,13933.695556224891,23781.73053415733,63.212024080138036,1.139738339195044,1.2756833310997102,0.9182898145917078,0.17622037314622752,0.1428099638288355
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",2333.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,3.987818907310452,541226.3418535359,16.023486113728893,1.2049838633683971,6,2.606724638822546,8.088344289933673,18.389599999999994,5.812871480317824,33.216408458958995,22.638636712229886,0.0,37.63597668747479,2.6114862491218727e7,119269.00576281894,87534.13786777639,6694.362873122874,4768.133644815227,25957.994534702488,255.73539342554434,5815.883869549356,5811.698089768733,14027.502755082984,23927.868496307085,63.49750218272813,1.1406445490492847,1.2812885491327795,0.9219639977185593,0.17702800533637134,0.14346911893688993
