index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 1, 11, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.525,0.0,0.0,1.0,false,5.541032449305974,947012.6524525494,32.97682691926298,1.1837505233545662,7,4.501330528699021,9.0487802177782,25.14600000000001,5.62080784918316,39.444265608302885,31.24200000000001,0.0,49.477917121832114,3.721830503218893e7
"(1, 9, 8, 10, 1, 12, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.5611111111111111,0.0,0.0,1.0,false,5.58904728249428,953057.1165511914,33.28971914930474,1.1937833698264515,7,5.660919468354987,9.075643027381672,25.14600000000001,5.638681547401812,39.5696950694864,31.24200000000001,0.0,49.55863373850114,3.753378149474332e7
"(1, 9, 8, 10, 1, 13, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.5972222222222222,0.0,0.0,1.0,false,5.648014992900714,960550.1658234748,33.67894616162711,1.2061073247181384,7,7.158051547860949,9.108824174119421,25.14600000000001,5.6607592753868525,39.72462649394283,31.24200000000001,0.0,49.65779304013303,3.7921262722844414e7
"(1, 9, 8, 10, 1, 14, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.6333333333333333,0.0,0.0,1.0,false,5.721698139930009,970016.7219333168,34.17281522897648,1.2215110071687096,7,9.134569141549266,9.15055790923792,25.14600000000001,5.688527636107721,39.91949218321208,31.24200000000001,0.0,49.78174730893243,3.840550110870012e7
"(1, 9, 8, 10, 1, 15, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.6694444444444444,0.0,0.0,1.0,false,5.815865288653487,982274.3573681032,34.815810311893685,1.2412031071835459,7,11.818734466886148,9.204291769447691,25.14600000000001,5.724280515858192,40.17038958496977,31.24200000000001,0.0,49.94023450199527,3.902445128014366e7
"(1, 9, 8, 10, 1, 16, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.7055555555555556,0.0,0.0,1.0,false,5.939838587988556,998669.1298999019,35.68199530139142,1.2671376014094466,7,15.599120158667768,9.275635602740328,25.14600000000001,5.771750537231892,40.50351254197819,31.24200000000001,0.0,50.149000904139065,3.9839466977448784e7
"(1, 9, 8, 10, 1, 17, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.7416666666666667,0.0,0.0,1.0,false,6.109747974823822,1.0215825249944946e6,36.904321620737804,1.3026983970895138,7,21.187004571414757,9.374364735630607,25.14600000000001,5.837441905808692,40.964504602166265,31.24200000000001,0.0,50.43532391000621,4.095673868250697e7
"(1, 9, 8, 10, 1, 18, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.7777777777777778,0.0,0.0,1.0,false,6.356216893491321,1.055660888257464e6,38.747306276504276,1.3543161234015593,7,30.018177189057145,9.519163792060152,25.14600000000001,5.9337868032773775,41.64060914580616,31.24200000000001,0.0,50.85105829663893,4.257812880771276e7
"(1, 9, 8, 10, 1, 19, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.8138888888888889,0.0,0.0,1.0,false,6.745792193211693,1.1113582287018676e6,41.82294513304233,1.4359847381121253,7,45.4280102955638,9.750858491724253,25.14600000000001,6.087949424454657,42.7224521014362,31.24200000000001,0.0,51.50909624169359,4.514271108830278e7
"(1, 9, 8, 10, 1, 20, 1, 7, 2, 1)",2667.0,nacelle,2.54,10.1,1.0,2,0.85,0.0,0.0,1.0,false,7.459526086895294,1.2185281352296402e6,47.95651797491625,1.585893128533744,7,77.13103596228754,10.180847503289513,25.14600000000001,6.374051062500026,44.73018289473703,31.24200000000001,0.0,52.71767918206333,4.984432850472381e7
