index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle
"(2, 1, 4, 11, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.013157894736842,2,0.3,500000.0,0.0,5.047032171760637,725220.2234027854,26.816727430147566,1.0725774509863162,7,0.9089326160701352
"(2, 1, 4, 12, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.0394736842105263,2,0.3,500000.0,0.0,5.101005420461917,726183.820507705,27.66272248344052,1.0860502181886702,7,0.9231820161956099
"(2, 1, 5, 1, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.75,2,0.3,500000.0,0.0,5.006554707956811,788171.964793233,19.866502683672856,1.0598909468773012,7,0.8988059066408193
"(2, 1, 5, 2, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.7763157894736842,2,0.3,500000.0,0.0,4.967531263557535,777323.5913564647,20.36918822520437,1.0513832756203414,7,0.8885071032239527
"(2, 1, 5, 3, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8026315789473685,2,0.3,500000.0,0.0,4.933972564958743,767836.2545310742,20.88334872036585,1.0441636399356435,7,0.879681121518631
"(2, 1, 5, 4, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8289473684210527,2,0.3,500000.0,0.0,4.905538014180108,759521.8458853934,21.40893541391059,1.0381849412202429,7,0.8722236774605979
"(2, 1, 5, 5, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8552631578947368,2,0.3,500000.0,0.0,4.882733072517291,752290.038333842,21.948683906445766,1.033602610600662,7,0.8662536092398453
"(2, 1, 5, 6, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.881578947368421,2,0.3,500000.0,0.0,4.866295528279823,746089.5303593035,22.50626586638817,1.030617481207365,7,0.861951104871472
"(2, 1, 5, 7, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9078947368421053,2,0.3,500000.0,0.0,4.857624416869437,740934.6885884388,23.08785513776526,1.0295393570875784,7,0.8596694300215918
"(2, 1, 5, 8, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9342105263157895,2,0.3,500000.0,0.0,4.858524954548301,736850.0124376921,23.700032322694522,1.0307306179152396,7,0.8598697060209639
"(2, 1, 5, 9, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9605263157894737,2,0.3,500000.0,0.0,4.8709136884999085,733889.4308180306,24.35084979823095,1.0345804732333215,7,0.8630485968004742
"(2, 1, 5, 10, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.9868421052631579,2,0.3,500000.0,0.0,4.896014686339825,732076.1763721497,25.047060674883404,1.0413639816060785,7,0.8695347554422133
"(2, 1, 5, 11, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.013157894736842,2,0.3,500000.0,0.0,4.93425377076708,731386.7934449723,25.793105936769113,1.0511702576538995,7,0.8794635667535332
"(2, 1, 5, 12, 1, 1, 1, 1)",wing,2.54,8.526315789473685,1.0394736842105263,2,0.3,500000.0,0.0,4.98622091685799,731822.0108715818,26.59459495483791,1.0641577629929386,7,0.8930282299736517
"(2, 1, 6, 1, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.75,2,0.3,500000.0,0.0,4.978426473754593,813020.6561582523,19.54221759191403,1.0568364620440178,7,0.8916399302248312
"(2, 1, 6, 2, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.7763157894736842,2,0.3,500000.0,0.0,4.9291629499151135,799224.9953134749,19.982330103194144,1.0460690124331224,7,0.8786794420958846
"(2, 1, 6, 3, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8026315789473685,2,0.3,500000.0,0.0,4.887161337972119,787288.2741035656,20.440386547077523,1.036976458495726,7,0.8676783153684575
"(2, 1, 6, 4, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8289473684210527,2,0.3,500000.0,0.0,4.851651902560748,776910.4134042116,20.914701100566084,1.0294192849935195,7,0.8584116059115009
"(2, 1, 6, 5, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.8552631578947368,2,0.3,500000.0,0.0,4.82282554481383,767920.9774222794,21.406778151095335,1.023482786453271,7,0.8509089916479119
"(2, 1, 6, 6, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.881578947368421,2,0.3,500000.0,0.0,4.801197652271398,760211.1217969112,21.91941210918726,1.0193225528975676,7,0.8452867830836678
"(2, 1, 6, 7, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9078947368421053,2,0.3,500000.0,0.0,4.787948586872476,753738.3064223799,22.457415623055887,1.017200726379681,7,0.841835085738334
"(2, 1, 6, 8, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9342105263157895,2,0.3,500000.0,0.0,4.784850584646206,748513.5616268734,23.027573101920535,1.0174740556972233,7,0.8409994433808143
"(2, 1, 6, 9, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9605263157894737,2,0.3,500000.0,0.0,4.7937321294334065,744565.8895345692,23.637423458915205,1.0205117309648581,7,0.8432467739230924
"(2, 1, 6, 10, 1, 1, 1, 1)",wing,2.54,9.157894736842104,0.9868421052631579,2,0.3,500000.0,0.0,4.815748460803897,741897.9128668419,24.293294492729554,1.0265746182070687,7,0.8488824953339996
"(2, 1, 6, 11, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.013157894736842,2,0.3,500000.0,0.0,4.851254245756299,740465.0000832647,24.999123581294796,1.0357265877728055,7,0.8580203924284147
"(2, 1, 6, 12, 1, 1, 1, 1)",wing,2.54,9.157894736842104,1.0394736842105263,2,0.3,500000.0,0.0,4.900806141585273,740256.7064679646,25.760339166214656,1.04813075268802,7,0.8708421565820407
"(2, 1, 7, 1, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.75,2,0.3,500000.0,0.0,4.990946327155228,845362.1854858366,19.452292897753576,1.0623179659700182,7,0.8951749242723449
"(2, 1, 7, 2, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.7763157894736842,2,0.3,500000.0,0.0,4.92782823645907,827560.6882803394,19.81451105887182,1.0484904302860587,7,0.8785579063284457
"(2, 1, 7, 3, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8026315789473685,2,0.3,500000.0,0.0,4.874635621220511,812361.5106797708,20.20568353766816,1.0369164203259065,7,0.8646335029601303
"(2, 1, 7, 4, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8289473684210527,2,0.3,500000.0,0.0,4.829911970004329,799282.2511693821,20.62115446330858,1.027306064219174,7,0.8529814116495651
"(2, 1, 7, 5, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.8552631578947368,2,0.3,500000.0,0.0,4.793364439978695,788026.1927083489,21.06036314216663,1.0196388164125982,7,0.8434943707654838
"(2, 1, 7, 6, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.881578947368421,2,0.3,500000.0,0.0,4.765160659565333,778393.2831855337,21.52458910819913,1.013992900815138,7,0.8361900754057557
"(2, 1, 7, 7, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9078947368421053,2,0.3,500000.0,0.0,4.746249846191271,770277.3397562145,22.017608599042774,1.0105829739075654,7,0.8312914152686793
"(2, 1, 7, 8, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9342105263157895,2,0.3,500000.0,0.0,4.738248842874722,763643.5661727674,22.54544365039132,1.0097346774986113,7,0.8291966560284154
"(2, 1, 7, 9, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9605263157894737,2,0.3,500000.0,0.0,4.742862622001243,758484.8377660585,23.11496445412739,1.011789408411792,7,0.8303339418609995
"(2, 1, 7, 10, 1, 1, 1, 1)",wing,2.54,9.789473684210526,0.9868421052631579,2,0.3,500000.0,0.0,4.761147928837085,754773.1340940424,23.731889693842408,1.0169818268835522,7,0.8349778639393817
"(2, 1, 7, 11, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.013157894736842,2,0.3,500000.0,0.0,4.793377407151193,752436.8922432316,24.399613243762012,1.0253508653463532,7,0.8432173982320775
"(2, 1, 7, 12, 1, 1, 1, 1)",wing,2.54,9.789473684210526,1.0394736842105263,2,0.3,500000.0,0.0,4.840070233193705,751451.1649276996,25.123397689412066,1.0370678519791747,7,0.8552214970052474
"(2, 1, 8, 1, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.75,2,0.3,500000.0,0.0,5.047397025356759,887223.0205730255,19.62669627065299,1.0771662788556433,7,0.9103336335424363
"(2, 1, 8, 2, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.7763157894736842,2,0.3,500000.0,0.0,4.964988830151447,863820.3797624897,19.882576477125028,1.059073923901867,7,0.8885346676216201
"(2, 1, 8, 3, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8026315789473685,2,0.3,500000.0,0.0,4.896590844679793,844168.7747897172,20.18666360296855,1.0441272880804575,7,0.8705746603373549
"(2, 1, 8, 4, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8289473684210527,2,0.3,500000.0,0.0,4.839609142218356,827478.0759573238,20.52870751236582,1.031787226049186,7,0.8557037991926996
"(2, 1, 8, 5, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.8552631578947368,2,0.3,500000.0,0.0,4.792976922558435,813244.5975547956,20.904433171417935,1.021862745209875,7,0.8435932953043414
"(2, 1, 8, 6, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.881578947368421,2,0.3,500000.0,0.0,4.756323990812815,801123.9080222759,21.312553059848888,1.01431431245636,7,0.8341077351359601
"(2, 1, 8, 7, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9078947368421053,2,0.3,500000.0,0.0,4.7302383589043435,790909.3498462047,21.755084949670866,1.0092786580483795,7,0.8273663907814215
"(2, 1, 8, 8, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9342105263157895,2,0.3,500000.0,0.0,4.71609371664923,782494.6804914013,22.23680267975682,1.0070287395110986,7,0.823696131921143
"(2, 1, 8, 9, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9605263157894737,2,0.3,500000.0,0.0,4.715422409698657,775820.451960891,22.76367350317211,1.007873207551101,7,0.8234730127030212
"(2, 1, 8, 10, 1, 1, 1, 1)",wing,2.54,10.421052631578947,0.9868421052631579,2,0.3,500000.0,0.0,4.729134177816106,770812.9712342717,23.34051448685266,1.0120043792776208,7,0.8269274662130184
"(2, 1, 8, 11, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.013157894736842,2,0.3,500000.0,0.0,4.757392006517914,767363.3356502679,23.97000034957776,1.0194294936985873,7,0.8341158199304687
"(2, 1, 8, 12, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0394736842105263,2,0.3,500000.0,0.0,4.800664786885607,765426.5261872049,24.65719374742935,1.0303304851447246,7,0.8451904455472818
"(2, 1, 8, 13, 1, 1, 1, 1)",wing,2.54,10.421052631578947,1.0657894736842106,2,0.3,500000.0,0.0,4.861890404077471,765122.775507397,25.41509889875085,1.0453182947382824,7,0.8609623349212034
"(2, 1, 9, 1, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.75,2,0.3,500000.0,0.0,5.1561599629900785,941913.0810682292,20.135270757852755,1.1033195602747534,7,0.9395671490364572
"(2, 1, 9, 2, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.7763157894736842,2,0.3,500000.0,0.0,5.045894827617777,910388.6314613045,20.232763526767286,1.07906277518838,7,0.9101248381976218
"(2, 1, 9, 3, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.8026315789473685,2,0.3,500000.0,0.0,4.956197475081396,884474.0964089734,20.41368180650864,1.0593907539030356,7,0.8864046330797117
"(2, 1, 9, 4, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.8289473684210527,2,0.3,500000.0,0.0,4.882477581405404,862829.4245829962,20.656524140903265,1.0433237009803091,7,0.867064384789855
"(2, 1, 9, 5, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.8552631578947368,2,0.3,500000.0,0.0,4.8223769243559325,844597.4057253236,20.949980968362407,1.03038713638965,7,0.8513984184768685
"(2, 1, 9, 6, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.881578947368421,2,0.3,500000.0,0.0,4.774658124501539,829195.6436932712,21.288124444118985,1.0203516270368633,7,0.8390208975473972
"(2, 1, 9, 7, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.9078947368421053,2,0.3,500000.0,0.0,4.739334127018334,816255.6509302941,21.66989083442185,1.0132289859177295,7,0.8298854705317592
"(2, 1, 9, 8, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.9342105263157895,2,0.3,500000.0,0.0,4.717397249264025,805558.9532072829,22.09796805467747,1.0092107845722378,7,0.824208217551368
"(2, 1, 9, 9, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.9605263157894737,2,0.3,500000.0,0.0,4.7101013368481555,796962.7870527606,22.576749894586428,1.0085430660138353,7,0.8222835559749683
"(2, 1, 9, 10, 1, 1, 1, 1)",wing,2.54,11.052631578947368,0.9868421052631579,2,0.3,500000.0,0.0,4.718151264272551,790328.0019148419,23.10979536308328,1.011367237918889,7,0.8242811231633579
"(2, 1, 9, 11, 1, 1, 1, 1)",wing,2.54,11.052631578947368,1.013157894736842,2,0.3,500000.0,0.0,4.741577445516064,785498.0934327673,23.69899508921072,1.0176702398512347,7,0.830217034191797
"(2, 1, 9, 12, 1, 1, 1, 1)",wing,2.54,11.052631578947368,1.0394736842105263,2,0.3,500000.0,0.0,4.780690220417134,782380.2026729506,24.348254211243436,1.0275678728723372,7,0.840198445052077
"(2, 1, 9, 13, 1, 1, 1, 1)",wing,2.54,11.052631578947368,1.0657894736842106,2,0.3,500000.0,0.0,4.8383730919867896,781081.4933826345,25.07053340227415,1.0417001178368328,7,0.8550176942016819
"(2, 1, 10, 1, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.75,2,0.3,500000.0,0.0,5.33585897618916,1.0155808702489793e6,21.13546328676916,1.1449998319099886,7,0.9884007771428367
"(2, 1, 10, 2, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.7763157894736842,2,0.3,500000.0,0.0,5.181336141362114,971153.8235488896,20.958577020944013,1.1109239495246608,7,0.9465133270734277
"(2, 1, 10, 3, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.8026315789473685,2,0.3,500000.0,0.0,5.060575112168543,936069.1995880993,20.950553462598283,1.0843568167367912,7,0.9142000105975366
"(2, 1, 10, 4, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.8289473684210527,2,0.3,500000.0,0.0,4.9632325184073185,907402.721537333,21.048849023378533,1.0630325127352933,7,0.8884246456109303
"(2, 1, 10, 5, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.8552631578947368,2,0.3,500000.0,0.0,4.884636850874071,883650.9645096915,21.227720530523303,1.0459635976871988,7,0.8677891429815081
"(2, 1, 10, 6, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.881578947368421,2,0.3,500000.0,0.0,4.822073700231218,863818.104631037,21.47227588856429,1.032595078836981,7,0.8514720700880044
"(2, 1, 10, 7, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.9078947368421053,2,0.3,500000.0,0.0,4.774606568261954,847265.1729047808,21.775778406531337,1.0227340299831962,7,0.8391496394408098
"(2, 1, 10, 8, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.9342105263157895,2,0.3,500000.0,0.0,4.742605114014981,833590.6106539532,22.137184491031878,1.0164383511475512,7,0.8308563339004588
"(2, 1, 10, 9, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.9605263157894737,2,0.3,500000.0,0.0,4.726885393874951,822520.4374448414,22.55823733730236,1.0138582394263271,7,0.8267585038264667
"(2, 1, 10, 10, 1, 1, 1, 1)",wing,2.54,11.68421052631579,0.9868421052631579,2,0.3,500000.0,0.0,4.7278257771173156,813813.0721142626,23.040359772152478,1.015048399239592,7,0.8269300668424041
"(2, 1, 10, 11, 1, 1, 1, 1)",wing,2.54,11.68421052631579,1.013157894736842,2,0.3,500000.0,0.0,4.745262561280754,807242.9570929122,23.584233682435105,1.0199691347747277,7,0.831328359891893
"(2, 1, 10, 12, 1, 1, 1, 1)",wing,2.54,11.68421052631579,1.0394736842105263,2,0.3,500000.0,0.0,4.7792807314757315,802648.35458494,24.19211409708315,1.0286475539844047,7,0.8399963902749293
"(2, 1, 10, 13, 1, 1, 1, 1)",wing,2.54,11.68421052631579,1.0657894736842106,2,0.3,500000.0,0.0,4.832683263412593,800115.2165985275,24.876851105100727,1.0417564906824783,7,0.8537013122968788
"(2, 1, 11, 1, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.75,2,0.3,500000.0,0.0,5.63069617686654,1.1217249645725093e6,23.01713956446934,1.2120608471145702,7,1.0701701352947497
"(2, 1, 11, 2, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.7763157894736842,2,0.3,500000.0,0.0,5.399986970264759,1.0550448696549642e6,22.315011502986266,1.1610903632567813,7,1.0061367796850587
"(2, 1, 11, 3, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.8026315789473685,2,0.3,500000.0,0.0,5.2263713145673,1.0044196656512781e6,21.94818200407695,1.1227753713252389,7,0.9588251611361992
"(2, 1, 11, 4, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.8289473684210527,2,0.3,500000.0,0.0,5.091232949896537,964553.0656891828,21.792556051771896,1.0930434326715686,7,0.9225264076055933
"(2, 1, 11, 5, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.8552631578947368,2,0.3,500000.0,0.0,4.9859690915836055,932813.0905799995,21.797001480292206,1.070021463485562,7,0.8945730751834162
"(2, 1, 11, 6, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.881578947368421,2,0.3,500000.0,0.0,4.902880758409609,906814.5148265972,21.907718229861082,1.0520521182794351,7,0.8727051029294274
"(2, 1, 11, 7, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.9078947368421053,2,0.3,500000.0,0.0,4.839034278122807,885348.8697896476,22.103696928427404,1.0385036973446655,7,0.8560130410843493
"(2, 1, 11, 8, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.9342105263157895,2,0.3,500000.0,0.0,4.793736300097266,867701.6639581777,22.376812203398135,1.0292049936868797,7,0.8442168284073266
"(2, 1, 11, 9, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.9605263157894737,2,0.3,500000.0,0.0,4.767085406916021,853383.8572255214,22.72405230186818,1.0241508813975206,7,0.8372712288278046
"(2, 1, 11, 10, 1, 1, 1, 1)",wing,2.54,12.31578947368421,0.9868421052631579,2,0.3,500000.0,0.0,4.758953600757735,841995.1624591786,23.143335074745817,1.023273322941436,7,0.8351006143143497
"(2, 1, 11, 11, 1, 1, 1, 1)",wing,2.54,12.31578947368421,1.013157894736842,2,0.3,500000.0,0.0,4.768834504068017,833195.7609184714,23.63292818146315,1.0264555416257555,7,0.8375603046371399
"(2, 1, 11, 12, 1, 1, 1, 1)",wing,2.54,12.31578947368421,1.0394736842105263,2,0.3,500000.0,0.0,4.796514535944696,826729.6501212792,24.192903249534186,1.033630254246227,7,0.8446070971782584
"(2, 1, 11, 13, 1, 1, 1, 1)",wing,2.54,12.31578947368421,1.0657894736842106,2,0.3,500000.0,0.0,4.844661261456437,822645.322331529,24.835691050198996,1.0454951861460475,7,0.8569681380803232
"(2, 1, 11, 14, 1, 1, 1, 1)",wing,2.54,12.31578947368421,1.0921052631578947,2,0.3,500000.0,0.0,4.918774495010439,821226.5006851237,25.584994654255368,1.0633299692525382,7,0.876151786287524
"(2, 1, 12, 2, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.7763157894736842,2,0.3,500000.0,0.0,5.750906505098317,1.1772642501033212e6,24.76744946666231,1.240622043154712,7,1.104233038891866
"(2, 1, 12, 3, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.8026315789473685,2,0.3,500000.0,0.0,5.486498900985115,1.099805236032123e6,23.71686784632214,1.1821036651703423,7,1.0301589280112995
"(2, 1, 12, 4, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.8289473684210527,2,0.3,500000.0,0.0,5.2914160796969005,1.0420816341400024e6,23.123858794620595,1.1389967594370027,7,0.9766152283902427
"(2, 1, 12, 5, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.8552631578947368,2,0.3,500000.0,0.0,5.142351057715381,997255.404788768,22.81184928978695,1.106192773214569,7,0.9363452609518457
"(2, 1, 12, 6, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.881578947368421,2,0.3,500000.0,0.0,5.026752342706816,961512.8443410876,22.689728027685923,1.0809367171057631,7,0.9055011764617916
"(2, 1, 12, 7, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.9078947368421053,2,0.3,500000.0,0.0,4.9382348654705766,932641.4601162929,22.710346681604424,1.0618430013641091,7,0.8821056639444784
"(2, 1, 12, 8, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.9342105263157895,2,0.3,500000.0,0.0,4.87483998980093,909539.8246677094,22.85894628200316,1.0484558930682513,7,0.8654572403118999
"(2, 1, 12, 9, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.9605263157894737,2,0.3,500000.0,0.0,4.833633452632568,890852.4101105926,23.105829968076442,1.0401095420021222,7,0.8546637644610134
"(2, 1, 12, 10, 1, 1, 1, 1)",wing,2.54,12.947368421052632,0.9868421052631579,2,0.3,500000.0,0.0,4.813656957487466,875919.6793994743,23.442701723979848,1.0365472857576448,7,0.849401131172191
"(2, 1, 12, 11, 1, 1, 1, 1)",wing,2.54,12.947368421052632,1.013157894736842,2,0.3,500000.0,0.0,4.813815383194309,864212.193030783,23.863301607037172,1.0375012019421617,7,0.8493493718407442
"(2, 1, 12, 12, 1, 1, 1, 1)",wing,2.54,12.947368421052632,1.0394736842105263,2,0.3,500000.0,0.0,4.833474440058708,855338.5689300264,24.36454130797167,1.0427990709905761,7,0.8543416677204356
"(2, 1, 12, 13, 1, 1, 1, 1)",wing,2.54,12.947368421052632,1.0657894736842106,2,0.3,500000.0,0.0,4.87503049845829,849271.7803663067,24.957346717501387,1.0531091214404655,7,0.8650276623656314
"(2, 1, 12, 14, 1, 1, 1, 1)",wing,2.54,12.947368421052632,1.0921052631578947,2,0.3,500000.0,0.0,4.943711636142452,846236.287304752,25.663994825150816,1.0696497228050172,7,0.8828419657398777
"(2, 1, 13, 4, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.8289473684210527,2,0.3,500000.0,0.0,5.598976779672018,1.1511725701834725e6,25.399220658791503,1.2087630078626521,7,1.0616153578531686
"(2, 1, 13, 5, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.8552631578947368,2,0.3,500000.0,0.0,5.377984563402399,1.0847422089075483e6,24.516027070877016,1.15991289447678,7,1.0003990593177279
"(2, 1, 13, 6, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.881578947368421,2,0.3,500000.0,0.0,5.212948925355608,1.0340729868936844e6,24.012511080012864,1.1236162998873844,7,0.9554742723405195
"(2, 1, 13, 7, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.9078947368421053,2,0.3,500000.0,0.0,5.088349328240936,994284.1802265197,23.76034788805449,1.0964357734346049,7,0.9220046607373497
"(2, 1, 13, 8, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.9342105263157895,2,0.3,500000.0,0.0,4.996478765439844,962599.5564683139,23.69344278591778,1.0766604160078148,7,0.8975646951655439
"(2, 1, 13, 9, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.9605263157894737,2,0.3,500000.0,0.0,4.933249773073183,937284.4517291655,23.774973539942224,1.0633661335311069,7,0.8808441287946946
"(2, 1, 13, 10, 1, 1, 1, 1)",wing,2.54,13.578947368421053,0.9868421052631579,2,0.3,500000.0,0.0,4.895985122135619,917153.5832102959,23.982484226959098,1.055907965759981,7,0.870997570089515
"(2, 1, 13, 11, 1, 1, 1, 1)",wing,2.54,13.578947368421053,1.013157894736842,2,0.3,500000.0,0.0,4.883308398055055,901561.1072545641,24.310051194665316,1.0539278785488873,7,0.8675868647589107
"(2, 1, 13, 12, 1, 1, 1, 1)",wing,2.54,13.578947368421053,1.0394736842105263,2,0.3,500000.0,0.0,4.892605560730999,889532.6285884985,24.73519097457287,1.0568490219083304,7,0.8699010488357966
"(2, 1, 13, 13, 1, 1, 1, 1)",wing,2.54,13.578947368421053,1.0657894736842106,2,0.3,500000.0,0.0,4.925680754395098,880876.4314629466,25.26437405881112,1.0651444114130235,7,0.878423353487083
"(2, 1, 13, 14, 1, 1, 1, 1)",wing,2.54,13.578947368421053,1.0921052631578947,2,0.3,500000.0,0.0,4.987518925759312,875758.2538671658,25.919073070370473,1.0800699340059732,7,0.8945202480871045
"(2, 1, 13, 15, 1, 1, 1, 1)",wing,2.54,13.578947368421053,1.118421052631579,2,0.3,500000.0,0.0,5.08369365619022,874418.2279065591,26.725330346032308,1.1029768948483711,7,0.9198026337816158
"(2, 1, 14, 5, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.8552631578947368,2,0.3,500000.0,0.0,5.744579061880207,1.2113859346820512e6,27.46007868454423,1.242650773433946,7,1.1027489201635354
"(2, 1, 14, 6, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.881578947368421,2,0.3,500000.0,0.0,5.490205970974987,1.1337056565636354e6,26.1836087232956,1.1863775926680893,7,1.0314610227779815
"(2, 1, 14, 7, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.9078947368421053,2,0.3,500000.0,0.0,5.306472404793053,1.075957739349608e6,25.437948189734556,1.1459673698198969,7,0.9809566099189589
"(2, 1, 14, 8, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.9342105263157895,2,0.3,500000.0,0.0,5.172692784662214,1.0315217617986181e6,25.031170114195838,1.1167982631570834,7,0.9447012047877621
"(2, 1, 14, 9, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.9605263157894737,2,0.3,500000.0,0.0,5.078391024496163,996755.8998874478,24.866452395978634,1.096521206856983,7,0.9193925834075785
"(2, 1, 14, 10, 1, 1, 1, 1)",wing,2.54,14.210526315789474,0.9868421052631579,2,0.3,500000.0,0.0,5.017319167401007,969387.6497075509,24.88819693168695,1.083709320289676,7,0.9030861125073323
"(2, 1, 14, 11, 1, 1, 1, 1)",wing,2.54,14.210526315789474,1.013157894736842,2,0.3,500000.0,0.0,4.98508045199457,947858.3134430087,25.06078235120169,1.0773199461000598,7,0.8944608025249918
"(2, 1, 14, 12, 1, 1, 1, 1)",wing,2.54,14.210526315789474,1.0394736842105263,2,0.3,500000.0,0.0,4.978954941837659,931121.3958156196,25.363220501224873,1.0767385197219244,7,0.8927235372981905
"(2, 1, 14, 13, 1, 1, 1, 1)",wing,2.54,14.210526315789474,1.0657894736842106,2,0.3,500000.0,0.0,4.999695750791443,918681.1151651336,25.793269878924477,1.0821685696957672,7,0.8980544655517113
"(2, 1, 14, 14, 1, 1, 1, 1)",wing,2.54,14.210526315789474,1.0921052631578947,2,0.3,500000.0,0.0,5.0524370339206195,910752.4919574527,26.377449587954253,1.0949710105217387,7,0.9118497790704858
"(2, 1, 14, 15, 1, 1, 1, 1)",wing,2.54,14.210526315789474,1.118421052631579,2,0.3,500000.0,0.0,5.1415491860068565,907248.2493742973,27.130396125440413,1.1161962067814697,7,0.9353986088169522
"(2, 1, 15, 11, 1, 1, 1, 1)",wing,2.54,14.842105263157896,1.013157894736842,2,0.3,500000.0,0.0,5.12852727235716,1.0062560751389759e6,26.22289091580414,1.1098200299519418,7,0.9327461972837855
