index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 6, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347
"(1, 6, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.0,20.0,0.0,false,4.777939251138082,767776.0463317398,24.17862872482187,1.0256454386632778,6,0.8393789433362695,8.21086813964271,28.956000000000014,5.063286583186394,35.53183567148347
"(1, 6, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.25,0.0,1.0,false,4.791620188717488,769584.4166808394,24.264411470218484,1.0286756000581971,6,0.8429013289905531,8.219909051368324,29.206000000000014,5.069302131455189,35.57405004529958
"(1, 6, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,4.803081659487123,771098.7703993015,24.336316920112704,1.031213303480545,6,0.8458560648428163,8.227471245364987,29.414333333333346,5.074333785826508,35.6093599005369
"(1, 6, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,4.814614848198003,772620.9795941319,24.408658529479176,1.033765811649447,6,0.8488327735056034,8.235064545439704,29.62266666666668,5.079386137238091,35.64481499816204
"(1, 6, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,0.875,0.0,1.0,false,4.826248777569585,774153.0473078926,24.481530402152863,1.0363390503125238,6,0.8518390057315849,8.242698635444706,29.831000000000014,5.084465629031302,35.68046055460563
"(1, 6, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,4.838052705771671,775699.7225717005,24.55515691572139,1.0389471325997301,6,0.8548927321594236,8.250396793931806,30.039333333333346,5.089587750048011,35.71640526349482
"(1, 6, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,4.85045512484244,777290.3961366689,24.630915944231575,1.0416775221786445,6,0.8581049621693173,8.2583028206969,30.24766666666668,5.094848180308054,35.75332056356529
"(1, 6, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.5,0.0,1.0,false,4.861737242360468,778807.3226207353,24.70329506363446,1.044179406808779,6,0.8610310803616864,8.265839694156304,30.456000000000014,5.099862987162365,35.78851219061309
"(1, 6, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,4.87303045256969,780327.9633642924,24.77591786311778,1.0466836921404834,6,0.8639634345948373,8.273387319192093,30.664333333333346,5.104884947789292,35.82375401957398
"(1, 6, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,4.884334769425625,781852.3251816509,24.84878462445134,1.0491903776110736,6,0.8669020280101797,8.28094564284874,30.87266666666668,5.10991402695383,35.85904580318478
"(1, 6, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.125,0.0,1.0,false,4.895650167048019,783380.4059582304,24.92189661876209,1.0516994414800265,6,0.8698468590944045,8.288514725413142,31.081000000000014,5.114950264769056,35.89438782294074
"(1, 6, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,4.906976705487239,784912.2230030715,24.995254680457727,1.0542109031504707,6,0.8727979598588151,8.296094571323732,31.289333333333346,5.119993664188164,35.92978009956607
"(1, 6, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,4.918314366996242,786447.7755896234,25.0688592313577,1.0567247461193046,6,0.8757553192978837,8.303685145331185,31.49766666666668,5.1250442017573254,35.96522246847246
"(1, 6, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.75,0.0,1.0,false,4.929663194289973,787987.0772636163,25.142711903222473,1.059240979725179,6,0.8787189728364819,8.31128654096703,31.706000000000014,5.130101939709581,36.00071536638303
"(1, 6, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,4.94102317253036,789530.1271842706,25.21681210714903,1.0617595900785561,6,0.881688893957307,8.31889861099061,31.914333333333346,5.1351667800754655,36.03625810579274
"(1, 6, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,4.952394385267727,791076.948195967,25.29116185979642,1.0642806044429165,6,0.8846651422166433,8.326521487631053,32.12266666666668,5.140238810836228,36.07185130411388
"(1, 6, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.375,0.0,1.0,false,4.963776768396429,792627.5281981113,25.365760512768567,1.0668039860764398,6,0.8876476672115615,8.334155021346143,32.33100000000002,5.1453179324910145,36.10749426309484
"(1, 6, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,4.97517045404488,794181.9014268467,25.440611155928075,1.0693297822155203,6,0.890636566459987,8.341799456963443,32.539333333333346,5.150404307940657,36.14318812589935
"(1, 6, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,4.9865753303145075,795740.0445931467,25.515712671488437,1.0718579344041137,6,0.8936317594373533,8.349454596997958,32.74766666666668,5.155497805784634,36.17893197041849
"(1, 6, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.3847777777777774,10.1,1.0,2,0.3,4.0,0.0,1.0,false,4.997991490047992,797301.9826181076,25.591067234201635,1.0743884733235527,6,0.896633311264323,8.3571205879736,32.95600000000002,5.1605985235155085,36.21472648081059
"(1, 7, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,0.0,1.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636
"(1, 7, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,0.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,5.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,10.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636
"(1, 7, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636
"(1, 7, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,15.0,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636
"(1, 7, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,4.654598546605247,749591.6848087461,23.31930440716514,0.9968457086081274,7,0.8078320463591055,8.11960131049102,25.14600000000001,5.002560405034881,35.10568705287636
"(1, 7, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.0,20.0,0.0,false,4.86144518328949,776649.405190041,24.599995258553836,1.0426400660670094,7,0.8609383665799468,8.255521184660033,28.956000000000014,5.092997364112318,35.74033237973556
"(1, 7, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.25,0.0,1.0,false,4.668001953692635,751325.5120019276,23.40073933019399,0.9998101960221711,7,0.8112387160861694,8.128387846893402,25.39600000000001,5.008406699683937,35.146713681992544
"(1, 7, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,4.6791868838838,752774.56414594,23.46886574801043,1.00228408915313,7,0.814085234628093,8.13572305833354,25.604333333333344,5.01328732675111,35.18096369649902
"(1, 7, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,4.690385923475635,754227.4262759134,23.53723182467936,1.0047611472589772,7,0.816938682601262,8.143070044561037,25.81266666666668,5.018175788404426,35.21526869055737
"(1, 7, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,0.875,0.0,1.0,false,4.701599304785659,755684.1291626634,23.60583974113131,1.007241426012593,7,0.8197991581887534,8.150428960047426,26.02100000000001,5.023072187424553,35.24962938543546
"(1, 7, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,4.712829637905894,757145.1947989427,23.674713740079397,1.0097271412807134,7,0.822667325628684,8.157802322442118,26.229333333333344,5.027978198978996,35.28405753669471
"(1, 7, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,4.724077433309842,758610.7004814398,23.743858553967456,1.012218585477772,7,0.8255433241123091,8.16519054693939,26.43766666666668,5.032894099325432,35.31855508298549
"(1, 7, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.5,0.0,1.0,false,4.73534033707604,760080.1027379478,23.813249281136393,1.0147133687750323,7,0.8284265641145517,8.172590861390018,26.64600000000001,5.037818043959896,35.353109080420325
"(1, 7, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,4.746618703500345,761553.426025329,23.88288786319859,1.0172115484768511,7,0.8313171424032343,8.180003390816514,26.854333333333344,5.042750116068575,35.38772011276193
"(1, 7, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,4.757913067585913,763030.7161489855,23.952776278471845,1.0197132419041333,7,0.8342152133313043,8.187428252541265,27.06266666666668,5.047690393714227,35.42238872781914
"(1, 7, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,2.125,0.0,1.0,false,4.769223987189151,764512.0180190479,24.02291738042252,1.0222185571339848,7,0.8371209399311644,8.194865665904109,27.27100000000001,5.05263902283892,35.457115949746814
"(1, 7, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,4.780552083620916,765997.3700491402,24.09331345718146,1.0247276031223373,7,0.8400344757210148,8.202315785005327,27.479333333333344,5.057596105976307,35.49190249807935
"(1, 7, 8, 10, 1, 4, 13, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,2.5416666666666665,0.0,1.0,false,4.791898217469633,767486.8431257799,24.163967953740894,1.0272405641889302,7,0.8429560683067241,8.209778881589534,27.68766666666668,5.0625618239370045,35.526749641663194
"(1, 7, 8, 10, 1, 4, 14, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,2.75,0.0,1.0,false,4.8032632195043465,768980.4834290749,24.234884172491874,1.0297575746769172,7,0.8458859167339206,8.217255220183167,27.89600000000001,5.067536352728878,35.56165861564125
"(1, 7, 8, 10, 1, 4, 15, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,2.9583333333333335,0.0,1.0,false,4.814648352496844,770478.3974851818,24.30606728657442,1.0322789125701377,7,0.8488243924595769,8.224745250607961,28.104333333333344,5.0725199916496555,35.59663152034846
"(1, 7, 8, 10, 1, 4, 16, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,3.1666666666666665,0.0,1.0,false,4.826054934823338,771980.669141579,24.377522081161302,1.0348048218366672,7,0.8517718297220275,8.23224938440269,28.31266666666668,5.077513014524747,35.63167027736665
"(1, 7, 8, 10, 1, 4, 17, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,3.375,0.0,1.0,false,4.8374851023636145,773487.4501991821,24.449255530071298,1.037335737940498,7,0.8547287896856612,8.239768250658512,28.52100000000001,5.082515839932318,35.666777824086445
"(1, 7, 8, 10, 1, 4, 18, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,3.5833333333333335,0.0,1.0,false,4.848943241689008,774999.0560704791,24.521283249930416,1.039872563931965,7,0.8576964535503226,8.247303389227122,28.729333333333344,5.0875294924429495,35.70196135047684
"(1, 7, 8, 10, 1, 4, 19, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,3.7916666666666665,0.0,1.0,false,4.860432531243125,776515.6951158906,24.593615184156235,1.0424159207138481,7,0.8606756255028479,8.254855727524758,28.93766666666668,5.09255458913126,35.737225186886036
"(1, 7, 8, 10, 1, 4, 20, 7, 2, 1)",fuselage,2.4553333333333334,10.1,1.0,2,0.3,4.0,0.0,1.0,false,4.871956831161813,778037.6540064703,24.66626616329172,1.0449666137828277,7,0.8636673806454651,8.262426704597187,29.14600000000001,5.097592087494627,35.77257605259388
"(1, 8, 8, 10, 1, 4, 1, 1, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-10.0,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,0.0,1.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 2, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-8.333333333333334,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 3, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-6.666666666666667,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 4, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-5.0,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 5, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-3.3333333333333335,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 6, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,-1.6666666666666667,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 7, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,0.0,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 8, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,1.6666666666666667,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 9, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,3.3333333333333335,0.0,false,4.948939539247717,786182.7918067538,25.055183223448616,1.0604590629736317,7,0.8837249426933271,8.303162509079241,28.956000000000014,5.124696455457394,35.96278214356066
"(1, 8, 8, 10, 1, 4, 1, 10, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,5.0,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 11, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,6.666666666666667,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 12, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,8.333333333333334,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 13, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,10.0,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 14, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,11.666666666666666,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 15, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,13.333333333333334,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 16, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,15.0,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 17, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,16.666666666666668,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 18, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,18.333333333333332,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 1, 19, 1, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.0,20.0,0.0,false,4.738820219234566,758742.345579905,23.747603996299024,1.0140115227077517,7,0.8293040050096964,8.166085994365899,25.14600000000001,5.033489902866027,35.32273616046335
"(1, 8, 8, 10, 1, 4, 2, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.25,0.0,1.0,false,4.752443976269181,760501.8482914381,23.830801750954144,1.0170211409724481,7,0.8327971914119026,8.174953306898006,25.39600000000001,5.03938994350023,35.36413995438758
"(1, 8, 8, 10, 1, 4, 3, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.4583333333333333,0.0,1.0,false,4.763812754375512,761972.3189847881,23.90040048269603,1.0195326999869128,7,0.8357159767560742,8.182355639930998,25.604333333333344,5.044315231238135,35.398703377109726
"(1, 8, 8, 10, 1, 4, 4, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.6666666666666666,0.0,1.0,false,4.775195822814417,763446.6324936359,23.97024363343092,1.0220474828045838,7,0.838641884340024,8.189769777249818,25.81266666666668,5.049248373189568,35.43332191711978
"(1, 8, 8, 10, 1, 4, 5, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,0.875,0.0,1.0,false,4.786593233308828,764924.7829363266,24.040331105072873,1.0245654765915424,7,0.8415749064074317,8.197195620437709,26.02100000000001,5.054189303871006,35.46799511488425
"(1, 8, 8, 10, 1, 4, 6, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,1.0833333333333333,0.0,1.0,false,4.79800514059469,766406.7839509489,24.110663999488768,1.0270867062243618,7,0.8445150927862916,8.204633202499162,26.229333333333344,5.0591380452426336,35.502723124509714
"(1, 8, 8, 10, 1, 4, 7, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,1.2916666666666667,0.0,1.0,false,4.809431815922802,767892.6715286421,24.1812447801978,1.0296112392157237,7,0.8474625591220271,8.212082703872527,26.43766666666668,5.0640947173626545,35.53750678850986
"(1, 8, 8, 10, 1, 4, 8, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,1.5,0.0,1.0,false,4.820873425904813,769382.4428675671,24.252073200110104,1.0321390820369731,7,0.8504173132067024,8.219544006210219,26.64600000000001,5.069059241486177,35.572345554288965
"(1, 8, 8, 10, 1, 4, 9, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,1.7083333333333333,0.0,1.0,false,4.832330356413068,770876.1441868868,24.323152159650007,1.0346703286733734,7,0.8533795046800475,8.227017334217813,26.854333333333344,5.07403176712547,35.60724047105594
"(1, 8, 8, 10, 1, 4, 10, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,1.9166666666666667,0.0,1.0,false,4.843802927070991,772373.792837024,24.394482963556477,1.0372050264086219,7,0.8563492091697286,8.234502739261407,27.06266666666668,5.079012328457978,35.64219177865248
"(1, 8, 8, 10, 1, 4, 11, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,2.125,0.0,1.0,false,4.8552934099887795,773875.8102066957,24.46608541804308,1.0397449388797344,7,0.8593270117082136,8.242002214378966,27.27100000000001,5.0840022515906735,35.677208783092446
"(1, 8, 8, 10, 1, 4, 12, 7, 2, 1)",fuselage,2.525888888888889,10.1,1.0,2,0.3,2.3333333333333335,0.0,1.0,false,4.866803629931566,775382.517547223,24.537975734327134,1.042291350063453,7,0.8623134163067954,8.249517370186535,27.479333333333344,5.08900260817859,35.71229900476204
