index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max
"(1, 9, 8, 10, 1, 1, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.2,0.0,0.0,1.0,false,5.578506590243063,983903.6498479971,34.89836544469196,1.1930232383400652,7,0.43254624612162784,9.210828900659452,25.14600000000001,5.728630124563294,40.20091315483013,31.24200000000001,0.0,49.55251801956525,3.7481693568162985e7
"(1, 9, 8, 10, 1, 2, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,5.588645376786783,985149.4418002089,34.964013470466156,1.1951405992275463,7,0.6196392353964739,9.216269429027795,25.14600000000001,5.732250087018493,40.22631640012978,31.24200000000001,0.0,49.56955352589322,3.7548299929528974e7
"(1, 9, 8, 10, 1, 3, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,5.6009553402312555,986665.6972256986,35.04396832788852,1.1977115411827046,7,0.8510314389332416,9.222886374009818,25.14600000000001,5.736652801383964,40.25721264129098,31.24200000000001,0.0,49.590238823863636,3.762917175289567e7
"(1, 9, 8, 10, 1, 4, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.3,0.0,0.0,1.0,false,5.6120694365982375,988038.0829046983,35.116388284454494,1.2000328714511828,7,1.0638639686170357,9.22887100382237,25.14600000000001,5.740634792426557,40.28515643808111,31.24200000000001,0.0,49.60891621105656,3.7702189029142156e7
"(1, 9, 8, 10, 1, 5, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,5.6157072685752825,988487.9896819084,35.140140260002184,1.200792715033102,7,1.1343240644061245,9.23083201242903,25.14600000000001,5.741939588036436,40.29431289850131,31.24200000000001,0.0,49.6150299868568,3.77260892859178e7
"(1, 9, 8, 10, 1, 6, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,5.6332499646348255,990662.448468496,35.25501090794371,1.204457722692814,7,1.4795127671647244,9.240303422316005,25.14600000000001,5.748241576716098,40.33853738046385,31.24200000000001,0.0,49.64451958161737,3.784134550482036e7
"(1, 9, 8, 10, 1, 7, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,5.654030831573135,993248.4279553242,35.391781127254205,1.2087997098039398,7,1.899809180569392,9.251553548406772,25.14600000000001,5.755727069173378,40.39106715209389,31.24200000000001,0.0,49.67945757842069,3.7977881886574104e7
"(1, 9, 8, 10, 1, 8, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,5.678631148482054,996323.6313075571,35.554652169007525,1.2139403166331013,7,2.412844483619327,9.264912629786293,25.14600000000001,5.764615796472592,40.453444185772575,31.24200000000001,0.0,49.72082344331691,3.8139520667952985e7
"(1, 9, 8, 10, 1, 9, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,5.707813247131346,999990.7304521378,35.74919254595794,1.2200391504755566,7,3.0424644185917455,9.28081561027975,25.14600000000001,5.775197157034388,40.52769934760974,31.24200000000001,0.0,49.7699024590764,3.833127489685262e7
"(1, 9, 8, 10, 1, 10, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,5.742591464426286,1.0043874866209562e6,35.982901059465874,1.2273086239523217,7,3.821473365936422,9.299843867772108,25.14600000000001,5.787857982058485,40.616547242515686,31.24200000000001,0.0,49.82840530424422,3.8559815327586256e7
"(1, 9, 8, 10, 1, 11, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.525,0.0,0.0,1.0,false,5.7843404313578946,1.0097023643733008e6,36.26608032910811,1.236036669209774,7,4.795949907687449,9.322789217790517,25.14600000000001,5.8031251215648965,40.72368506361331,31.24200000000001,0.0,49.898651108365634,3.883418307356378e7
"(1, 9, 8, 10, 1, 12, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.5611111111111111,0.0,0.0,1.0,false,5.834966214709456,1.0161995402151519e6,36.6132446993761,1.2466230531058282,7,6.032265561861157,9.350755748525911,25.14600000000001,5.821733202326579,40.85426808650231,31.24200000000001,0.0,49.98386016074284,3.9166916515527815e7
"(1, 9, 8, 10, 1, 13, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.5972222222222222,0.0,0.0,1.0,false,5.897183502871806,1.0242597550077804e6,37.04543974255798,1.2596366332013493,7,7.62895366468003,9.385324682330465,25.14600000000001,5.8447343217062615,41.01567945057026,31.24200000000001,0.0,50.08861550582407,3.957587581939236e7
"(1, 9, 8, 10, 1, 14, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.6333333333333333,0.0,0.0,1.0,false,5.974993056798292,1.034451937907272e6,37.59434361583249,1.275916253722508,7,9.737756060955501,9.428840841992093,25.14600000000001,5.8736886536211985,41.21886774471017,31.24200000000001,0.0,50.21967638189082,4.008738642688935e7
"(1, 9, 8, 10, 1, 15, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.6694444444444444,0.0,0.0,1.0,false,6.074543113591283,1.0476644532635955e6,38.30986709788988,1.2967518745618933,7,12.603127790431344,9.484931319727734,25.14600000000001,5.911009555149583,41.48076880806725,31.24200000000001,0.0,50.38743930677031,4.0741913424887836e7
"(1, 9, 8, 10, 1, 16, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.7055555555555556,0.0,0.0,1.0,false,6.20579580321589,1.0653638255631665e6,39.275342637095534,1.3242348940084752,7,16.64181170744872,9.559513269757417,25.14600000000001,5.96063412112264,41.82901137629923,31.24200000000001,0.0,50.608763496423954,4.1605039089528695e7
"(1, 9, 8, 10, 1, 17, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.7416666666666667,0.0,0.0,1.0,false,6.386051084478904,1.0901541131243403e6,40.64093062719341,1.3620005863183497,7,22.61826346357157,9.662933262689862,25.14600000000001,6.029446645602982,42.31190628493321,31.24200000000001,0.0,50.91296168031545,4.279068597457626e7
"(1, 9, 8, 10, 1, 18, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.7777777777777778,0.0,0.0,1.0,false,6.648520991830239,1.1271869773555468e6,42.70953075925574,1.4170371753898758,7,32.0820580964289,9.81524723501851,25.14600000000001,6.130791740031773,43.023099930047536,31.24200000000001,0.0,51.35640067709125,4.4518200849573396e7
"(1, 9, 8, 10, 1, 19, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.8138888888888889,0.0,0.0,1.0,false,7.067601210271417,1.1885054147139965e6,46.20879112147654,1.5050262949387574,7,48.67257775148219,10.062020004065673,25.14600000000001,6.294986850954202,44.17534632248563,31.24200000000001,0.0,52.065616608571034,4.7277856788175784e7
"(1, 9, 8, 10, 1, 20, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,2,0.85,0.0,0.0,1.0,false,7.845843865414226,1.308222162642936e6,53.299721538379046,1.6687662274100628,7,83.1263900784762,10.52606400122689,25.14600000000001,6.603747642839682,46.34208872168198,31.24200000000001,0.0,53.3861336621604,5.240598310957987e7
"(1, 9, 8, 10, 2, 1, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,4,0.2,0.0,0.0,1.0,false,5.576526022266721,979088.2499158484,34.629132985051726,1.191364518323943,7,0.3053088920505438,9.189884735815518,25.14600000000001,9.622747217167102,40.10311938902188,31.24200000000001,0.0,49.53917279516306,1.8726674106406137e7
"(1, 9, 8, 10, 2, 2, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,4,0.2361111111111111,0.0,0.0,1.0,false,5.586567388703714,980236.9352561312,34.68948727353792,1.1934546321351363,7,0.4373554841466044,9.19491516371941,25.14600000000001,9.638198235477217,40.12660776833966,31.24200000000001,0.0,49.55598882701107,1.875962061752065e7
"(1, 9, 8, 10, 2, 3, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,4,0.2722222222222222,0.0,0.0,1.0,false,5.59875188542243,981633.679920612,34.76292136033273,1.1959909539562172,7,0.6006574342216221,9.201027860318353,25.14600000000001,9.656819134181152,40.155149542342514,31.24200000000001,0.0,49.57639526504291,1.8799599644587487e7
"(1, 9, 8, 10, 2, 4, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,4,0.3,0.0,0.0,1.0,false,5.609745976057789,982896.6603378458,34.82936645818249,1.1982795875952976,7,0.7508507564282408,9.20655133010444,25.14600000000001,9.673503949266813,40.18094006274447,31.24200000000001,0.0,49.59480928972578,1.8835673472556703e7
"(1, 9, 8, 10, 2, 5, 1, 7, 2, 1)",2167.0,nacelle,2.54,10.1,1.0,4,0.30833333333333335,0.0,0.0,1.0,false,5.613343194756147,983310.4563680759,34.85114533238979,1.1990284522236836,7,0.8005713408823728,9.208360233301187,25.14600000000001,9.678939601565636,40.18938630335185,31.24200000000001,0.0,49.60083464565107,1.884747694120536e7
