index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles
"(1, 3, 1, 1, 1, 1, 10, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,578947.3684210526,1.0,5.486621760684383,749132.0501096861,23.930599412409933,1.1511226598850308,6,0.4213587985263585,6.392472992100058,31.300502922000177,3.8533816406580157
"(1, 3, 1, 1, 1, 1, 11, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,621052.6315789474,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 11, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,621052.6315789474,1.0,5.477413048471545,748040.1657892311,23.878643043792493,1.149177999007209,6,0.4203198387820225,6.38821685726062,31.1415535713561,3.8505497377103732
"(1, 3, 1, 1, 1, 1, 12, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,663157.8947368421,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 12, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,663157.8947368421,1.0,5.469382120921477,747088.7315930744,23.83339859949161,1.1474821154646935,6,0.4194144663335291,6.38450555278261,31.00278826523825,3.848080348349519
"(1, 3, 1, 1, 1, 1, 13, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,705263.1578947369,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 13, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,705263.1578947369,1.0,5.462316593926737,746252.2853029395,23.793644393396114,1.1459901379293076,6,0.4186184718851251,6.3812407519202985,30.88059195089567,3.8459080489430777
"(1, 3, 1, 1, 1, 1, 14, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,747368.4210526316,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 14, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,747368.4210526316,1.0,5.456052273037372,745511.1721559938,23.758438426371935,1.1446673822932727,6,0.4179131673993645,6.378346459496773,30.772164235352253,3.843982274606802
"(1, 3, 1, 1, 1, 1, 15, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,789473.6842105263,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 15, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,789473.6842105263,1.0,5.450460092195818,744849.9556823449,23.727041625008155,1.1434865661293843,6,0.4172838670637134,6.375762925331649,30.675302142800135,3.842263269384094
"(1, 3, 1, 1, 1, 1, 16, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,831578.947368421,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 16, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,831578.947368421,1.0,5.445437523096855,744256.403095883,23.698868729954697,1.1424260610908346,6,0.41671894690889566,6.373442749759735,30.588248869746963,3.840719494976322
"(1, 3, 1, 1, 1, 1, 17, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,873684.2105263158,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 17, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,873684.2105263158,1.0,5.4409017038680965,743720.6241423977,23.67344702318269,1.141468353108692,6,0.41620899722406,6.371347581609897,30.50958627361458,3.8393254336781806
"(1, 3, 1, 1, 1, 1, 18, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,915789.4736842106,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 18, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,915789.4736842106,1.0,5.436785117346786,743234.5706517161,23.650392055099022,1.1405991748575015,6,0.41574635996691167,6.369446184615186,30.43815701965529,3.8380603018256685
"(1, 3, 1, 1, 1, 1, 19, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,957894.7368421053,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 19, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,957894.7368421053,1.0,5.433032234300008,742791.6292814187,23.629388246207796,1.139806804542894,6,0.4153247493611758,6.36771288406409,30.373007260549564,3.836907016244978
"(1, 3, 1, 1, 1, 1, 20, 1)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,1.0e6,0.0,5.351827166031186,733247.3448352104,23.17822072476398,1.1226644950986853,6,0.4062371592032596,6.3302325550870115,28.956000000000014,3.8119687428789066
"(1, 3, 1, 1, 1, 1, 20, 2)",fuselage,2.1656842105263157,6.0,0.75,2,0.2,1.0e6,1.0,5.429596866173981,742386.3101159835,23.610173296445787,1.1390814788238413,6,0.41493893246938224,6.366126313029018,30.31334379694748,3.8358513600309814
"(1, 4, 1, 1, 1, 1, 1, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,200000.0,0.0,5.688212093117811,769725.9046331968,24.921608706599486,1.1928317529361265,6,0.44430501002067924,6.472700499143315,33.52800000000001,3.906762588924151
"(1, 4, 1, 1, 1, 1, 1, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,200000.0,1.0,5.797390786485929,782771.767645036,25.5535277927697,1.2158752431097577,6,0.45690807889965973,6.522634887044492,35.34241231436934,3.939987415115206
"(1, 4, 1, 1, 1, 1, 2, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,242105.26315789475,0.0,5.688212093117811,769725.9046331968,24.921608706599486,1.1928317529361265,6,0.44430501002067924,6.472700499143315,33.52800000000001,3.906762588924151
"(1, 4, 1, 1, 1, 1, 2, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,242105.26315789475,1.0,5.730424375775707,774752.6739787178,25.164509285001138,1.2017399976402279,6,0.4491637403031945,6.491992701661537,34.23173191187033,3.9195990349576757
"(1, 4, 1, 1, 1, 1, 3, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,284210.5263157895,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 3, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,284210.5263157895,1.0,5.683552685289039,769172.3566697403,24.894905513960843,1.1918485536567174,6,0.4437697955443384,6.470572032715395,33.45014199900065,3.9053463719623833
"(1, 4, 1, 1, 1, 1, 4, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,326315.7894736842,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 4, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,326315.7894736842,1.0,5.648917692088785,765065.6643776346,24.69707898722761,1.1845406144076305,6,0.43979813220262437,6.454756336439207,32.87025270880702,3.8948230876696672
"(1, 4, 1, 1, 1, 1, 5, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,368421.05263157893,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 5, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,368421.05263157893,1.0,5.6223602234130245,761921.8636626764,24.545967518196754,1.1789368073813722,6,0.43676084773445295,6.442618834830381,32.42290954208622,3.8867471624746894
"(1, 4, 1, 1, 1, 1, 6, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,410526.3157894737,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 6, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,410526.3157894737,1.0,5.601409754173475,759441.5647167384,24.426948051228855,1.1745153469945153,6,0.4343698019271387,6.433024202612827,32.067329076231225,3.8803631853960834
"(1, 4, 1, 1, 1, 1, 7, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,452631.5789473684,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 7, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,452631.5789473684,1.0,5.584394005664318,757430.7221170627,24.330588415774564,1.170924514719433,6,0.43243105535554655,6.425233584400579,31.777903115651576,3.875179544484432
"(1, 4, 1, 1, 1, 1, 8, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,494736.84210526315,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 8, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,494736.84210526315,1.0,5.570299805438081,755767.6083452019,24.250981739556995,1.1679504086043508,6,0.4308274038725317,6.418782019598933,31.53774114836208,3.870886869071664
"(1, 4, 1, 1, 1, 1, 9, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,536842.1052631579,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 9, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,536842.1052631579,1.0,5.558434018005595,754369.1855557157,24.18410767346041,1.1654466439677993,6,0.4294788476381891,6.41335150851529,31.335251646529763,3.867273571813675
"(1, 4, 1, 1, 1, 1, 10, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,578947.3684210526,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 10, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,578947.3684210526,1.0,5.5483069903203335,753176.9407397078,24.12713873139532,1.1633098732109477,6,0.42832903308359366,6.408717502249984,31.16221516314578,3.864190244687732
"(1, 4, 1, 1, 1, 1, 11, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,621052.6315789474,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 11, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,621052.6315789474,1.0,5.539562561790722,752148.3972322084,24.078025617725313,1.1614648928552618,6,0.42733702787348155,6.404716696883129,31.012641253779968,3.8615282302218485
"(1, 4, 1, 1, 1, 1, 12, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,663157.8947368421,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 12, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,663157.8947368421,1.0,5.5319356606295464,751252.0127472061,24.03524841782467,1.1598557520099124,6,0.42647243215943037,6.401227622646329,30.882060856714574,3.8592067061187643
"(1, 4, 1, 1, 1, 1, 13, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,705263.1578947369,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 13, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,705263.1578947369,1.0,5.525224951422681,750463.8504308364,23.997655418822852,1.1584399538107335,6,0.42571218336577626,6.398157999377466,30.767072148851017,3.8571642719593267
"(1, 4, 1, 1, 1, 1, 14, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,747368.4210526316,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 14, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,747368.4210526316,1.0,5.519274712359839,749765.4329303955,23.96435828949832,1.1571846345549273,6,0.425038471885788,6.3954364947659315,30.66503991511293,3.855353465389005
"(1, 4, 1, 1, 1, 1, 15, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,789473.6842105263,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 15, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,789473.6842105263,1.0,5.513962555056964,749142.2489494935,23.934660080105935,1.1560639521154188,6,0.4244373058158919,6.39300703334596,30.573891119640244,3.853736975494783
"(1, 4, 1, 1, 1, 1, 16, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,831578.947368421,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 16, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,831578.947368421,1.0,5.509191105907337,748582.7728840626,23.908007485136668,1.1550573686911465,6,0.4238975771529442,6.390825019810081,30.491972581936942,3.8522851299125445
"(1, 4, 1, 1, 1, 1, 17, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,873684.2105263158,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 17, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,873684.2105263158,1.0,5.504881757968788,748077.6995099146,23.883954668419804,1.1541482788789328,6,0.4234103134201764,6.388854466242745,30.417949806903835,3.8509739833755234
"(1, 4, 1, 1, 1, 1, 18, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,915789.4736842106,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 18, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,915789.4736842106,1.0,5.500970570297812,747619.4786827427,23.862139594881512,1.153323210430136,6,0.4229682411269681,6.3870661072797565,30.350733723827798,3.8497840635985936
"(1, 4, 1, 1, 1, 1, 19, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,957894.7368421053,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 19, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,957894.7368421053,1.0,5.497404687693321,747201.8608801025,23.842262967171216,1.1525709858990012,6,0.4225653257594754,6.3854357169655485,30.289426746956245,3.848699251366181
"(1, 4, 1, 1, 1, 1, 20, 1)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,1.0e6,0.0,5.420203390203847,738196.0989789395,23.414887241829586,1.136288560656851,6,0.41387396710658897,6.350160514122144,28.956000000000014,3.82522820200345
"(1, 4, 1, 1, 1, 1, 20, 2)",fuselage,2.2325263157894737,6.0,0.75,2,0.2,1.0e6,1.0,5.494140371871582,746819.6884978436,23.82407788809485,1.151882389843327,6,0.42219659904596124,6.383943289383244,30.23328246287388,3.8477062353483844
"(1, 5, 1, 1, 1, 1, 1, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,200000.0,0.0,5.765307728516596,775675.5208800175,25.21324711417763,1.2082371458989907,6,0.4531807512145394,6.496043706445324,33.52800000000001,3.9222944505920245
"(1, 5, 1, 1, 1, 1, 1, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,200000.0,1.0,5.853486088048398,786124.9866205389,25.721278507252876,1.2268301531178252,6,0.4634172018862592,6.535943267329968,34.97650611937015,3.9488424074452317
"(1, 5, 1, 1, 1, 1, 2, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,242105.26315789475,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 2, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,242105.26315789475,1.0,5.789671428115014,778553.8438845252,25.35286870222489,1.213373779875301,6,0.45600139587330163,6.507061899372032,33.929461576871,3.9296256217611574
"(1, 5, 1, 1, 1, 1, 3, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,284210.5263157895,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 3, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,284210.5263157895,1.0,5.745012277011187,773282.3098635434,25.097340656492136,1.203958459524935,6,0.45083558532967344,6.486866267929638,33.19265245437159,3.9161880615407316
"(1, 5, 1, 1, 1, 1, 4, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,326315.7894736842,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 4, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,326315.7894736842,1.0,5.7122977946017555,769418.4888275567,24.91054973889867,1.1970591410698377,6,0.44706394913805814,6.472017145256914,32.64598762154945,3.906307905988064
"(1, 5, 1, 1, 1, 1, 5, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,368421.05263157893,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 5, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,368421.05263157893,1.0,5.687139618667174,766455.1401858311,24.76758593763771,1.1917539719646888,6,0.44417072082947917,6.46060225042044,32.224274750515235,3.8987127814081526
"(1, 5, 1, 1, 1, 1, 6, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,410526.3157894737,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 6, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,410526.3157894737,1.0,5.667190660794595,764110.3466852279,24.654645543756203,1.18754764882335,6,0.4418810491383412,6.451553704604419,31.889067083795723,3.892692153647298
"(1, 5, 1, 1, 1, 1, 7, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,452631.5789473684,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 7, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,452631.5789473684,1.0,5.650984770086832,762208.7584834688,24.56317089133838,1.184130825985966,6,0.44002393011191976,6.444204830320913,31.616223634140308,3.8878024357388177
"(1, 5, 1, 1, 1, 1, 8, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,494736.84210526315,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 8, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,494736.84210526315,1.0,5.637558621295857,760635.5450667755,24.487572352534826,1.1813002343821954,6,0.4384873342138403,6.438117733776089,31.389821622724114,3.883752266442456
"(1, 5, 1, 1, 1, 1, 9, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,536842.1052631579,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 9, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,536842.1052631579,1.0,5.626253674540317,759312.4431638422,24.424048906086938,1.1789169932557149,6,0.4371949220487478,6.432993292493145,31.19893365231438,3.880342618740576
"(1, 5, 1, 1, 1, 1, 10, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,578947.3684210526,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 10, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,578947.3684210526,1.0,5.616603851470548,758184.1740426461,24.369920243158603,1.1768827505158865,6,0.4360927329239425,6.42861977034685,31.035811204873333,3.877432609841679
"(1, 5, 1, 1, 1, 1, 11, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,621052.6315789474,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 11, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,621052.6315789474,1.0,5.608270587905078,757210.6768710803,24.32324661731303,1.1751261338744132,6,0.4351416808771162,6.4248434433258055,30.894807055390398,3.8749199564541352
"(1, 5, 1, 1, 1, 1, 12, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,663157.8947368421,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 12, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,663157.8947368421,1.0,5.601001546704081,756362.1339686948,24.282586618407013,1.173593894911713,6,0.4343126508111917,6.421549767724819,30.77170819473069,3.872728444672934
"(1, 5, 1, 1, 1, 1, 13, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,705263.1578947369,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 13, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,705263.1578947369,1.0,5.594605107230921,755615.9371515276,24.246848543697748,1.1722456289107341,6,0.4335835775568407,6.418651782703546,30.66330770549304,3.870800213394188
"(1, 5, 1, 1, 1, 1, 14, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,747368.4210526316,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 14, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,747368.4210526316,1.0,5.588933078084779,754954.6359947263,24.215189851883572,1.1710500955912488,6,0.43293742149970194,6.416082232295736,30.567121355887796,3.8690905125391857
"(1, 5, 1, 1, 1, 1, 15, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,789473.6842105263,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 15, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,789473.6842105263,1.0,5.583868964792853,754364.5157120278,24.186949684698632,1.1699827227092259,6,0.43236079232649355,6.4137882686293155,30.48119488357378,3.8675641787377937
"(1, 5, 1, 1, 1, 1, 16, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,831578.947368421,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 16, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,831578.947368421,1.0,5.579319910772272,753834.65441567,24.16160194460109,1.1690239133120435,6,0.43184301879026415,6.4117277498002565,30.403969826177644,3.8661931720460854
"(1, 5, 1, 1, 1, 1, 17, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,873684.2105263158,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 17, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,873684.2105263158,1.0,5.57521137450089,753356.3121754534,24.138725877467635,1.168157999642703,6,0.43137558448285657,6.409866926427668,30.334188147807637,3.8649550366503163
"(1, 5, 1, 1, 1, 1, 18, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,915789.4736842106,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 18, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,915789.4736842106,1.0,5.571482108057799,752922.2858707637,24.11797499489481,1.1673720194461115,6,0.4309514368157417,6.408177964652029,30.27082317549464,3.8638312527451246
"(1, 5, 1, 1, 1, 1, 19, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,957894.7368421053,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 19, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,957894.7368421053,1.0,5.5680819103962245,752526.6897026921,24.099066301861214,1.1666553927923469,6,0.43056482903827353,6.406638106132113,30.213028750198173,3.8628066776209775
"(1, 5, 1, 1, 1, 1, 20, 1)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,1.0e6,0.0,5.494431109039213,743989.8704039429,23.692147755327444,1.1511360303118061,6,0.4222195185834194,6.373304782344614,28.956000000000014,3.8406276956456384
"(1, 5, 1, 1, 1, 1, 20, 2)",fuselage,2.2993684210526313,6.0,0.75,2,0.2,1.0e6,1.0,5.564969193798646,752164.6586149549,24.081765980239997,1.1659993790961112,6,0.43021101950225604,6.4052285281042,30.16010122387404,3.8618687871821717
"(1, 6, 1, 1, 1, 1, 1, 1)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,200000.0,0.0,5.574057258780872,750560.4314960157,24.007241871403103,1.167110350407281,6,0.4312350231434868,6.399364712272022,28.956000000000014,3.857967182095392
"(1, 6, 1, 1, 1, 1, 1, 2)",fuselage,2.3662105263157893,6.0,0.75,2,0.2,200000.0,1.0,5.916589162638103,790516.4132399361,25.939700218567637,1.2392587554880248,6,0.47077844608669794,6.553131957745138,34.641168790432076,3.9602792403673877
