index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,3.8142842688468,518608.60964620824,15.034372631460064,1.1547158678171972,6,0.288566138508197,7.93097376958346,18.389599999999994,5.690472186712103,32.516983924069166,22.638636712229886,0.0,37.423064300699004,2.500654927459773e7,118138.53487788401,83042.7863668281,6451.913271249266,4461.818301888076,25781.548246757367,206.5282327903611,5153.258973821738,5706.281823917169,13208.481682031845,22606.629946099074,60.85157306428832,1.1347294213718728,1.2292927998214063,0.8891263038353278,0.17300429629585592,0.13771330400894283
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,3.8218782155335953,519286.5619268374,15.063600209366511,1.1569101800203747,6,0.41347020201875934,7.935746067728453,18.389599999999994,5.694183974158209,32.53819413804691,22.638636712229886,0.0,37.43235033718949,2.5054742473042183e7,118176.25094544652,83183.44425123262,6466.281980272166,4471.545015968982,25789.60824061217,207.8668187811289,5172.772119729991,5710.662191204948,13234.251543351942,22646.808661652347,60.930983616632695,1.1349848799462416,1.2308523933801612,0.8901522119065662,0.17324431645876123,0.13789835837311698
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,3.83109617577092,520111.6574984354,15.099197170095822,1.1595737335356893,6,0.5680184166597784,7.941549865777655,18.389599999999994,5.698698039307588,32.56398879604336,22.638636712229886,0.0,37.44362317004999,2.5113244206817098e7,118222.15133489095,83354.66209762085,6483.710558765916,4483.388220215368,25799.389111825574,209.49990665454854,5196.5533317175195,5715.983780741802,13265.623062734725,22695.724482601938,61.0276280006069,1.1352952606149802,1.23275042148885,0.8914003025434734,0.1735351827817322,0.13812347156997185
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,3.839416622982625,520858.4279775553,15.131439358187551,1.1619779278903546,6,0.7102362942684066,7.946798673773254,18.389599999999994,5.702780445526387,32.58731683157936,22.638636712229886,0.0,37.45379929203638,2.5166051918704193e7,118263.69381728885,83509.65723409654,6499.429890487786,4494.112313154171,25808.215067068813,210.98171726426804,5218.108300106158,5720.791414645911,13294.024803488304,22740.012682421988,61.11509668382507,1.135575700506551,1.2344682156964266,0.8925294652121112,0.17379727317569413,0.13832711634756736
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,3.8421396280522786,521103.23206075525,15.14201393598051,1.1627647375502834,6,0.7573322862305891,7.948518487819325,18.389599999999994,5.704118078673331,32.594960449561896,22.638636712229886,0.0,37.457129782106236,2.51833345677416e7,118277.31215548639,83560.473791135,6504.571754572891,4497.628923468751,25811.10298250552,211.46825340245982,5225.180871261557,5722.365654789356,13303.337117835568,22754.53440804053,61.14377012387614,1.1356675378378538,1.2350313262421118,0.892899532322765,0.17388295274601728,0.13839385432277768
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,3.8552672735198086,522286.2426362081,15.19315038055106,1.166557934833347,6,0.9881524738715504,7.956823659403688,18.389599999999994,5.71057765657228,32.63187232327017,22.638636712229886,0.0,37.47318738578302,2.5266657132693764e7,118343.12375960543,83806.09040890892,6529.343108242858,4514.630377073226,25825.02206127158,213.8247908876302,5259.40419122555,5729.961018785657,13348.351063351227,22824.733442438188,61.282331975801945,1.1361107010080276,1.2377524658945525,0.8946872484577908,0.174295367448871,0.13871622505026537
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,3.8708121991939315,523693.0279163779,15.25403497970684,1.1710495732183699,6,1.2693979609062773,7.966687342299299,18.389599999999994,5.7182494099355345,32.67571091391734,22.638636712229886,0.0,37.492204550618865,2.5365328555997383e7,118421.38977672083,84098.27100331162,6558.637579837604,4534.864084555508,25841.49661335828,216.63860541889645,5300.199118644939,5738.967647104638,13401.906982079678,22908.261175693217,61.447099453444494,1.1366363794138168,1.240988153604446,0.896811796054912,0.17478233368086174,0.1390992777248728
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,3.8892061416835064,525365.7867456159,15.326537156983925,1.176364327484367,6,1.6129850351767439,7.978398377918119,18.389599999999994,5.727357993194616,32.72775996111209,22.638636712229886,0.0,37.51471070963597,2.548209231078785e7,118514.46712006851,84445.84689361494,6593.247073009141,4558.9466874684185,25860.980028710193,220.00062393164274,5348.846220716644,5749.64260932203,13465.628444242602,23007.65271144998,61.64301318519939,1.1372597260014168,1.244835363362054,0.8993362058279785,0.17535660730260438,0.13955434262055047
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,3.91101493368464,527360.269852559,15.41313450546339,1.1826656410034917,6,2.0350514991544544,7.992337069438378,18.389599999999994,5.738199197710372,32.78970970120213,22.638636712229886,0.0,37.54140014170355,2.5620544721220367e7,118625.47558655738,84860.5024308148,6634.20524445801,4587.694828825636,25884.066117954728,224.0321444867946,5407.048637033364,5762.324012996158,13541.664397241604,23126.26313865528,61.87659977262044,1.1380007504188703,1.249422190557966,0.9023436502026077,0.17603477226762354,0.14009636275266477
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",2500.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,3.9369906730591917,529751.2201132893,15.517161290246229,1.1901704320648239,6,2.5578307763658894,8.009011280983103,18.389599999999994,5.751168028911825,32.863817308067574,22.638636712229886,0.0,37.573194652034914,2.578546656378899e7,118758.60616077785,85357.92923617254,6682.878729753419,4622.20660689413,25911.542233456425,228.89767098788911,5477.107342194124,5777.462644725078,13632.902215827346,23268.60010342659,62.1566088740943,1.138886261632382,1.2549203495536299,0.9059454999912224,0.17683865435531032,0.14074533434537817
