index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,3.7035442537360126,492786.0631161042,13.925494928374956,1.1226581372102542,6,0.2762918264806061,7.747282791176602,18.389599999999994,5.547601425728992,31.70057957559424,22.638636712229886,0.0,37.28749042594095,2.4287812294545576e7,117070.40039953557,78280.11997808795,6451.732937207366,4142.545940292184,25683.290345568294,150.66624947956007,4453.598427665168,5636.734671376098,12346.86159477289,21156.463958960438,57.83432907994364,1.1310200397580659,1.170098093269039,0.8541017448304459,0.1730012826409066,0.13155027505800454
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,3.710889992226984,493435.2564192865,13.95279306503004,1.1247799780075323,6,0.3958780022380717,7.751970229828011,18.389599999999994,5.5512472113467535,31.721412636267164,22.638636712229886,0.0,37.29645844544136,2.433442028121901e7,117105.17422601489,78412.50390798712,6465.976311053093,4151.68254498734,25691.084977476712,151.85032767661247,4471.015135603253,5640.889585517039,12371.058003715987,21194.304606062302,57.910369455935886,1.1312643397393936,1.1715919913919213,0.8550817389360795,0.1732392124787434,0.13172911983551916
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,3.7198057661182604,494225.2723867421,13.986037053029674,1.1273552732525642,6,0.5438420121856806,7.757670232881665,18.389599999999994,5.555680547055151,31.746745983172293,22.638636712229886,0.0,37.3073440452558,2.439099214770162e7,117147.48758673755,78573.63212132678,6483.2495011158635,4162.806268291815,25700.542602948288,153.29489639432964,4492.240172200101,5645.936419226385,12400.510817277234,21240.369088436008,58.002903121356205,1.1315610659254955,1.17340986147915,0.8562737366167196,0.1735274919407725,0.13194665807057224
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,3.7278525836365457,494940.2164282557,14.01614498991939,1.1296795202927052,6,0.679996889685128,7.762824588701643,18.389599999999994,5.559689490470691,31.769654231261093,22.638636712229886,0.0,37.317169457379336,2.4442052391449656e7,117185.77753377028,78719.47607281643,6498.825424473388,4172.877915022145,25709.075680636284,154.60562894114156,4511.477090317237,5650.49500774828,12427.172328394994,21282.070968968965,58.086642368343725,1.1318290740819534,1.1750549073077843,0.8573519257203674,0.17378719922056132,0.1321434294623909
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,3.730485845151869,495174.568366254,14.026018838274952,1.1304400988557688,6,0.7250842187920379,7.764513313214825,18.389599999999994,5.561002942869832,31.7771596735419,22.638636712229886,0.0,37.32038489199558,2.4458761827958997e7,117198.32823251959,78767.28812897034,6503.919692332624,4176.180342073291,25711.86748819081,155.03598305471644,4517.788743121192,5651.9875149810005,12435.913301841136,21295.743517873212,58.11409104222187,1.1319168195187375,1.1755941217253465,0.8577052369044249,0.17387208875067903,0.13220790986869513
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,3.7431796801312363,496306.97541430115,14.073763059941097,1.1341064669100647,6,0.9460536448013522,7.772667638575936,18.389599999999994,5.567345195928475,31.813401119591287,22.638636712229886,0.0,37.335886270778545,2.4539314066431966e7,117258.97255320798,78998.36096048064,6528.457212168166,4192.145145081691,25725.32178272591,157.12040295259845,4548.328848064855,5659.187445047845,12478.16155749477,21361.83175398449,58.246723393825945,1.1323401009486114,1.1781995373145377,0.8594117149511294,0.17428062829706467,0.13251934993404083
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,3.7582082244934054,497653.3398923207,14.130599152516266,1.1384470051214055,6,1.2152822926514917,7.782350341299018,18.389599999999994,5.574876186935315,31.856435353916087,22.638636712229886,0.0,37.354240969398774,2.4634687704515364e7,117331.07445597145,79273.18524167378,6557.465298934329,4211.142069789078,25741.24242942312,159.6092113087656,4584.729477602973,5667.722640122671,12528.417000082112,21440.45326546043,58.40441156331809,1.1328418808468983,1.1812969861829,0.8614390409142234,0.17476286229703075,0.13288934863485857
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,3.775987450337073,499253.93017953756,14.198267457796558,1.1435817767798455,6,1.5441678966257815,7.793844061840011,18.389599999999994,5.583815747356088,31.907518556320504,22.638636712229886,0.0,37.37595827565202,2.474752592062228e7,117416.79597062197,79600.04022429949,6591.722833483869,4233.748532629518,25760.065797552117,162.58281056830555,4628.1317400219095,5677.835434059845,12588.198130366909,21533.986836319047,58.59186985352377,1.1334364377001052,1.1849789835225455,0.8638470224971472,0.1753313393636008,0.13332881677493982
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,3.7970621156965603,501161.89230437425,14.279072385348188,1.1496679785411947,6,1.9481431456221114,7.807520572823755,18.389599999999994,5.5944530336767775,31.96830304958159,22.638636712229886,0.0,37.40170523787297,2.488129017784005e7,117518.9955770381,79989.86882327776,6632.245458478172,4260.728548553002,25782.3626718276,166.14839416101748,4680.052072977322,5689.84419564371,12659.512861688649,21645.577655426623,58.815319975873074,1.1341425618948082,1.1893676134770543,0.8667144942818793,0.17600235874136363,0.13385213087767836
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",3000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,3.8221562311699797,503448.50484551897,14.376116177330566,1.1569146203117908,6,2.448465800212619,7.823876514360305,18.389599999999994,5.607174321538539,32.04099612307736,22.638636712229886,0.0,37.43236912854529,2.5040582175930146e7,117641.51597816235,80457.37261152416,6680.376204060116,4293.109745953908,25808.891136372422,170.45140374553364,4742.540845208057,5704.173758451642,12745.060121942683,21779.452737543314,59.08310568760719,1.134985397094469,1.1946265799638212,0.8701470340126765,0.17679737650029112,0.13447853405134433
