index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 1)",4000.0,-1.0,eng,0.0,0.2,3.4228419943021917,418058.9409222867,10.79077838640414,1.0445540359998136,6,0.5994005988891316,18.389599999999994,29.209881824483897,0.0,36.95796633531388,2.2451895603342943e7,156435.91654916422,68697.43919019437,6785.720462734222,3268.8211025936876,25469.89026869682,0.0,700.8674121508062,6460.39348178439,10736.74186375876,17151.583998070117,49.10332452209838,1.122123867065337,1.0006964582128572,0.7694845735787271,0.1785300142710605,0.11367146203719859
"(1, 1, 1, 1, 2)",4000.0,-1.0,eng,0.0,0.24210526315789474,3.4153565001044197,416023.3164783928,10.715395035601667,1.0425168374568163,6,0.5974606082502961,18.389599999999994,29.13904849214263,0.0,36.94938778748036,2.24027543222692e7,154023.48890269393,68162.76514375451,6798.433081458118,3244.817875246697,25464.753013038706,0.0,718.774741514425,6403.854764921698,10631.323517856768,17046.204065756356,48.8654642730255,1.1218940089390066,0.9961232872867766,0.7675867011596681,0.17873842243323299,0.11315600407471502
"(1, 1, 1, 1, 3)",4000.0,-1.0,eng,0.0,0.28421052631578947,3.407997373899223,414007.41249379324,10.6409215820481,1.0405195097299327,6,0.5955549300053534,18.389599999999994,29.068731286291385,0.0,36.94097837017969,2.2354416918194253e7,151625.82773323375,67634.10790932232,6811.531953700864,3221.123518987623,25459.768869636,0.0,739.5095843380628,6347.741723438235,10527.23208358847,16942.08045991496,48.62990840021411,1.121668753914381,0.991597666334441,0.7657437809156611,0.17895301176943282,0.11264574414177217
"(1, 1, 1, 1, 4)",4000.0,-1.0,eng,0.0,0.3263157894736842,3.400765937277221,412011.39085045794,10.567359551296418,1.038562462477983,6,0.593683782229945,18.389599999999994,28.998939500255357,0.0,36.93273899009078,2.2306892546378344e7,149242.93043874367,67111.4663171971,6825.023883802052,3197.7408752147553,25454.938540377283,0.0,763.3042129082522,6292.054292737411,10424.463101216274,16839.216023734887,48.396675391143816,1.1214481211883864,0.9871199849166262,0.7639564689524483,0.17917387783832892,0.11214078362093616
"(1, 1, 1, 1, 5)",4000.0,-1.0,eng,0.0,0.3684210526315789,3.3936636607057373,410035.4614239428,10.494712326815371,1.0366461502827702,6,0.5918474470606825,18.389599999999994,28.92968431667742,0.0,36.92467152060098,2.2260190748310506e7,146874.8242594986,66594.85167483299,6838.913570084982,3174.673001575127,25450.26346459692,0.0,790.4189400069204,6236.793490397131,10323.014794385283,16737.617219646036,48.1657898200373,1.121232156001297,0.9826907451596335,0.7622254190323278,0.17940108379760444,0.11164123111528901
"(1, 1, 1, 1, 6)",4000.0,-1.0,eng,0.0,0.4105263157894737,3.386703591232972,408081.76759768813,10.423055254199223,1.0347924833250228,6,0.5900491441204363,18.389599999999994,28.86104511720279,0.0,36.91686895917793,2.221437814754729e7,144521.81364674942,66084.73285616179,6853.281549758501,3151.9451914402657,25445.83279309147,0.0,821.1709346124296,6181.993480876807,10222.972004239262,16637.40059773732,47.93750255615482,1.1210233420663027,0.9783148552665677,0.7605535382944575,0.17963593374437206,0.11114768108106404
"(1, 1, 1, 1, 7)",4000.0,-1.0,eng,0.0,0.45263157894736844,3.379880134522641,406149.3724161713,10.352348583522042,1.0329878314810326,6,0.5882873393436383,18.389599999999994,28.79299322706525,0.0,36.90927353161261,2.2169429963125985e7,142183.81757948143,65580.84486453274,6868.083056282903,3129.5477464475043,25441.590405943887,0.0,855.8757018991441,6127.635318096947,10124.280362693526,16538.506500459735,47.71170396814845,1.1208201272588771,0.973990206825425,0.7589401671011693,0.17987767790982406,0.1106599688854499
"(1, 1, 1, 1, 8)",4000.0,-1.0,eng,0.0,0.49473684210526314,3.373191817829114,404238.0431635431,10.28257905383465,1.0312257328714165,6,0.5865615560599341,18.389599999999994,28.72552463578375,0.0,36.901858265387396,2.2125342412416894e7,139860.88930828086,65083.09104339199,6883.297357372235,3107.479157780926,25437.509566386576,0.0,894.8974299721363,6073.712261601282,10026.917710300533,16440.915840458987,47.48836699497881,1.1206217851561964,0.9697162995912467,0.7573854809546321,0.18012596230484595,0.1101781078276579
"(1, 1, 1, 1, 9)",4000.0,-1.0,eng,0.0,0.5368421052631579,3.3666446283057256,402348.87493866956,10.213782756412808,1.029508013466269,6,0.584873219528136,18.389599999999994,28.658682085934927,0.0,36.894629557305805,2.2082154060451068e7,137553.58013148268,64591.67281527182,6898.940800637805,3085.7578183966693,25433.594843629086,0.0,938.9980515690603,6020.238589244715,9930.917869465744,16344.679689205495,47.26761904050891,1.120428482496506,0.9654956856431189,0.7558917105959733,0.18038103389248075,0.10970254472443872
"(1, 1, 1, 1, 10)",4000.0,-1.0,eng,0.0,0.5789473684210527,3.360375811887082,400510.2589878291,10.147011200337738,1.0278759911598931,6,0.5832571959363049,18.389599999999994,28.59347830106191,0.0,36.88776243505049,2.2040752764412772e7,135278.95072770896,64112.8067317496,6915.228654237299,3064.8491480455796,25429.97059062136,0.0,1004.1689223676295,5967.660313841397,9837.457427988904,16251.285288986714,47.052778625754435,1.1202448937355098,0.9613938821160178,0.7545034041642416,0.1806463845687902,0.10924356108509811
