index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(3, 1, 1, 1, 1)",1763.157894736842,0.0,-1.0,1.0,0.1,4.310723653597337,596242.9005319548,18.21660172674838,1.3162362385136783,6,0.8414433686007203,18.389599999999994,34.857283656112806,0.0,38.10840009496687,2.8174616118093744e7,118878.78670393277,111521.20408571018,8878.19178902387,7141.848331663914,26345.274090251776,325.11275255877746,3611.5396602028695,9146.714502752888,89759.19907964392,27396.79095965925,69.92595045337474,1.1549731522657902,1.4124686774883148,1.0541105012568694,0.21110538662898193,0.18406029842484053
"(3, 2, 1, 1, 1)",1763.157894736842,0.05263157894736842,-1.0,1.0,0.1,4.333702319047763,596152.6171944472,18.248779550629994,1.3243910375733066,6,0.8478860901093238,18.389599999999994,34.854719393412125,0.0,38.14308546916679,2.8316862399665654e7,118772.82315204467,109924.38983303375,9213.32330018098,7314.155248458667,26378.08295544252,317.61128759776904,3381.557654027433,8727.091286608984,89705.89661669407,27427.44648866333,69.91566268035457,1.1564388323386563,1.4138403061037068,1.065198155769947,0.21604157991558476,0.1867862096881668
"(4, 1, 1, 1, 1)",1894.7368421052631,0.0,-1.0,1.0,0.1,4.197424695777374,571479.673144919,17.108809242267263,1.2822240171216166,6,0.808979064070494,18.389599999999994,34.12843391655221,0.0,37.96381123511556,2.7441854732726287e7,118118.81114369979,105297.09638649414,8703.07424473487,6590.91591445902,26235.564059826476,269.1405650785829,3347.721819089559,8782.30775864351,81891.35406239069,25910.991679280145,67.03228388997282,1.1501791570017053,1.3559643276101134,1.0206817006386415,0.20849835488341495,0.17517015998018323
"(4, 2, 1, 1, 1)",1894.7368421052631,0.05263157894736842,-1.0,1.0,0.1,4.217786521809959,571302.3504012398,17.133394805929456,1.2895227612977878,6,0.8146091399825897,18.389599999999994,34.1232171566958,0.0,37.994828321118185,2.7567686097432412e7,118026.51786791183,103844.59711283931,9000.913469531637,6731.78846221243,26265.17131869541,262.63976245528016,3150.446114698015,8399.961473497646,81819.16570292064,25932.466691697737,67.01179278849398,1.1511405259464005,1.3569970363394745,1.0310928724593937,0.21292092803628435,0.17746962006549957
"(4, 3, 1, 1, 1)",1894.7368421052631,0.10526315789473684,-1.0,1.0,0.1,4.242685840806957,571538.5881909983,17.176213868477046,1.2981751135320443,6,0.8215285790419778,18.389599999999994,34.130305499605335,0.0,38.031604110714156,2.7722238973962903e7,117962.29943578942,102498.55953882546,9333.678829727858,6889.096744436097,26299.777721070037,256.77279702419844,2965.1158739542734,8022.583117078217,81834.47402398652,25981.577213346645,67.03963611286281,1.1523102949891713,1.3591887689539426,1.0436949371045494,0.2177978507576812,0.180015671031795
"(5, 1, 1, 1, 1)",2026.3157894736842,0.0,-1.0,1.0,0.1,4.106011553741047,551322.1514687069,16.22404838142801,1.254837730786532,6,0.7830922700743221,18.389599999999994,33.52344263636097,0.0,37.847487566489235,2.6850341836299814e7,117521.88397697036,100307.86133331373,8567.722591494332,6155.939334954926,26148.1464732654,226.01249092993982,3143.2155479507687,8485.401383264054,75445.27627975807,24719.007789181498,64.67679934052113,1.1466998865005702,1.309973738827104,0.9937076932468124,0.20646986641790865,0.1679480928838753
"(5, 2, 1, 1, 1)",2026.3157894736842,0.05263157894736842,-1.0,1.0,0.1,4.1247128544772105,551119.1197609947,16.244565270475483,1.2615703756288112,6,0.7882053858244357,18.389599999999994,33.51734601805759,0.0,37.876075953241525,2.6965801114225503e7,117441.73471946742,98983.39603963195,8836.57842067479,6274.486946300288,26175.615049171163,220.3478038965158,2971.265049507507,8134.493161224847,75368.58227754399,24735.904092741108,64.65327706042063,1.1475409227887394,1.3108322040725606,1.003569414482419,0.21048763007932228,0.16993524876241234
"(5, 3, 1, 1, 1)",2026.3157894736842,0.10526315789473684,-1.0,1.0,0.1,4.147079372326823,551236.3453922997,16.278947291797476,1.2693986526501466,6,0.7943485920902617,18.389599999999994,33.520950906377585,0.0,37.90932346447805,2.710443970260842e7,117383.62011524425,97740.66470401971,9133.819407469113,6405.438745889516,26207.148947723443,215.14032449595405,2808.7668699309347,7787.409867935001,75358.1723678337,24774.076735670886,64.66718510533343,1.1485292685668393,1.3126002137900772,1.0152518934351749,0.21487672238406388,0.17211367666614372
"(6, 1, 1, 1, 1)",2157.8947368421054,0.0,-1.0,1.0,0.1,4.030353378276697,534552.5841217118,15.499822606306248,1.2322155134964763,6,0.7618777343749735,18.389599999999994,33.01168408766553,0.0,37.751469231951305,2.6360590026720583e7,117039.9729869158,96211.2197955069,8460.066298244621,5803.4601455006605,26076.597210249525,191.80469586843142,2980.0446002482513,8238.2115814936,70054.82624131412,23739.591706022875,62.7171995179506,1.1439205227191216,1.2717160899888775,0.9714457511483214,0.20484786726800236,0.1619510943304015
"(6, 2, 1, 1, 1)",2157.8947368421054,0.05263157894736842,-1.0,1.0,0.1,4.047697978438332,534336.1582044866,15.517349709735491,1.2384810869802205,6,0.7665752213302506,18.389599999999994,33.00507566145256,0.0,37.77805627631701,2.6467588767209668e7,116969.53485463305,94994.53924138752,8705.292651383172,5905.11100145623,26102.288388006404,186.80367455967257,2827.981228520809,7913.887039385333,69976.05962992564,23753.23587128848,62.69209201360313,1.1446841274959532,1.2724467178756738,0.9808151411482259,0.20853150364550171,0.16369454591591184
