index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 1, 1, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2,0.0,0.0,1.0,false,3.988494480752048,558350.3708217954,16.792289207789377,1.2057509628786676,6,0.3082196458416635,8.205003574335265,18.389599999999994,5.90360647929684,33.734894167410516,22.638636712229886,0.0,37.6392286614741,2.613552433511326e7,119920.71860920468,90601.59641954122,6512.266120118006,4967.328162503503,25942.2040696253,300.587871075336,6340.671494335055,5826.667348918463,14578.003350613002,24896.127926891968,65.49527968555533,1.1407360092020178,1.3207552399744327,0.9450164969803763,0.17401111806929023,0.14713613080592536
"(1, 13, 9, 10, 1, 2, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2361111111111111,0.0,0.0,1.0,false,3.996474507731035,559074.2233639907,16.82464249263808,1.2080587296429353,6,0.44163816633841696,8.209915131914542,18.389599999999994,5.907426579636279,33.756723312207306,22.638636712229886,0.0,37.64901245709676,2.6186182964581043e7,119963.23851491469,90755.5983149851,6526.860949289117,4978.013245600428,25950.676955655916,302.18408130873513,6363.634479861083,5831.401185203638,14606.328393062162,24940.069994839603,65.5800683618191,1.1410114188399254,1.3224198144376427,0.9461071085606519,0.17425406890273423,0.1473312257129132
"(1, 13, 9, 10, 1, 3, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.2722222222222222,0.0,0.0,1.0,false,4.006162520773093,559955.3155523051,16.86405201046581,1.210860475874422,6,0.6067279559058599,8.215889230070914,18.389599999999994,5.912073100424568,33.78327485956896,22.638636712229886,0.0,37.660891484413185,2.62476863838978e7,120014.996565656,90943.09140554137,6544.568974786834,4991.025200604786,25960.960846417318,304.13156172745323,6391.622787506045,5837.1536516076685,14640.816325372249,24993.576151691068,65.68327370382133,1.1413463154964563,1.3244459476656378,0.9474341554513602,0.1745485710308088,0.1475685894919364
"(1, 13, 9, 10, 1, 4, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.3,0.0,0.0,1.0,false,4.01490858030747,560752.8919504819,16.899752744739665,1.2133898528924218,6,0.7586525705544457,8.22129292816701,18.389599999999994,5.916275976721531,33.80729129555161,22.638636712229886,0.0,37.67161663877337,2.6303211983186193e7,120061.85118348683,91112.84963560058,6560.545196636407,5002.809330969714,25970.242555081237,305.89872247377485,6416.993473622246,5842.351908305187,14672.04488564392,25042.028459247427,65.77669501108093,1.141649175401072,1.3262800018755285,0.9486349716168097,0.1748140163762026,0.1477833507057726
"(1, 13, 9, 10, 1, 5, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.30833333333333335,0.0,0.0,1.0,false,4.017771134507748,561014.374452888,16.911462606785378,1.2142177145450137,6,0.8089642887865379,8.223063655376208,18.389599999999994,5.917653208995351,33.815161194259154,22.638636712229886,0.0,37.67512715612464,2.632138569869503e7,120077.21296553248,91168.51206235417,6565.772045481749,5006.673869820495,25973.279944587615,306.4789615599773,6425.318479695135,5844.054318912044,14682.285070094891,25057.91706257597,65.80732249757898,1.1417484108440796,1.3268812833458519,0.9490285631461246,0.1749008081510988,0.14785373815165617
"(1, 13, 9, 10, 1, 6, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.34444444444444444,0.0,0.0,1.0,false,4.031573550822904,562278.1755600001,16.96809735416783,1.2182094981647529,6,1.0555544625241637,8.231616046853357,18.389599999999994,5.924305069033133,33.85317182304648,22.638636712229886,0.0,37.69205551094094,2.640901722549399e7,120151.46571376066,91437.59643038486,6590.959925012175,5025.360107842576,25987.922235746548,309.28949978141577,6465.606082043771,5852.270097813849,14731.792516275782,25134.73607394072,65.95534980137595,1.1422276894404244,1.329787369776608,0.9509302517508096,0.17531869190460636,0.14819379009160008
"(1, 13, 9, 10, 1, 7, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.38055555555555554,0.0,0.0,1.0,false,4.04792159443075,563781.4076719155,17.035544364814143,1.222937548156506,6,1.356036398281602,8.241775957629145,18.389599999999994,5.932207221858747,33.89832698204999,22.638636712229886,0.0,37.71210901656271,2.651281709189399e7,120239.80140459971,91757.78337895473,6620.761318106721,5047.604158631303,26005.258029562116,312.6456599599038,6513.636813543939,5862.016389488519,14790.710896697634,25226.164840787904,66.13141664556352,1.1427971205054235,1.3332439340440707,0.9531908809794107,0.17581234744218455,0.14859795557143068
"(1, 13, 9, 10, 1, 8, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4166666666666667,0.0,0.0,1.0,false,4.067271810529754,565569.393379016,17.115884495471253,1.228533952866535,6,1.7231560395101504,8.253842493666943,18.389599999999994,5.941592305443701,33.95195603110687,22.638636712229886,0.0,37.73584945117851,2.663568725500219e7,120344.89907999865,92138.80530924867,6655.990195494607,5074.087194540688,26025.76786597784,316.65607428940643,6570.923005762094,5873.573739523045,14860.836357649992,25334.993014128257,66.34082936504326,1.1434737519926699,1.3373551501461356,0.9558778820422335,0.17639483992465796,0.1490782526312059
"(1, 13, 9, 10, 1, 9, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4527777777777778,0.0,0.0,1.0,false,4.090223137924273,567702.0564504671,17.2118775948678,1.235172095014286,6,2.1741792126293373,8.268209786363782,18.389599999999994,5.952766866430131,34.01581066531504,22.638636712229886,0.0,37.76401441897488,2.678143529096853e7,120470.308585985,92593.55025056752,6697.7107002003195,5105.712038625332,26050.081954591413,321.46570152984896,6639.476960397145,5887.31165399666,14944.548395233554,25464.915562349044,66.59060307142079,1.1442803221004214,1.3422587379802555,0.9590802881021906,0.1770831816956292,0.1496505446069749
"(1, 13, 9, 10, 1, 10, 1, 7, 2, 1)",2000.0,nacelle,2.25,10.970703472840606,1.0,2,0.4888888888888889,0.0,0.0,1.0,false,4.117572958289975,570259.853667207,17.327243091783608,1.243082739579612,6,2.732901566463629,8.285404968512237,18.389599999999994,5.966140896990042,34.09223369708595,22.638636712229886,0.0,37.797586000992695,2.6955131108085863e7,120620.80836589761,93139.35446024852,6747.333412632319,5143.694448644826,26079.038333794622,327.2712925142813,6722.020634658514,5903.724035942333,15045.049443371321,25620.90426562151,66.89015627586483,1.1452477641034944,1.348139598823498,0.96291746568905,0.17789982009041674,0.15033609194940192
