index,sigma_fcs,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 13, 9, 10, 2, 3, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.2722222222222222,0.0,0.0,1.0,false,3.9024691031441052,537777.6329370486,16.622467712287033,1.1757851992618606,6,0.41284147811956223,8.064457141576506,18.389599999999994,8.212129679851675,33.110243355149365,22.638636712229886,0.0,37.512258054440764,1.2791706631241027e7,120336.54106587073,53965.33851174533,6183.043095558398,4339.821921365853,25844.221476405844,267.1178449459688,7247.720281255267,4922.696873731653,9191.091418792763,12868.881171787678,63.092253921340244,1.1371917291053744,1.2751998318471478,0.9081273473197596,0.16847549830990055,0.13537898340831442
"(1, 13, 9, 10, 2, 4, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.3,0.0,0.0,1.0,false,3.9100986463934873,538310.5475009342,16.648020414849896,1.1779613968911764,6,0.5160383618598434,8.068146166011937,18.389599999999994,8.22563722699649,33.126639019306836,22.638636712229886,0.0,37.52147454993023,1.2815836554045293e7,120376.2979904483,53984.01100672285,6196.241182156265,4346.489223859068,25852.37559279244,268.23384498813317,7270.9144623904995,4919.625857247441,9195.500098901804,12876.879758774252,63.154753946729805,1.137447331424809,1.2764302666047933,0.9089289994654589,0.1686994982426824,0.13550720234970856
"(1, 13, 9, 10, 2, 5, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.30833333333333335,0.0,0.0,1.0,false,3.9125939844979785,538485.1374722396,16.65639370262367,1.1786731496255858,6,0.5501980754236563,8.069354324921202,18.389599999999994,8.230035505831655,33.13200861445913,22.638636712229886,0.0,37.524489075603,1.282372866469558e7,120389.32087667857,53990.15697488307,6200.55711117187,4348.673685087648,25855.042138376277,268.5999092196523,7278.51766803139,4918.629857053341,9196.951474317959,12879.497369244997,63.17522948875835,1.137530985022075,1.276833375616801,0.9091915795849154,0.1687727102067532,0.1355491953397498
"(1, 13, 9, 10, 2, 6, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.34444444444444444,0.0,0.0,1.0,false,3.9246131277025453,539328.0494435914,16.6968327761954,1.1821013959165214,6,0.7175155320573355,8.07518438070357,18.389599999999994,8.251089144975628,33.15791997349188,22.638636712229886,0.0,37.539009981110354,1.2861742999625484e7,120452.18276230924,54020.0192257052,6221.340736606014,4359.221361452518,25867.883448762303,270.37032832713345,7315.2571693044765,4913.88863309011,9204.005256787626,12892.11594084807,63.27408230355195,1.1379343049544723,1.2787795790234477,0.9104589499500879,0.16912500105355238,0.13575184491488088
"(1, 13, 9, 10, 2, 7, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.38055555555555554,0.0,0.0,1.0,false,3.938819002102682,540328.0429077002,16.744836630745922,1.1861532134392436,6,0.9211613984077872,8.082094714774367,18.389599999999994,8.275702986612743,33.188632569362085,22.638636712229886,0.0,37.55617438124874,1.2906677064605804e7,120526.7469694086,54055.836597133246,6245.898272828568,4371.738423052292,25883.05572610239,272.4770197980589,7358.912447168736,4908.398659654438,9212.467402832355,12907.05244296108,63.39135210326077,1.1384118445882092,1.2810884659244137,0.9119618129750499,0.1695406956005897,0.13599208797257775
"(1, 13, 9, 10, 2, 8, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.4166666666666667,0.0,0.0,1.0,false,3.95558509356778,541512.4108459259,16.80173199708938,1.1909347956088283,6,1.1696187403742655,8.090270459161562,18.389599999999994,8.3043957090153,33.22496921108295,22.638636712229886,0.0,37.5764333479201,1.2959717595516177e7,120615.06911096703,54098.77503019686,6274.8768838809465,4386.571112430044,25900.954957178765,274.98047355829164,7410.716071290977,4902.0662979505,9222.609854292787,12924.711579449244,63.53023639152641,1.1389766391959235,1.2838229908252434,0.9137409505548885,0.17003044370320028,0.13627643443151155
"(1, 13, 9, 10, 2, 9, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.4527777777777778,0.0,0.0,1.0,false,3.975417825911327,542921.1432978159,16.86946577325976,1.1965914917185028,6,1.4743533040576788,8.099982879158867,18.389599999999994,8.337860305330246,33.26813552218209,22.638636712229886,0.0,37.60040436504001,1.3022463004700053e7,120720.10166947318,54150.4885834818,6309.13393896929,4404.2186494950265,25922.12028918885,277.970934686683,7472.477117085039,4894.7736931148365,9234.832154061516,12945.638671366396,63.69542224253839,1.1396466307245847,1.2870755950418324,0.9158556673798273,0.17060831187376022,0.13661426255879544
"(1, 13, 9, 10, 2, 10, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.4888888888888889,0.0,0.0,1.0,false,3.998974571615633,544604.9225178014,16.950512808837132,1.2033107077068756,6,1.8511040105002834,8.111574436525606,18.389599999999994,8.376979574686882,33.31965355492314,22.638636712229886,0.0,37.6288839277013,1.3096994790184291e7,120845.62751370548,54213.103053725514,6349.789005023268,4425.318903415394,25947.247882979045,281.56329431171844,7546.507310501297,4886.368237407524,9249.640867837541,12970.542659956127,63.89284861370527,1.1404452070647506,1.2909633430678111,0.9183812362059063,0.17129258817285106,0.1370175059477598
"(1, 13, 9, 10, 2, 11, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.525,0.0,0.0,1.0,false,4.027139474186824,546632.5194128021,17.048241098881523,1.2113442959327054,6,2.321926525573852,8.125508295948254,18.389599999999994,8.42291761845079,33.3815818190238,22.638636712229886,0.0,37.66294285980534,1.3186112764882205e7,120996.79090720262,54289.5016774786,6398.342268922158,4450.738028272025,25977.272517233585,285.91498483954547,7635.967106547784,4876.6505120848615,9267.723914327089,13000.376664047717,64.13057318950496,1.1414042060731149,1.2956450841099123,0.9214196379872323,0.17210766235606073,0.13750230911773204
"(1, 13, 9, 10, 2, 12, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.5611111111111111,0.0,0.0,1.0,false,4.061127259942914,549099.3552983403,17.1673403067679,1.2210380294817822,6,2.9184945518377297,8.14242465799438,18.389599999999994,8.477239400379219,33.45676565033992,22.638636712229886,0.0,37.70405198258991,1.3293664016647944e7,121180.75071932009,54383.68057084037,6456.845547998068,4481.6789857942595,26013.476324796455,291.2469538034158,7745.281227378727,4865.354762713371,9290.035852435229,13036.449939956681,64.4197752973695,1.1425681113907822,1.3013412443172767,0.9251121248047032,0.17308670932980721,0.13809099687617526
"(1, 13, 9, 10, 2, 13, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.5972222222222222,0.0,0.0,1.0,false,4.102651840737585,552141.6321503022,17.31453184899919,1.2328809263925424,6,3.687651500457713,8.163233202432227,18.389599999999994,8.542100378474114,33.54924807006368,22.638636712229886,0.0,37.75429249357309,1.342507728144863e7,121407.77167135166,54501.35684163266,6528.181507856008,4519.861023680721,26057.670204961843,297.8786394390978,7880.833846639779,4852.120423036979,9317.942340043335,13080.615949980522,64.77641054429469,1.1440014174992288,1.3083664878706036,0.9296599031225161,0.17427604113872208,0.13881531150560053
"(1, 13, 9, 10, 2, 14, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.6333333333333333,0.0,0.0,1.0,false,4.154208256230436,555960.0410001843,17.499770540411422,1.2475842809834305,6,4.701176097718355,8.189266986732342,18.389599999999994,8.620555571896428,33.664953778064195,22.638636712229886,0.0,37.81669337864959,1.3588256571983885e7,121693.05842761397,54650.91961976495,6616.515856247055,4567.821179516938,26112.48486972473,306.28822449777897,8052.156605227025,4836.439164442718,9353.449327370141,13135.571637937423,65.22398689088756,1.1458016462950746,1.3171845289621162,0.9353587348368535,0.17574207253390337,0.13972180257250852
"(1, 13, 9, 10, 2, 15, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.6694444444444444,0.0,0.0,1.0,false,4.219579564408485,560862.9929400733,17.738449613260034,1.2662279006133932,6,6.073940428844849,8.222560911208499,18.389599999999994,8.717097299846397,33.812926775736,22.638636712229886,0.0,37.89585603207685,1.379518807893847e7,122060.15498027208,54845.23402888764,6728.108349075008,4629.465823397763,26181.9077970221,317.22426315769326,8274.136922846385,4817.570631244474,9399.632449206087,13205.41428485692,65.79862602906569,1.1481274748413086,1.3285081027982821,0.9426618335365997,0.17758370091641545,0.14088160249723924
"(1, 13, 9, 10, 2, 16, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.7055555555555556,0.0,0.0,1.0,false,4.304821946633988,567350.3742743973,18.055712183800324,1.2905399589460163,6,8.000086254430569,8.2663857831125,18.389599999999994,8.838650233802003,34.00770398419823,22.638636712229886,0.0,37.99915044514306,1.4065062955573514e7,122547.62367187672,55105.10976447286,6872.834654312415,4711.142452766912,26272.311168299504,331.92748893179873,8571.400870357018,4794.386262655145,9461.460856010444,13296.707572043591,66.5588669788416,1.151276118077698,1.3434926922736607,0.952301238727644,0.17995524157106416,0.14240921113621222
"(1, 13, 9, 10, 2, 17, 1, 7, 2, 1)",1667.0,nacelle,2.25,10.970703472840606,1.0,4,0.7416666666666667,0.0,0.0,1.0,false,4.421034308895962,576321.7235503339,18.497156383103263,1.3236805753502854,6,10.834133723897098,8.326571001693646,18.389599999999994,8.996864757350629,34.27519384455888,22.638636712229886,0.0,38.1400632219844,1.443304524521491e7,123226.27106654509,55470.09385100274,7068.019871435736,4824.311687354842,26395.359063453347,352.67501535274147,8989.317340835381,4765.250240253039,9548.252869382844,13421.543504832647,67.6100311865839,1.1563608474895732,1.3642183245094635,0.9655886673435156,0.183124296973055,0.14450915847967055
