index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 3, 10, 1, 4, 1, 7, 1, 2)",wing,2.54,7.333333333333333,1.0,2,0.3,0.0,0.0,0.0,true,5.399854012552931,735979.6901982168,28.59371207620996,1.144932062277654,7,1.0034468153758895,6.952020482424694,28.956000000000014,4.225687558344836,29.6539477778585
"(1, 9, 4, 1, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.75,2,0.3,0.0,0.0,0.0,false,5.276310447738732,799835.0604916861,21.416390086978396,1.1146639746508178,7,0.9705517866191925,7.514254455560216,28.956000000000014,4.599780980158744,32.279164773043824
"(1, 9, 4, 1, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.75,2,0.3,0.0,0.0,0.0,true,5.2233035252889355,770564.005779883,20.673418455075893,1.1020150924925283,7,0.9560875896053047,7.3872568594811225,28.956000000000014,4.5152806341294625,31.686179888627812
"(1, 9, 4, 2, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.7777777777777778,2,0.3,0.0,0.0,0.0,false,5.240688170243068,789917.5464750814,22.019912592748152,1.1069636120452286,7,0.9609032938712629,7.471501220493266,28.956000000000014,4.571334275114197,32.07953877273121
"(1, 9, 4, 2, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.7777777777777778,2,0.3,0.0,0.0,0.0,true,5.198297721408412,763236.4629911733,21.31413873381224,1.0966494612895221,7,0.9493422607018114,7.355103159401406,28.956000000000014,4.493886537967473,31.536045880473498
"(1, 9, 4, 3, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.8055555555555556,2,0.3,0.0,0.0,0.0,false,5.210233217193056,781252.0196762872,22.63394197669112,1.1005234604272138,7,0.9526784633560746,7.43391910531648,28.956000000000014,4.54632827630007,31.904058079298736
"(1, 9, 4, 3, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.8055555555555556,2,0.3,0.0,0.0,0.0,true,5.177100721743214,756816.2454191322,21.961600969038372,1.0922666165685262,7,0.9436351922680815,7.326798016226015,28.956000000000014,4.4750531547651695,31.403881787825753
"(1, 9, 4, 4, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.8333333333333334,2,0.3,0.0,0.0,0.0,false,5.184978290090165,773695.6710726477,23.25995587469518,1.0953901416601117,7,0.9458729434941088,7.400975294751331,28.956000000000014,4.5244084646010805,31.750234839305833
"(1, 9, 4, 4, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.8333333333333334,2,0.3,0.0,0.0,0.0,true,5.160034142011337,751221.73346893,22.617892376017917,1.0889723659701418,7,0.9390451203425425,7.302033771397198,28.956000000000014,4.458575777855724,31.28825107267175
"(1, 9, 4, 5, 1, 4, 1, 7, 1, 1)",wing,2.54,8.0,0.8611111111111112,2,0.3,0.0,0.0,0.0,false,5.165877285100599,767202.2379963208,23.90263277612961,1.0918289308547517,7,0.9407302379506022,7.372543737868185,28.956000000000014,4.505490969554318,31.617480488100476
"(1, 9, 4, 5, 1, 4, 1, 7, 1, 2)",wing,2.54,8.0,0.8611111111111112,2,0.3,0.0,0.0,0.0,true,5.148297495702609,746452.0853816125,23.288069186321575,1.08707946773815,7,0.9358853785109431,7.280855303319849,28.956000000000014,4.444484267967681,31.18936328398373
