index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,theta_floor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span,x_centroid_fuse,Vol_fuse,length,P_prop_max,root_span,dfan,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS,eta_grav_tank
"(2, 13, 11, 3, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.8055555555555556,2,0.3,0.0,0.0,1.0,false,4.618391252588495,603326.7770980623,12.30738208470592,1.4006971466531346,6,0.9293797161334407,8.876141726340519,35.25519999999999,6.4256028197453725,36.71773039854499,22.990836286335533,83.95184175509024,55.33335930800677,1.975825451383326e7,3.687914320007387,1.674560807627654,159330.77089229587,174316.44614778415,11244.496579978892,4898.135968087371,40658.41660979138,1134.5558144921738,15093.334555710906,10513.945928864052,29157.965025894533,47486.31280042447,70.93428328134196,1.5997133379287576,1.3020861731403501,1.013418518717156,0.2446369098227757,0.14586885847333592,0.0
"(2, 13, 11, 4, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,4.479704313380643,579095.5700693032,12.292587226660078,1.3586614607697238,6,0.8885700001677886,8.709576076994688,35.25519999999999,6.296051759143059,35.97743862367462,22.990836286335533,83.95184175509024,55.15431785815379,1.9172291011580292e7,3.687914320007387,1.6496826547649928,158388.41888006718,156658.85498898395,10908.093386886665,4466.698645739386,40520.386203281734,902.1405913298773,14809.252408119437,9957.171540429017,26147.366669911207,42224.88893676181,68.1028065149716,1.595233681807463,1.251424466656571,0.9511020753568349,0.24004384358845926,0.13780617281361962,0.0
"(2, 13, 11, 5, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,4.400316638314925,561373.121970354,12.403237212734863,1.334001871552752,6,0.8653402587044275,8.585557206512124,35.25519999999999,6.199592637656619,35.42624364375211,22.990836286335533,83.95184175509024,55.04936589382064,1.8834471066372775e7,3.687914320007387,1.635179732871654,157792.5319862673,143107.24547943703,10703.12962971735,4163.090086307825,40446.15775640723,732.9114111203592,14650.08831247522,9491.491302225046,23856.010577395933,38206.12083450037,66.0320435462123,1.5926072669483857,1.2143685884273934,0.9250219366568222,0.23721935522936624,0.1319522058845482,0.0
"(2, 13, 11, 6, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,4.347428174592488,547453.774546702,12.576012800633148,1.3172265006148616,6,0.849899162643907,8.486787807288911,35.25519999999999,6.122771993816342,34.98726853609339,22.990836286335533,83.95184175509024,54.978006241607744,1.8608066604680218e7,3.687914320007387,1.6253952755171157,157367.89848102749,132182.99442729942,10561.89489462337,3932.5366328211826,40399.617354516064,602.5928036155545,14545.39727605401,9083.184329149783,22015.758437668173,34992.55483832406,64.4057444194251,1.5908213001723894,1.185264419577304,0.9128531631383285,0.23526127528703514,0.1273967793577209,0.0
"(2, 13, 11, 7, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,4.304905785127019,535892.0263473045,12.778560919813755,1.3036386861124758,6,0.8375380792529539,8.403799321499713,35.25519999999999,6.058225393758079,34.61843082147474,22.990836286335533,83.95184175509024,54.92022709174493,1.842576662946295e7,3.687914320007387,1.6174767491495081,157026.3145725024,123056.28693427317,10450.849528964935,3747.000398484928,40362.96196407056,497.9239305267836,14460.438679126282,8714.853766091193,20479.578159819404,32333.711500604997,63.05496432722812,1.589375109643855,1.1610894877815128,0.9039102134434336,0.23371484757064256,0.12365600460839148,0.0
"(2, 13, 11, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,4.270160913230655,526120.6476366337,13.002666593973405,1.2924325765414897,6,0.827470755191615,8.332970048565727,35.25519999999999,6.003135959253867,34.30363405287924,22.990836286335533,83.95184175509024,54.872591246930504,1.8276573664442852e7,3.687914320007387,1.6109698427076096,156746.16395323607,115301.28840677321,10361.674052152093,3594.360382721664,40333.57881557439,412.18422938563947,14390.31328341059,8380.061532334936,19174.979924525287,30095.602783831873,61.91341922906712,1.5881827290196513,1.1406578037256556,0.8973533114803619,0.23246852231691603,0.1205249345469484,0.0
"(2, 13, 11, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,4.241411655277439,517742.4225849554,13.242833161975256,1.2830621818449313,6,0.8191605317901236,8.271721544475815,35.25519999999999,5.9554982338506015,34.031418479146296,22.990836286335533,83.95184175509024,54.832770396919955,1.815291203919765e7,3.687914320007387,1.6055587400442908,156512.81984564976,108617.5094126393,10288.848433623667,3466.4820283889117,40309.73079637214,340.7695419636166,14331.70043242154,8073.894944702226,18051.026148464345,28183.83382921099,60.93469344840283,1.5871859173513247,1.1231389893893875,0.8926155492516896,0.23144771942648942,0.11786234860723747,0.0
"(2, 13, 11, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.0,2,0.3,0.0,0.0,1.0,false,4.217708865403034,510492.23839995073,13.496083603008316,1.2753061655588127,6,0.8123173467236164,8.218325071119777,35.25519999999999,5.913967643462572,33.794100819786124,22.990836286335533,83.95184175509024,54.79981671416808,1.8050715398303792e7,3.687914320007387,1.6010753398239075,156318.37080046872,102793.01555288011,10229.456219378348,3357.9851873226453,40290.88406158078,280.48476242494064,14283.440121645977,7792.784513426125,17072.04140668854,26531.681253628136,60.087802070335165,1.5863609741042999,1.1079788713799252,0.8895188160116185,0.23061321065437537,0.11557364643584407,0.0
"(2, 13, 11, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,4.198935702108524,504253.36930940946,13.763596134690594,1.2692407727915505,6,0.8068925756232996,8.172078083457086,35.25519999999999,5.8779977641693675,33.58855865239639,22.990836286335533,83.95184175509024,54.774052102061944,1.7969436330767233e7,3.687914320007387,1.5975033066427122,156191.52581891284,97690.91640533916,10183.160403602868,3266.2298921850834,40277.54272415446,260.88943624596726,14245.313747262508,7535.037591520929,16215.623816604892,25094.796462290924,59.35909395325415,1.5857159772446874,1.0949338564905724,0.8882358861324473,0.2299614564532704,0.11361588709736199,0.0
"(2, 13, 11, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,4.184536485516385,498832.17072387907,14.0424157683409,1.2648183175962586,6,0.8027163533109646,8.131663249998889,35.25519999999999,5.846564004812992,33.408937170359955,22.990836286335533,83.95184175509024,54.75526917037562,1.790667142790636e7,3.687914320007387,1.5947424797878003,156098.61261617322,93177.16842127875,10148.316968223657,3187.524459961783,40269.860455540525,249.0697542738087,14218.287732105204,7297.41174116183,15458.817766624681,23832.354696531616,58.725922431508266,1.5852457500536563,1.0835987178238802,0.888748199848222,0.22947019752527634,0.1119197097359043,0.0
"(2, 13, 11, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,4.174380641033452,494121.5538788513,14.332061052987324,1.2620867402588778,6,0.7997423356461479,8.096370701760698,35.25519999999999,5.8191142450721784,33.25208140041245,22.990836286335533,83.95184175509024,54.74366800068733,1.786181787851164e7,3.687914320007387,1.592770566284747,156033.65323697592,89159.53082321878,10124.490510895199,3119.7746557733103,40268.25111137687,238.85025450327475,14203.071265378258,7077.897012924141,14786.14003923068,22715.728026121204,58.17577768283684,1.5849553122582134,1.0737498835281332,0.8911962763517656,0.22913390612371765,0.1104467379908984,0.0
"(2, 13, 11, 14, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.1111111111111112,2,0.3,0.0,0.0,1.0,false,4.168671026394546,490050.32896394725,14.632910229762027,1.2611065246338755,6,0.7980192827113741,8.065739502842789,35.25519999999999,5.795289979247137,33.11594273855507,22.990836286335533,83.95184175509024,54.73950555871219,1.7835659301797237e7,3.687914320007387,1.591625863712127,155996.95744498132,85568.03460837103,10111.59979101001,3061.5631541106436,40273.129373528005,230.02148209120435,14200.3417300629,6874.915962792255,14185.919305179801,21723.181569834236,57.700393318491706,1.5848511037575224,1.065239728840514,0.8959386302003554,0.22895183780431344,0.10917131853041272,0.0
"(2, 13, 11, 15, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.1388888888888888,2,0.3,0.0,0.0,1.0,false,4.167962283681987,486574.58191171807,14.946074884021286,1.2620123750141685,6,0.797695536953486,8.039499923505456,35.25519999999999,5.774881417540322,32.9993223859447,22.990836286335533,83.95184175509024,54.74335252580112,1.7830440611605827e7,3.687914320007387,1.5914106008191873,155990.1471903656,82349.04897798866,10110.119630692136,3011.937360599135,40285.189844889836,222.44151708802573,14211.377783414737,6687.212648906376,13649.268316091708,20838.04327879252,57.29471609831317,1.5849474142265543,1.0579781669162898,0.9035821645364264,0.22893092644396837,0.10807665505359637,0.0
"(2, 13, 11, 16, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.1666666666666667,2,0.3,0.0,0.0,1.0,false,4.1732207020836665,483676.6444103333,15.273556004931201,1.2650366282543395,6,0.7990359796985873,8.017571063238442,35.25519999999999,5.757825637332645,32.90186078475797,22.990836286335533,83.95184175509024,54.756196297812394,1.7850113155471884e7,3.687914320007387,1.5923015008934653,156016.456937618,79462.3389981804,10121.156526344896,2970.3516341729337,40305.51428214573,216.02739898610605,14238.243735635451,6513.847516993018,13169.606677791224,20047.715589028576,56.95678257092348,1.5852689607362658,1.0519304720581195,0.9150376844181124,0.22908682504720307,0.1071540079466489,0.0
"(2, 13, 11, 17, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.1944444444444444,2,0.3,0.0,0.0,1.0,false,4.185535986655613,481351.439065399,15.617776950687606,1.270440813570857,6,0.802343733606378,7.999959223444596,35.25519999999999,5.74412753971521,32.82358594122977,22.990836286335533,83.95184175509024,54.779149556963496,1.789914355021762e7,3.687914320007387,1.5944956825888283,156079.63784960218,76875.94145212643,10146.038380574755,2936.4741483749813,40335.28985238214,210.72732563427925,14283.225285793776,6354.039959368829,12741.736099433778,19342.19472592857,56.686100006456265,1.5858435894508325,1.047088285440246,0.9312955003255352,0.22943805088872193,0.10639871471816442,0.0
"(2, 13, 11, 18, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.2222222222222223,2,0.3,0.0,0.0,1.0,false,4.206027822201687,479608.9040399643,15.981797094328487,1.2785785502184477,6,0.8079368252334591,7.986777010542691,35.25519999999999,5.733874707458173,32.76499832833242,22.990836286335533,83.95184175509024,54.81372002164632,1.798213283829294e7,3.687914320007387,1.5981921521948153,156184.71292376702,74565.54029257034,10186.593210604202,2910.19661284895,40376.082999727,206.51936114205006,14349.18832939055,6207.234400158009,12361.776356638633,18713.759767421045,56.48391982230648,1.5867090250192024,1.0434745657517968,0.9533217562014342,0.23000982309184495,0.10581055896922131,0.0
"(2, 13, 11, 19, 1, 4, 1, 7, 2, 1)",wing,2.25,12.0,1.25,2,0.3,0.0,0.0,1.0,false,4.238295924268361,478558.4909825566,16.373669137694982,1.2904654510242748,6,0.8168337087075452,7.978888412337255,35.25519999999999,5.7277391310761665,32.72993789186381,22.990836286335533,83.95184175509024,54.864230522531976,1.8113956451455947e7,3.687914320007387,1.6040371034383187,156346.75083012704,72530.52398053402,10248.40811993257,2892.6103560440797,40432.13962152249,203.55252393420997,14444.371711873751,6073.928700028122,12030.31499270434,18161.01799697272,56.363102398920255,1.5879734436720225,1.0413207113640939,0.9840539029700796,0.23087969687431922,0.10541579734324205,0.0
"(2, 13, 12, 4, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.8333333333333334,2,0.3,0.0,0.0,1.0,false,4.586563624879642,620008.7284164613,12.714681487708948,1.392331419906089,6,0.920823120605638,9.218420317005085,35.25519999999999,6.6918195013733675,38.23896857927639,22.990836286335533,83.95184175509024,55.2977134477098,1.9637003103862617e7,3.687914320007387,1.669405850036895,159950.90644588045,189440.5743047284,11227.731340957282,5434.092068940986,40596.77053392015,1533.7643084598853,15132.176446679416,10913.943909463986,32148.967548201726,51657.36986515984,72.88459935450346,1.5988215586572623,1.264853264966016,1.0120828466034364,0.2444092365547618,0.15551485539567797,0.0
"(2, 13, 12, 5, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.8611111111111112,2,0.3,0.0,0.0,1.0,false,4.478563246928693,595388.5821949465,12.697563041372446,1.3586808380193576,6,0.8888694517779827,9.046913152853387,35.25519999999999,6.558425040366491,37.47671451637995,22.990836286335533,83.95184175509024,55.154400290636296,1.917729699469207e7,3.687914320007387,1.6498679504814207,159056.0418040621,170703.52686108038,10929.090563459213,4954.2437390506375,40493.488962686606,1259.4000475694152,14910.459022740893,10363.646244178439,28925.600304522002,46062.517183450065,70.00780363077554,1.5952357445345369,1.2160828447081973,0.9758580636801917,0.24033206807504714,0.14689700780247464,0.0
"(2, 13, 12, 6, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.8888888888888888,2,0.3,0.0,0.0,1.0,false,4.405142205011861,576375.0225823263,12.776920614627944,1.3354470170354318,6,0.8672763190118885,8.912042600865783,35.25519999999999,6.453525722153911,36.87728984087949,22.990836286335533,83.95184175509024,55.055515125477164,1.8863334731948834e7,3.687914320007387,1.63639830883245,158417.58614826246,155916.45775117254,10723.66672174662,4600.637223999513,40426.40151614979,1052.6948969066884,14760.589083661209,9888.367977161282,26393.650411201106,41676.210248473406,67.7862213074938,1.5927611606317638,1.178423833039548,0.9565525007928171,0.23750327133027133,0.14033995376151,0.0
"(2, 13, 12, 7, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.9166666666666666,2,0.3,0.0,0.0,1.0,false,4.347027000726693,560904.7340346663,12.907338040417834,1.3169582923498169,6,0.8502949676107524,8.800670547443687,35.25519999999999,6.366903013936724,36.38230293678129,22.990836286335533,83.95184175509024,54.97686506259869,1.8614510787994783e7,3.687914320007387,1.6256475563004344,157915.06162869526,143812.1341837873,10566.207175880225,4324.5749197571595,40374.34606613562,890.2131623530901,14640.93125135821,9464.397407607672,24324.343414443414,38117.326047039984,65.97870742750395,1.5907927378485,1.147786627502272,0.94212443576377,0.2353212055621708,0.13508548380875982,0.0
"(2, 13, 12, 8, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.9444444444444444,2,0.3,0.0,0.0,1.0,false,4.300171058949729,548066.5854308532,13.074020332290786,1.3019519782704025,6,0.8366717738202395,8.707087861200089,35.25519999999999,6.294116480191703,35.96637988680973,22.990836286335533,83.95184175509024,54.91305657664618,1.8413624526559792e7,3.687914320007387,1.6169188790749731,157510.61865371207,133711.25868709263,10442.547808157495,4103.278949977795,40333.16186665802,759.6050708853811,14543.552002412669,9082.34431470349,22599.242250993648,35174.04299240157,64.4787910414107,1.5891956274893855,1.1223641773975785,0.9312599783845259,0.23359898966079126,0.13077991344469683,0.0
"(2, 13, 12, 9, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,0.9722222222222222,2,0.3,0.0,0.0,1.0,false,4.261818744881384,537232.2627604262,13.26717341152997,1.2895717225484649,6,0.8255636055022525,8.627265776631782,35.25519999999999,6.232032636638577,35.611615066506154,22.990836286335533,83.95184175509024,54.86043304332657,1.824895645392807e7,3.687914320007387,1.6097312393978735,157179.03262479475,125142.083931256,10343.469208151142,3921.941788371721,40300.07000830385,652.5844217264631,14463.07284436904,8735.330518468272,21136.661164781966,32699.050897017267,63.21305394786337,1.5878783846590805,1.1009110672650593,0.9230724000058755,0.23221359545359818,0.12718501415739744,0.0
"(2, 13, 12, 10, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.0,2,0.3,0.0,0.0,1.0,false,4.230347957994968,527978.6020202658,13.48092215196714,1.2793744891019896,6,0.8164721166297646,8.558458010786149,35.25519999999999,6.178515485425304,35.305802773858886,22.990836286335533,83.95184175509024,54.81710208411787,1.8113576801094364e7,3.687914320007387,1.6038003793214133,156905.22497826788,117775.60714036874,10263.586102585417,3770.8851931985305,40273.792611200035,563.5032788686241,14396.860897436765,8418.436279439858,19880.060174023503,30589.30788557731,62.13204003210359,1.586793689680157,1.0825886537098401,0.9171578452844198,0.2310929838699701,0.12414148727244086,0.0
"(2, 13, 12, 11, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.0277777777777777,2,0.3,0.0,0.0,1.0,false,4.20487047255894,520016.6670624293,13.711952811075275,1.2711864430715998,6,0.8091191781595908,8.498777822772844,35.25519999999999,6.132097561414958,35.04055749379976,22.990836286335533,83.95184175509024,54.782316515614866,1.8003658052699078e7,3.687914320007387,1.5989713823206786,156680.6200860068,111376.75889293928,10199.94506914947,3643.6110302905035,40254.02342875152,488.4061812301008,14344.077480266784,8128.020348881936,18789.288624208162,28771.069940349793,61.20197625969862,1.5859228723078476,1.0668244623125387,0.9134228496960163,0.2301978789664613,0.12154067384030381,0.0
"(2, 13, 12, 12, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.0555555555555556,2,0.3,0.0,0.0,1.0,false,4.184784998517703,513137.8293794757,13.95829644785462,1.2649477645574079,6,0.8033157436309725,8.44685213926183,35.25519999999999,6.09171091868417,34.809776678195256,22.990836286335533,83.95184175509024,54.75581885832407,1.791660270797118e7,3.687914320007387,1.5951393137721226,156499.91457951066,105771.13997431925,10150.781795764951,3535.525408367156,40240.83960877337,424.4063645307565,14304.566255652297,7861.1863779511805,17834.640490246155,27189.743405537643,60.39846563490828,1.585259511522196,1.0532051171554622,0.9118250097413177,0.22950497174769552,0.11930450627302557,0.0
"(2, 13, 12, 13, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.0833333333333333,2,0.3,0.0,0.0,1.0,false,4.169754626320367,507187.6300797545,14.218862345437145,1.260647782024432,6,0.7989523065824407,8.401659197327058,35.25519999999999,6.056560852734902,34.60891915848516,22.990836286335533,83.95184175509024,54.73755818255474,1.7850930717817135e7,3.687914320007387,1.5922459182986524,156359.70991284572,100826.22940550139,10115.036648134128,3443.295425311913,40234.45195101448,369.36870311426657,14278.488960261753,7615.535901687899,16993.56915597335,25804.009926154566,59.70346055709357,1.5848023502130923,1.0414249499137398,0.9124270680183452,0.22900038833472078,0.11737556930753806,0.0
"(2, 13, 12, 14, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.1111111111111112,2,0.3,0.0,0.0,1.0,false,4.159793187913567,502050.44774931547,14.49321465818948,1.258283634205371,6,0.7960206288407222,8.362434881820601,35.25519999999999,6.026053051785434,34.43458886734534,22.990836286335533,83.95184175509024,54.72751880907595,1.780662164014053e7,3.687914320007387,1.5902960008550866,156257.73225796712,96439.52606235119,10092.022281956184,3364.4651598141904,40235.06796799458,321.71565379900886,14266.137564533594,7389.0259099886,16248.643037845692,24582.093896840488,59.10350492240138,1.5845510078592964,1.0312561276403265,0.9155226578062452,0.2286751619852126,0.11571112732603424,0.0
"(2, 13, 12, 15, 1, 4, 1, 7, 2, 1)",wing,2.25,12.666666666666666,1.1388888888888888,2,0.3,0.0,0.0,1.0,false,4.155326332116123,497650.4326888324,14.781898210643654,1.257952250590299,6,0.794629651779437,8.328691795428528,35.25519999999999,5.999808429036045,34.28461959449169,22.990836286335533,83.95184175509024,54.72611171493578,1.778537049117612e7,3.687914320007387,1.5893691593076689,156193.81729617546,92533.4803828197,10081.795834608038,3297.3431600219915,40243.266286260674,280.2825479733138,14268.571375942569,7180.0620757476145,15586.75560761793,23499.922186036267,58.58981166425142,1.5845157801168686,1.0225499941854523,0.9216781988190909,0.22853055748509157,0.11428207724132308,0.0
