index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 1, 2, 2, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.7763157894736842,2,0.2,200000.0,0.0,5.308221992174735,740479.7314668489,22.878054711689167,1.1134704206958774,7,0.401425916768701,6.656499151072734,25.14600000000001,4.029056633593142,28.274081639250124
"(1, 1, 2, 3, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.8026315789473685,2,0.2,200000.0,0.0,5.2905801338580245,735535.3514065368,23.548895714667257,1.1097632812848028,7,0.3994586583358162,6.636356129912607,25.14600000000001,4.015654078657805,28.180028622160037
"(1, 1, 2, 4, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.8289473684210527,2,0.2,200000.0,0.0,5.275789718207097,731142.147336999,24.225217687082946,1.1068099372603915,7,0.39781102846128374,6.618399182760609,25.14600000000001,4.003706071019705,28.096182954524245
"(1, 1, 2, 5, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.8552631578947368,2,0.2,200000.0,0.0,5.264765778997611,727316.3435722385,24.9112676515193,1.1048549159804169,7,0.3965826044759157,6.602720686559079,25.14600000000001,3.9932740754926166,28.02297596836924
"(1, 1, 2, 6, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.881578947368421,2,0.2,200000.0,0.0,5.258546655928272,724088.1211016336,25.612021767308505,1.1041689132290167,7,0.39588655414657303,6.589468973254305,25.14600000000001,3.984456787651698,27.961100264222445
"(1, 1, 2, 7, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9078947368421053,2,0.2,200000.0,0.0,5.258679164842135,721516.5534476653,26.334120662138645,1.105093102027815,7,0.3958924825643093,6.578909540427724,25.14600000000001,3.977430861529731,27.91179551950689
"(1, 1, 2, 8, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9342105263157895,2,0.2,200000.0,0.0,5.267207596644339,719687.9195623242,27.086039216538392,1.1080396195456388,7,0.3968260392350362,6.571418149942603,25.14600000000001,3.9724463176660905,27.876816264323445
"(1, 1, 2, 9, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9605263157894737,2,0.2,200000.0,0.0,5.286192371793699,718692.5196860271,27.877023894622752,1.1134273402411192,7,0.39891719240211226,6.56738420201573,25.14600000000001,3.969762251146653,27.857980709801076
"(1, 1, 2, 10, 1, 1, 1, 1)",wing,2.54,6.631578947368421,0.9868421052631579,2,0.2,200000.0,0.0,5.317000260918131,718587.2913490557,28.714960997951184,1.1215598925427817,7,0.4023235814462796,6.567053476066705,25.14600000000001,3.9695421961377693,27.856436464124698
"(1, 1, 2, 11, 1, 1, 1, 1)",wing,2.54,6.631578947368421,1.013157894736842,2,0.2,200000.0,0.0,5.360196405110569,719381.167812696,29.60524231444476,1.1325527936467894,7,0.407119214107017,6.570465587638309,25.14600000000001,3.9718125116192637,27.87236850259133
"(1, 1, 2, 12, 1, 1, 1, 1)",wing,2.54,6.631578947368421,1.0394736842105263,2,0.2,200000.0,0.0,5.416507064090721,721102.3478188154,30.55457526151482,1.1465945100052417,7,0.413401671984473,6.577732280218387,25.14600000000001,3.9766475483165147,27.906298584677298
"(1, 1, 3, 1, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.75,2,0.2,200000.0,0.0,5.159837538219649,753398.4118835026,21.099263233691122,1.0860272953269283,7,0.38516238188939916,6.993146578560467,25.14600000000001,4.253051614528561,29.845976242305692
"(1, 1, 3, 2, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.7763157894736842,2,0.2,200000.0,0.0,5.1349747890664235,746556.3959059435,21.70981612106842,1.0806371442488423,7,0.38242945687405616,6.964212986614945,25.14600000000001,4.233800080588154,29.71087775851337
"(1, 1, 3, 3, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8026315789473685,2,0.2,200000.0,0.0,5.113368908423033,740477.1256092212,22.325376758178393,1.0760595564599347,7,0.380059384020893,6.938388212289634,25.14600000000001,4.216617059539017,29.590295154659767
"(1, 1, 3, 4, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8289473684210527,2,0.2,200000.0,0.0,5.095142492025117,735091.6579464257,22.947430914210756,1.0723487704509682,7,0.3780629992438506,6.915419419482299,25.14600000000001,4.201334321912348,29.483047873069108
"(1, 1, 3, 5, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.8552631578947368,2,0.2,200000.0,0.0,5.081129844298358,730394.3983987431,23.57988527556605,1.0697309600635292,7,0.3765287170301142,6.895320777265663,25.14600000000001,4.1879612953790994,29.38920207283579
"(1, 1, 3, 6, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.881578947368421,2,0.2,200000.0,0.0,5.072310044380551,726398.4602812723,24.227384948643397,1.0684617781085282,7,0.3755606345277262,6.878183129161958,25.14600000000001,4.176558424461849,29.309181926048062
"(1, 1, 3, 7, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9078947368421053,2,0.2,200000.0,0.0,5.070184443771848,723150.4763239602,24.896239108612814,1.0688738709073364,7,0.3753198807371334,6.864238085693917,25.14600000000001,4.1672798157729956,29.244068882617515
"(1, 1, 3, 8, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9342105263157895,2,0.2,200000.0,0.0,5.07674662027798,720725.9049551913,25.594472102744447,1.0713676896777786,7,0.3760220457951168,6.853838587640684,25.14600000000001,4.160360305395164,29.195510915053784
"(1, 1, 3, 9, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9605263157894737,2,0.2,200000.0,0.0,5.094011783023162,719206.4078863988,26.330869820512387,1.0763539160259388,7,0.37788766298114607,6.847360516853564,25.14600000000001,4.156049993704123,29.165263113713145
"(1, 1, 3, 10, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,0.9868421052631579,2,0.2,200000.0,0.0,5.123294196116878,718639.8213663752,27.112838351677027,1.0841244330283866,7,0.38106557256638474,6.8450265480701225,25.14600000000001,4.154497041712027,29.15436520499668
"(1, 1, 3, 11, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,1.013157894736842,2,0.2,200000.0,0.0,5.165118528858583,719028.3052224991,27.94549318551197,1.0947944489804053,7,0.38562404598538386,6.846852936634757,25.14600000000001,4.155712265231686,29.162893089345168
"(1, 1, 3, 12, 1, 1, 1, 1)",wing,2.54,7.2631578947368425,1.0394736842105263,2,0.2,200000.0,0.0,5.220149000204939,720390.5889963338,28.83498062374921,1.1085325684355216,7,0.39165230742065105,6.852918670120462,25.14600000000001,4.159748220196883,29.19121558032901
"(1, 1, 4, 1, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.75,2,0.2,200000.0,0.0,5.045114448530099,766182.4654114065,20.289124966216974,1.0651255297883309,7,0.3727528366059084,7.3213872981680295,25.14600000000001,4.471453027185732,31.37861773463672
"(1, 1, 4, 2, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.7763157894736842,2,0.2,200000.0,0.0,5.014384012828841,757663.908314797,20.846566545980913,1.0584442468687678,7,0.3694126100237052,7.28412134922257,25.14600000000001,4.446657395786224,31.20461330376298
"(1, 1, 4, 3, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8026315789473685,2,0.2,200000.0,0.0,4.987786785687588,750146.8566432534,21.411277652474563,1.0527639258428416,7,0.36652929898478226,7.251056821690699,25.14600000000001,4.42465726268136,31.050226404781476
"(1, 1, 4, 4, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8289473684210527,2,0.2,200000.0,0.0,4.965267326144936,743516.7778488835,21.98418468428656,1.048099547517911,7,0.3640930918178684,7.221753339371021,25.14600000000001,4.405159614912236,30.913400806401658
"(1, 1, 4, 5, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.8552631578947368,2,0.2,200000.0,0.0,4.947529657119703,737735.054582668,22.568715986395347,1.0446484518939854,7,0.36217618246805333,7.196096747971885,25.14600000000001,4.388088497677791,30.793603492475732
"(1, 1, 4, 6, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.881578947368421,2,0.2,200000.0,0.0,4.935456982696227,732789.580513655,23.16910300286716,1.0426445247917544,7,0.36087011498246585,7.174083236232501,25.14600000000001,4.373441375080769,30.69081666723347
"(1, 1, 4, 7, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9078947368421053,2,0.2,200000.0,0.0,4.930479235614079,728708.0191464423,23.791260107343,1.0424043611510014,7,0.36032538379976486,7.155880356036416,25.14600000000001,4.36132973105925,30.6058226741
"(1, 1, 4, 8, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9342105263157895,2,0.2,200000.0,0.0,4.934534478393242,725551.8749031354,24.442828044284834,1.044318660706234,7,0.3607479441121926,7.141802014454957,25.14600000000001,4.351962429851353,30.54008722702704
"(1, 1, 4, 9, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9605263157894737,2,0.2,200000.0,0.0,4.949585444715392,723390.7623255813,25.132160616023427,1.0487869316482308,7,0.362348988031519,7.132193274010131,25.14600000000001,4.345569065586507,30.49522151288777
"(1, 1, 4, 10, 1, 1, 1, 1)",wing,2.54,7.894736842105263,0.9868421052631579,2,0.2,200000.0,0.0,4.976897008993627,722261.4851885743,25.866264361002163,1.0560909180273028,7,0.3652694840295287,7.127243346459063,25.14600000000001,4.3422755340252905,30.472109010703797
"(1, 1, 4, 11, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.013157894736842,2,0.2,200000.0,0.0,5.016948236997347,722155.8695079118,26.649923032022492,1.0663372141458662,7,0.36957155412142334,7.126928365177079,25.14600000000001,4.3420659550400025,30.470638280982477
"(1, 1, 4, 12, 1, 1, 1, 1)",wing,2.54,7.894736842105263,1.0394736842105263,2,0.2,200000.0,0.0,5.07035763589396,723083.6028851662,27.488896510023828,1.0796838761366756,7,0.37533819624776105,7.131294221891518,25.14600000000001,4.344970863593188,30.491023604162727
"(1, 1, 5, 1, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.75,2,0.2,200000.0,0.0,4.97600668188499,784628.5760746346,19.734292925861332,1.0535641095663826,7,0.3653787186549708,7.668280558721423,25.14600000000001,4.7022652744800135,32.99835280336852
"(1, 1, 5, 2, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.7763157894736842,2,0.2,200000.0,0.0,4.937530564967066,773892.2220821044,20.236202971616027,1.045173681815064,7,0.3612259082885423,7.620009744521304,25.14600000000001,4.670147339739856,32.772963787648116
"(1, 1, 5, 3, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8026315789473685,2,0.2,200000.0,0.0,4.9044362554103325,764500.3526683685,20.749258013587276,1.0380525288012699,7,0.35766620086303436,7.577502977062497,25.14600000000001,4.641864626761428,32.57448860885213
"(1, 1, 5, 4, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8289473684210527,2,0.2,200000.0,0.0,4.876393082686059,756267.6024943667,21.273446614361717,1.0321564421004512,7,0.35465815089076047,7.540024354093947,25.14600000000001,4.616927488521654,32.39949114752038
"(1, 1, 5, 5, 1, 1, 1, 1)",wing,2.54,8.526315789473685,0.8552631578947368,2,0.2,200000.0,0.0,4.853901991826713,749104.1645349142,21.811457804224965,1.0276382186464093,7,0.35224996988500884,7.507251922322074,25.14600000000001,4.59512170707033,32.24646811979179
