study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
7,"(1, 1, 1, 1, 1)",1500.0,-1.0,0.01,0.0,0.2,3.7252934728097915,500438.7322586686,14.100880140125,1.123439005008058,6,0.6795232912927953,18.389599999999994,31.94472638622452,0.0,37.290790647944974,1.6042384990417227e7,197113.3729794712,86184.21514849973,6072.190111316717,3897.2586875450424,25676.632831924955,0.0,837.4226056534254,7418.04178608864,14134.476885070493,21539.589003393823,58.72859922237536,1.1311099257149175,1.1885776871049143,0.8547530980547892,0.16658698749539336,0.12669080565407756
7,"(1, 1, 2, 1, 1)",1500.0,-1.0,0.06157894736842105,0.0,0.2,3.739206538250193,501925.7470310504,14.161569471642377,1.1291972051989336,6,0.6832078341992366,18.389599999999994,31.991986639921027,0.0,37.315130407672925,1.610057960769237e7,197524.21579337976,86585.70314177615,6193.096178768801,4024.975534875136,25698.219818651047,0.0,849.641992329092,7444.08754249137,14211.80136294218,21636.962752601095,58.90249844921964,1.1317734405396491,1.1914632899142026,0.8596500759166333,0.16864613657151298,0.12923522541622603
7,"(1, 1, 3, 1, 1)",1500.0,-1.0,0.11315789473684211,0.0,0.2,3.7551495381002833,503617.1525722123,14.230659478750379,1.135691501336263,6,0.6874377036643656,18.389599999999994,32.04565921358039,0.0,37.34258843062953,1.6167257553496344e7,197992.62895846978,87045.08311983173,6336.4907012531385,4162.360344273711,25722.54608166117,0.0,866.2520447933299,7473.859595779753,14300.259886797356,21748.422172152626,59.100304273827504,1.1325232496390585,1.1950188054606792,0.8651732177040302,0.1710689408863642,0.1319379413561464
7,"(1, 1, 4, 1, 1)",1500.0,-1.0,0.16473684210526315,0.0,0.2,3.773907126490457,505565.7824683525,14.310385417221894,1.143090754710026,6,0.6924240340859953,18.389599999999994,32.10738885894635,0.0,37.373881270879835,1.6245681182662694e7,198538.2289508226,87575.93999411108,6505.218848292945,4311.066321330013,25750.234017814724,0.0,888.0618684815449,7508.183497426462,14402.518651642604,21877.267967671698,59.32821374561541,1.1333795344799562,1.1993861144547908,0.8718323180536662,0.1738937330797478,0.13482511665171432
7,"(1, 1, 5, 1, 1)",1500.0,-1.0,0.2163157894736842,0.0,0.2,3.7961182524095465,507820.6190179338,14.402825697401324,1.1515655215672453,6,0.6983421238645631,18.389599999999994,32.17867033700959,0.0,37.409733742831946,1.6338515143628798e7,199177.6957202762,88191.19625763538,6702.626528100209,4472.949316143242,25781.912493647054,0.0,915.9631192145398,7547.845535286922,14521.119457232957,22026.63327323445,59.59193479629362,1.134363035189284,1.2046986469303433,0.8800008967429708,0.177164180890726,0.13792506264320903
7,"(1, 1, 6, 1, 1)",1500.0,-1.0,0.26789473684210524,0.0,0.2,3.82238255842842,510438.5425821688,14.510408973919958,1.1613734922817474,6,0.7053601815073938,18.389599999999994,32.261226143645125,0.0,37.451240773567065,1.6448266886630334e7,199927.7739449737,88906.14438514176,6932.98425264894,4650.260327431842,25818.55671216963,0.0,951.0338620134606,7593.7837282576675,14659.07692006372,22200.211645227773,59.8980985375435,1.1355051681347628,1.2111099829128782,0.8899679230104461,0.18093538193739653,0.14127149823656698
7,"(1, 1, 7, 1, 1)",1500.0,-1.0,0.3194736842105263,0.0,0.2,3.8532809561833052,513468.17230617726,14.635258346693922,1.1726442983362633,6,0.7136447409370433,18.389599999999994,32.35649597803989,0.0,37.49895713695764,1.6577359523598813e7,200804.2060321623,89734.39812752718,7200.973864018982,4845.536947035483,25860.63005387412,0.0,994.4017530017941,7646.813004283126,14819.086785704247,22401.29941006495,60.25238809483342,1.136823261697998,1.2187581084016794,0.9020300587211257,0.1852642618678763,0.14490089950688848
7,"(1, 1, 8, 1, 1)",1500.0,-1.0,0.37105263157894736,0.0,0.2,3.8897136837420767,516980.75891977997,14.780487627900214,1.1855819591394332,6,0.7234525571368009,18.389599999999994,32.46659873090576,0.0,37.55375422544953,1.6729544696082793e7,201830.75196288247,90695.55257214038,7512.602314684623,5062.140014915698,25908.87064995516,0.0,1047.4495598629708,7708.100678723877,15005.03496401689,22634.64069794711,60.66313966796356,1.1383444586589468,1.2278371344314936,0.9166905302373914,0.19022307204230957,0.14886169667046578
7,"(1, 1, 9, 1, 1)",1500.0,-1.0,0.4226315789473684,0.0,0.2,3.9326114010097766,521059.33104918554,14.949752782470416,1.2004583820223536,6,0.7350560397687402,18.389599999999994,32.593967625305595,0.0,37.616793339036164,1.69087096444711e7,203032.93080061214,91812.83925470777,7875.518633120814,5304.23610378868,25964.27500150251,0.0,1111.832495254233,7779.028766762587,15221.542693048525,22905.848062870275,61.1400453705558,1.140105829223785,1.2385734078150925,0.9344107904577563,0.1959021293987939,0.15321254450852614
7,"(1, 1, 10, 1, 1)",1500.0,-1.0,0.47421052631578947,0.0,0.2,3.983121754535054,525807.6899813502,15.147668188554714,1.217609072520245,6,0.7487957314423077,18.389599999999994,32.74162012812923,0.0,37.68950882652898,1.7119646444262166e7,204442.2743038028,93115.56444933404,8299.522715123394,5577.188376199716,26028.072715040653,0.0,1189.5511595016637,7861.328375090319,15474.456943957843,23221.99665896083,61.69523572497442,1.1421555066580205,1.251248713753384,0.9557512412285524,0.20241463417309855,0.15802762455895494
7,"(1, 1, 11, 1, 1)",1500.0,-1.0,0.5257894736842105,0.0,0.2,4.042726940357345,531360.4951046868,15.380269700794058,1.2374651594316457,6,0.7651167434279903,18.389599999999994,32.91343792055455,0.0,37.773745085955724,1.7368544881962e7,206099.45236603366,94641.96363146008,8797.437313639452,5888.077669424911,26101.841867050214,0.0,1283.0672809734222,7957.24100059523,15771.429227199238,23592.311995358716,62.34444934347519,1.1445600245060232,1.2662261848739957,0.9814329421719001,0.20990558256444591,0.16340320922495385
7,"(1, 1, 12, 1, 1)",1500.0,-1.0,0.5773684210526315,0.0,0.2,4.113391827610062,537896.8305184214,15.655654298474042,1.2605943261552077,6,0.7846164370528709,18.389599999999994,33.11453629836002,0.0,37.87193054713591,1.7663611062403105e7,208058.2582743797,96443.17563547831,9386.43061744203,6246.492858246344,26187.656619391295,0.0,1395.4637055249393,8069.739468926835,16122.724535058176,24029.123469392864,63.10861556622312,1.1474184987210172,1.2839858422985229,1.01240431059486,0.21856494691683606,0.16946730413745964
7,"(1, 1, 13, 1, 1)",1500.0,-1.0,0.6289473684210526,0.0,0.2,4.197907560206599,545677.1332685087,15.985668562108717,1.2878890950552873,6,0.8081515836873571,18.389599999999994,33.35231519725475,0.0,37.98788419237441,1.8016505434824776e7,210395.4101003197,98593.5724654361,10090.67239854149,6666.094131448821,26288.807615289938,0.0,1530.8526389530414,8203.127034064257,16543.313159169313,24550.345622351357,64.01817213678689,1.1509235746368291,1.3052156435279936,1.049963400086376,0.22865607651735664,0.17639961120546074
7,"(1, 1, 14, 1, 1)",1500.0,-1.0,0.6805263157894736,0.0,0.2,4.300914477031467,555102.8434086387,16.38870601506968,1.3206153391678719,6,0.8371469736666833,18.389599999999994,33.63811855627597,0.0,38.12702518662506,1.8446595006679345e7,213234.87837661908,101207.36407573003,10945.373936353959,7167.707294691879,26409.912005994403,0.0,1694.7858788118576,8363.9340696989,17056.25000394784,25183.49882375272,65.12004481744968,1.1557749303384472,1.3309626371054202,1.0960751028235274,0.24055544301173423,0.18447098507080859
7,"(2, 1, 1, 1, 1)",1631.578947368421,-1.0,0.01,0.0,0.2,3.6514710411352254,483795.5606956791,13.41266620666372,1.1018138293542439,6,0.659779308795894,18.389599999999994,31.41135977951497,0.0,37.19943377256558,1.5728479136097021e7,188575.84296792568,82402.77010499187,6043.672239306955,3704.2151348925877,25609.727258090974,0.0,779.3022237958139,7196.973586836419,13393.393811742691,20611.017738560535,56.78384170258254,1.128628271434105,1.1500550812936918,0.8309875082121332,0.16609907748473446,0.12278337347858968
7,"(2, 1, 2, 1, 1)",1631.578947368421,-1.0,0.06157894736842105,0.0,0.2,3.664927193229675,485185.1823299805,13.468353609708693,1.1074533863398643,6,0.6633061318668647,18.389599999999994,31.456277618246425,0.0,37.22325032600749,1.578473427727327e7,188947.6042427414,82777.62462916403,6165.665183927078,3819.2244287859735,25630.9640321551,0.0,793.055993402464,7221.727034224714,13465.062972907657,20702.022399040623,56.94635813803228,1.129273968555788,1.1528709459699236,0.8357280737332317,0.16818028510652117,0.1251204404178009
7,"(2, 1, 3, 1, 1)",1631.578947368421,-1.0,0.11315789473684211,0.0,0.2,3.6806004482295673,486771.40171115106,13.532001190027723,1.1138207246668204,6,0.6674208478288045,18.389599999999994,31.50747854683223,0.0,37.25014732117785,1.5850237099752543e7,189376.41100842896,83207.00574153256,6308.263395376564,3942.7346707122306,25654.918647292758,0.0,811.1814742980511,7250.027369337678,13547.171250424708,20806.30436838125,57.131890538163276,1.1300042275502789,1.1563224537716397,0.841353303398609,0.17059364124697618,0.12760040736901845
7,"(2, 1, 4, 1, 1)",1631.578947368421,-1.0,0.16473684210526315,0.0,0.2,3.6989914815394367,488589.9028080656,13.605088395425659,1.1210474330854567,6,0.6722584103777264,18.389599999999994,31.566075526210906,0.0,37.280683223276874,1.5927074404195346e7,189874.34990862646,83700.18135254049,6473.9106512220205,4076.010596668705,25682.07850368745,0.0,834.3818373996902,7282.450080985758,13641.528014374651,20926.112703765535,57.34459364303548,1.130834695463925,1.160507963915198,0.8481665058979607,0.17337166723405018,0.1302432850545272
7,"(2, 1, 5, 1, 1)",1631.578947368421,-1.0,0.2163157894736842,0.0,0.2,3.7206035906620034,490683.8749379373,13.68941532494993,1.1293375163473371,6,0.677956660330149,18.389599999999994,31.63341058881866,0.0,37.31572357594884,1.6017347723306578e7,190454.2833951555,84268.51542018323,6665.71049726965,4220.598061834038,25713.218995888376,0.0,863.5055966129294,7319.70651427454,13750.355985929848,21064.195317128277,57.58950341404058,1.1317896237982479,1.1655444407835684,0.8564335660188069,0.17655535673421063,0.1330732818198885
7,"(2, 1, 6, 1, 1)",1631.578947368421,-1.0,0.26789473684210524,0.0,0.2,3.745826444967583,493086.2928253869,13.786383659373026,1.1387967256606275,6,0.6846258065395393,18.389599999999994,31.710481896997187,0.0,37.355719908218134,1.612268392875958e7,191126.30204428372,84921.15266405811,6886.988742204621,4378.151490283207,25748.72583293115,0.0,899.4319058687346,7362.3593132037095,13875.45050697244,21222.766643573104,57.87046618334521,1.1328823402833414,1.1715273920875795,0.8663452949110022,0.1801861710971584,0.13611507323819674
7,"(2, 1, 7, 1, 1)",1631.578947368421,-1.0,0.3194736842105263,0.0,0.2,3.775272296617657,495841.5181749644,13.897892196059859,1.1495428010389834,6,0.692437402753772,18.389599999999994,31.798638623707866,0.0,37.40117554797086,1.6245631041465342e7,191905.34706201748,85670.23532380615,7141.783748133172,4550.774558672094,25789.020259521407,0.0,943.1847776129581,7411.146167778245,14019.200376562188,21404.771179530682,58.192679030107655,1.1341280207994469,1.1785814834442754,0.8782559393363908,0.18431340490272383,0.13940002504847712
7,"(2, 1, 8, 1, 1)",1631.578947368421,-1.0,0.37105263157894736,0.0,0.2,3.809637666246736,499006.2836927329,14.026369903036379,1.1617712924222339,6,0.7015897337569462,18.389599999999994,31.899592582889955,0.0,37.45292446326944,1.6389094947596362e7,192809.0008098281,86531.31762192484,7435.259459354795,4741.103034520624,25834.82258737475,0.0,996.0048740365617,7467.015128084384,14184.671508187872,21613.972109486236,58.56276449243829,1.1355515817630402,1.1868628378226689,0.8925368854950706,0.1889996351829279,0.1429670192128856
7,"(2, 1, 9, 1, 1)",1631.578947368421,-1.0,0.4226315789473684,0.0,0.2,3.8496822880354777,502645.8766023482,14.174640491365576,1.1757061279975176,6,0.7123035282015566,18.389599999999994,32.01529224123963,0.0,37.511922897028434,1.6556246656456226e7,193856.78595032933,87522.59964500113,7773.817218798756,4952.376843245903,25886.95772403564,0.0,1059.3476566989107,7531.069408620755,14375.461939619485,21854.768078189325,58.98834858263604,1.1371824385531744,1.1965519440256107,0.9095688899528093,0.19432071525267997,0.14686286851149818
7,"(2, 1, 10, 1, 1)",1631.578947368421,-1.0,0.47421052631578947,0.0,0.2,3.89635510850534,506842.14034279424,14.346270934169517,1.1916248839791874,6,0.7248574422027967,18.389599999999994,32.14816366797732,0.0,37.57935725850551,1.6751046101587387e7,195073.0438597154,88667.02696461887,8165.569185404312,5188.726759325687,25946.447552678652,0.0,1134.9590344526118,7604.690967716725,14596.120257341141,22132.70200099295,59.47899727169197,1.1390582614452267,1.2078735783177346,0.9298275126904966,0.20037090551752562,0.15114637268124906
7,"(2, 1, 11, 1, 1)",1631.578947368421,-1.0,0.5257894736842105,0.0,0.2,3.9508630427314158,511699.6014177268,14.5458507215824,1.2098790670312465,6,0.7396099536211698,18.389599999999994,32.30128091051118,0.0,37.656730033465564,1.6978530829366848e7,196488.6747803159,89994.05756847959,8620.975288810689,5455.518557110809,26014.583744225936,0.0,1224.9595474607447,7689.641441772909,14852.50190524943,22454.885118207385,60.046926964543665,1.1412289303774938,1.2211130320983374,0.9539166593878844,0.20726937303067813,0.15589270437958605
7,"(2, 1, 12, 1, 1)",1631.578947368421,-1.0,0.5773684210526315,0.0,0.2,4.014811189127207,517361.20889386703,14.779690613348986,1.230984778098687,6,0.7570425157772483,18.389599999999994,32.478826883984944,0.0,37.746247052664884,1.724540232373729e7,198144.98823618266,91544.00783617953,9154.038602574437,5759.979138083469,26093.278507247705,0.0,1332.0395439791753,7788.322342306172,15152.640914343681,22831.04028741307,60.7088443541206,1.1437710073711467,1.2366552228525618,0.982625179605296,0.21517332269620196,0.161201766231764
