study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
7,"(1, 1, 1, 1, 1)",1500.0,-1.0,0.01,0.0,0.2,3.7252934710552323,500438.7321410702,14.10088012439018,1.1234390050899363,6,0.6795232917452884,18.389599999999994,31.944726374303567,0.0,37.29079064629879,1.6042384994822038e7,197113.3729412172,86184.21509320397,6072.190101199872,3897.2586871780445,25676.63283107373,0.0,837.4226052026349,7418.041780973898,14134.476868722022,21539.588984094687,58.72859917854334,1.131109925670077,1.1885776862786404,0.8547530973400155,0.16658698728557253,0.12669080561895868
7,"(1, 1, 2, 1, 1)",1500.0,-1.0,0.06157894736842105,0.0,0.2,3.739206536944797,501925.74683011236,14.161569462069345,1.1291972042894172,6,0.6832078332332359,18.389599999999994,31.991986632645634,0.0,37.31513040386767,1.6100579595785411e7,197524.2157183478,86585.7030917378,6193.096175214115,4024.9755323024565,25698.21981528094,0.0,849.641991360758,7444.087539290964,14211.801352571822,21636.962739959545,58.902498422429275,1.131773440435834,1.1914632893869106,0.8596500755736654,0.1686461365074714,0.12923522536246293
7,"(1, 1, 3, 1, 1)",1500.0,-1.0,0.11315789473684211,0.0,0.2,3.7551495350463204,503617.1520952658,14.230659456539783,1.135691499160906,6,0.687437701331646,18.389599999999994,32.04565919672228,0.0,37.34258842137787,1.6167257524940507e7,197992.62878099506,87045.0830009194,6336.49069325397,4162.36033807208,25722.546073459278,0.0,866.2520424573812,7473.8595882140535,14300.259862368946,21748.42214224621,59.100304211646275,1.1325232493861788,1.1950188042378707,0.8651732169192186,0.17106894074445347,0.13193794122932828
7,"(1, 1, 4, 1, 1)",1500.0,-1.0,0.16473684210526315,0.0,0.2,3.773907114849147,505565.7807604342,14.310385332387572,1.1430907470530496,6,0.6924240260379267,18.389599999999994,32.107388794825674,0.0,37.37388123732701,1.6245681083903357e7,198538.22833277,87575.93955166399,6505.218812355946,4311.066297874231,25750.233988324933,0.0,888.0618600921551,7508.1834686409275,14402.518558547701,21877.267854047255,59.328213508650315,1.13337953356079,1.1993861098017815,0.8718323149521175,0.17389373243837702,0.13482511616662649
7,"(1, 1, 5, 1, 1)",1500.0,-1.0,0.2163157894736842,0.0,0.2,3.7961182571225947,507820.61980724614,14.402825729074364,1.1515655254840313,6,0.6983421282006906,18.389599999999994,32.17867036088529,0.0,37.40973375858446,1.6338515195142979e7,199177.6960058926,88191.19644327414,6702.626544072081,4472.9493283832935,25781.91250789896,0.0,915.9631233566726,7547.8455460542455,14521.119492385618,22026.63331653507,59.59193488472482,1.134363035622004,1.2046986486631086,0.8800008978023188,0.17716418114515828,0.1379250628692492
7,"(1, 1, 6, 1, 1)",1500.0,-1.0,0.26789473684210524,0.0,0.2,3.822382557878926,510438.54253922927,14.510408968571383,1.1613734922804377,6,0.7053601815912359,18.389599999999994,32.26122613973172,0.0,37.45124077357752,1.644826688650592e7,199927.77392527615,88906.14436977707,6932.984250854514,4650.260326390328,25818.556712327685,0.0,951.0338619862508,7593.783726828851,14659.076915153923,22200.211639735826,59.89809852301178,1.135505168135052,1.2111099826227247,0.8899679227608004,0.18093538189488534,0.14127149820676851
7,"(1, 1, 7, 1, 1)",1500.0,-1.0,0.3194736842105263,0.0,0.2,3.8532809653972766,513468.17411442456,14.635258406628527,1.1726443079043796,6,0.7136447520747649,18.389599999999994,32.35649602310775,0.0,37.498957175753446,1.6577359651803825e7,200804.20669603688,89734.39852914352,7200.973889944826,4845.536975037492,25860.630089409824,0.0,994.4017639470471,7646.813026231123,14819.086856360746,22401.29949856814,60.25238826267897,1.1368232627720398,1.2187581116276194,0.9020300601765576,0.1852642622237872,0.14490089997690198
7,"(1, 1, 8, 1, 1)",1500.0,-1.0,0.37105263157894736,0.0,0.2,3.889713696827161,516980.76143283304,14.78048777080391,1.1855819658994013,6,0.7234525649040576,18.389599999999994,32.4665988408135,0.0,37.55375430371814,1.6729544793260101e7,201830.75315803234,90695.5533780912,7512.602202688902,5062.139991165072,25908.87071412633,0.0,1047.4495742216595,7708.1007492678555,15005.035168703482,22634.640959694425,60.66314007868405,1.1383444608379463,1.2278371421418404,0.9166905322898514,0.1902230705889996,0.14886169648345687
7,"(1, 1, 9, 1, 1)",1500.0,-1.0,0.4226315789473684,0.0,0.2,3.932611390866729,521059.32946903503,14.94975270576193,1.200458375458906,6,0.7350560325914854,18.389599999999994,32.59396756865249,0.0,37.61679330749284,1.690870955466289e7,203032.93020370585,91812.83883933623,7875.518608127513,5304.236079237453,25964.274974083946,0.0,1111.8324868366371,7779.0287392635655,15221.542604478227,22905.847954237477,61.14004515801502,1.1401058283390668,1.2385734036590117,0.9344107879286294,0.19590212896370282,0.15321254403455367
7,"(1, 1, 10, 1, 1)",1500.0,-1.0,0.47421052631578947,0.0,0.2,3.9831217581782092,525807.6905546567,15.147668209961248,1.217609075559507,6,0.748795734869081,18.389599999999994,32.741620143554876,0.0,37.689508835834644,1.711964648426759e7,204442.2744904511,93115.56457798486,8299.522739424809,5577.188391267269,26028.072723753783,0.0,1189.5511627699323,7861.3283813081525,15474.45696586572,23221.996685242368,61.69523578310772,1.142155506921725,1.2512487149185925,0.9557512421615736,0.2024146345175139,0.15802762480275664
