index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 1)",4000.0,0.0,0.0,0.0,0.1,3.3236863466288114,413718.1392940764,10.631135455361061,1.0020590231154585,6,0.5746299325024133,18.389599999999994,29.0582542607045,0.0,36.779215643571504,2.183978377085286e7,159910.65855492736,67495.73546313615,5702.863152613178,2715.9371981410877,25299.668090975065,0.0,537.0746245331917,6415.3041200466705,10528.429164721225,16804.13449638343,48.59486008850634,1.1173484331128123,0.9890611201217221,0.7234860322889529,0.1602000519900291,0.10139753552832124
"(1, 1, 1, 2, 1)",4000.0,0.0,0.0,0.05263157894736842,0.1,3.3281389688667105,414090.3552851289,10.64506509632312,1.004110836440641,6,0.5757406651469387,18.389599999999994,29.071272959892585,0.0,36.78783666454336,2.1867340618730806e7,157457.82643689576,67587.22280709638,5746.295615780265,2747.976750492498,25307.625398368884,0.0,536.4997501130641,6420.0030865192675,11815.252960301877,16828.531429221828,48.63841284829882,1.1175781173075494,0.9897774402908476,0.7252201732682664,0.16095899076244863,0.10213351693453535
"(1, 1, 1, 3, 1)",4000.0,0.0,0.0,0.10526315789473684,0.1,3.3330403070175656,414497.38811472605,10.66028394913418,1.0063257274295392,6,0.5769640699515637,18.389599999999994,29.085503023627908,0.0,36.79714403069644,2.189771013455077e7,155007.94739930463,67688.0901729492,5793.752583826634,2781.6432355557713,25316.20641130667,0.0,538.0118001399568,6425.377467894168,13107.345722183723,16855.202057826733,48.68604042278915,1.1178261540869496,0.9905997520450888,0.7271490465660188,0.16178581193407354,0.10290333524000467
"(1, 1, 1, 4, 1)",4000.0,0.0,0.0,0.15789473684210525,0.1,3.3384537668577052,414943.7251573977,10.676960234418527,1.0087263662223853,6,0.5783162104479993,18.389599999999994,29.101098982548823,0.0,36.807233280224025,2.193128983111411e7,152561.36633794318,67799.48750096772,5845.6243504721315,2817.082972321394,25325.498176380937,0.0,541.9970122935463,6431.5087147061495,14405.483057281785,16884.42370581212,48.738266376021926,1.1180951069271454,0.991541262141914,0.729307337124559,0.16268666605510823,0.10370985199480753
"(1, 1, 1, 5, 1)",4000.0,0.0,0.0,0.21052631578947367,0.1,3.344481021360587,415438.08898442716,10.695422313129555,1.0113773996379796,6,0.5798228202855183,18.389599999999994,29.118363126248994,0.0,36.81837647882812,2.196869194775979e7,150118.99039504462,67923.57939036954,5902.473190171986,2854.4976218619813,25335.756962304542,0.0,548.9405760906515,6438.5508558739575,15710.775850907987,16916.715401663718,48.79611120320433,1.1183922523972742,0.9926252914656982,0.7317467717933233,0.16367053902301898,0.1045571035149593
"(1, 1, 1, 6, 1)",4000.0,0.0,0.0,0.2631578947368421,0.1,3.351156338245943,415981.0114895683,10.715690319104736,1.0142514171021897,6,0.5814928023345007,18.389599999999994,29.137310424940818,0.0,36.83045884013828,2.2010165884670604e7,147680.3158971658,68060.6061695747,5964.61877223409,2894.0245466254846,25346.86619286144,0.0,559.3662548413726,6446.519089676558,17024.005441758833,16952.1391110116,48.85963505538247,1.1187145585769749,0.9938564836990412,0.7344908018104863,0.1647420460470084,0.10544757589320043
"(1, 1, 1, 7, 1)",4000.0,0.0,0.0,0.3157894736842105,0.1,3.358547530705819,416577.8191443311,10.737965108205497,1.0173707021953986,6,0.5833436019702023,18.389599999999994,29.158122771524166,0.0,36.84357451797639,2.2056138844117716e7,145245.45024992496,68211.96030700696,6032.589925616038,2935.8656684788657,25358.90971709972,0.0,573.9318572128216,6455.511302059314,18346.292463056594,16991.031321770814,48.929459401987835,1.1190645692204833,0.9952510044206422,0.7375724253343395,0.16590923966518503,0.10638511863779586
"(1, 1, 1, 8, 1)",4000.0,0.0,0.0,0.3684210526315789,0.1,3.3667316780987737,417234.6203097437,10.76247771713247,1.0207603381574275,6,0.5853951369623239,18.389599999999994,29.18100854299993,0.0,36.85782951271586,2.2107097010214023e7,142814.54996385454,68379.23913839363,6106.987107162428,2980.252051056504,25371.98192704636,0.0,593.431473337552,6465.639510443333,19678.919210902903,17033.777662690674,49.006297536432974,1.1194451523676594,0.9968272896469061,0.7410292026618848,0.16718117005597186,0.10737411183433185
"(1, 1, 1, 9, 1)",4000.0,0.0,0.0,0.42105263157894735,0.1,3.3757969223241666,417958.4671849186,10.789495892201483,1.0244487969307536,6,0.5876702215927277,18.389599999999994,29.206208189815424,0.0,36.873344224636455,2.21635956961279e7,140387.83920324955,68564.28607029641,6188.496250284401,3027.44956297295,25386.18983936085,0.0,618.8278745884977,6477.032778338956,21023.3605316998,17080.823118035554,49.090974158410425,1.1198595707609782,0.9986065026579887,0.7449041454076332,0.1685680716364962,0.10841956728786167
"(1, 1, 1, 10, 1)",4000.0,0.0,0.0,0.47368421052631576,0.1,3.385869442651223,418758.34591981,10.819362202254592,1.0284719183048148,6,0.5902014128546496,18.389599999999994,29.234028577157197,0.0,36.890270172928155,2.222643359178109e7,137965.84438210796,68769.42348735525,6277.914046856137,3077.7745994265933,25401.668272444796,0.0,651.2960370760702,6489.853199475755,22381.43848489064,17132.727345297215,49.18454196225052,1.1203119317111794,1.0006148980976814,0.7492675193043612,0.1700817237653719,0.10952744024826666
