index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 1)",4000.0,-1.0,0.0,0.0,0.2,3.4760663167525596,448235.48680319136,11.983170012083365,1.0458719545288073,6,0.6137909373760063,18.389599999999994,30.24014452052076,0.0,36.96351669695416,2.2829369649290796e7,170980.82630125762,74369.54130626583,5750.940797031733,3050.0514207262863,25428.83397138684,0.0,640.9115503983163,6711.054921582377,11835.035095882144,18638.680733495305,52.62826123063127,1.1222726259558382,1.0693552493763794,0.7726206209982933,0.16104003386172724,0.10891799879352136
"(1, 1, 2, 1, 1)",4000.0,-1.0,0.05263157894736842,0.0,0.2,3.528596480950376,453213.7977476161,12.175300070553853,1.0684713738723768,6,0.627251830215347,18.389599999999994,30.406987799970516,0.0,37.058747202233796,2.3156488508196212e7,172213.7429944441,75699.06925593875,6230.88247337705,3453.482757139469,25514.8806696722,0.0,689.1556307777364,6802.06452538081,12085.501023431416,18961.969158568205,53.21059273319369,1.1248300724707971,1.0793494783736217,0.7924126847735944,0.16928658982492575,0.11758959656330717
"(1, 1, 3, 1, 1)",4000.0,-1.0,0.10526315789473684,0.0,0.2,3.5447374273742107,454666.23713406804,12.231522752035632,1.0749629994768464,6,0.631404904256758,18.389599999999994,30.455493263967178,0.0,37.08612128611225,2.325722429161324e7,172584.1304732429,76089.19998538571,6376.426102452287,3553.9445352470602,25539.558048080155,0.0,709.8680573551694,6828.643903349044,12159.057817153109,19056.898373714917,53.380492042279855,1.1255671175068318,1.0827887176983098,0.7988231166739245,0.17174003738839438,0.1196874098809674
"(1, 1, 4, 1, 1)",4000.0,-1.0,0.15789473684210525,0.0,0.2,3.5632349564274772,456299.3575280385,12.29484088098226,1.0821991635372545,6,0.6361745287325583,18.389599999999994,30.509936178921574,0.0,37.11664481316812,2.3372807507381726e7,173005.55542808835,76528.30181435012,6541.28469510519,3661.6334563237842,25567.038761276326,0.0,735.3989292259608,6858.489490158889,12241.90605634758,19163.75550145107,53.57151092663938,1.1263900447541295,1.0868072486030174,0.8063528286221662,0.1744939719509712,0.12191105016712614
"(1, 1, 5, 1, 1)",4000.0,-1.0,0.21052631578947367,0.0,0.2,3.5844288721830884,458136.69164806773,12.366213829240673,1.0902700724316892,6,0.6416530136515509,18.389599999999994,30.57106859791759,0.0,37.15070137168324,2.350538897649483e7,173485.19038239832,77022.65729174874,6727.676466798972,3777.5208977691045,25597.660403907237,0.0,766.3983497274954,6892.003349733149,12335.261400696225,19284.06390554011,53.78640728233533,1.1273096394871918,1.0914725246152102,0.8151986552017291,0.1775765946430118,0.1242761555251525
"(1, 1, 6, 1, 1)",4000.0,-1.0,0.2631578947368421,0.0,0.2,3.608728479627212,460206.52795339416,12.446796709092075,1.0992844320648345,6,0.6479523571679172,18.389599999999994,30.63978782909067,0.0,37.18875354743092,2.365756043113357e7,174031.64741732925,77579.8135633911,6938.261173721216,3902.779023177931,25631.828329038894,0.0,803.615025746788,6929.666269364763,12440.587159901406,19419.653183505365,54.02848679975274,1.128338989972902,1.0968642979142957,0.8255998964843263,0.18102121717705993,0.12680143811177308
"(1, 1, 7, 1, 1)",4000.0,-1.0,0.3157894736842105,0.0,0.2,3.6365161168164346,462538.36178039294,12.537802800633123,1.1093566067339642,6,0.655179921019378,18.389599999999994,30.71701619924605,0.0,37.23128891375732,2.383173535004766e7,174653.3322109818,78207.82914734585,7176.191884397714,4038.767168877401,25669.96848181934,0.0,847.8993637402235,6971.990408789878,12559.449327015624,19572.474467120865,54.301190415566346,1.1294920993530095,1.1030670569459133,0.8377570738078438,0.18486650841897284,0.12950812184774263
"(1, 1, 8, 1, 1)",4000.0,-1.0,0.3684210526315789,0.0,0.2,3.6682492435645404,465167.53383452556,12.640696292584419,1.1206218141944586,6,0.6634653177004627,18.389599999999994,30.803854744146893,0.0,37.278884336416624,2.403080214539401e7,175360.27340080743,78916.41480770608,7445.292268370423,4187.13835027662,25712.584641271784,0.0,900.2381919468338,7019.589951060845,12693.739155476225,19744.87797105456,54.60864877799007,1.1307857291316399,1.110181437749163,0.8519105899987733,0.1891586044417369,0.13242172565273316
"(1, 1, 9, 1, 1)",4000.0,-1.0,0.42105263157894735,0.0,0.2,3.7044815275886624,468136.93476661737,12.757264011527962,1.1332429342699186,6,0.6729668376743173,18.389599999999994,30.9016318795765,0.0,37.332235166078654,2.425825714473374e7,176164.5789126504,79717.405470966,7750.249345859816,4349.925382841691,25760.28301481348,0.0,961.7854545002592,7073.209587524413,12845.766710677017,19939.726715921042,54.95587489862063,1.1322403635020644,1.1183287587129924,0.8683518143364521,0.19395314504874317,0.13557325365906367
"(1, 1, 10, 1, 1)",4000.0,-1.0,0.47368421052631576,0.0,0.2,3.7459244825952704,471505.0144736488,12.889943994817479,1.1474763904623857,6,0.6838891437471433,18.389599999999994,31.012157697124376,0.0,37.39243303671864,2.4518554702325158e7,177082.02470154563,80626.82000606072,8097.101320523998,4529.741086596368,25814.031694507088,0.0,1033.9649713672052,7133.857901933962,13018.66309892982,20160.88870334321,55.34969911708973,1.1338881069109699,1.1276701833211338,0.8874445636072473,0.19932145288805098,0.13900235295013877
"(1, 1, 11, 1, 1)",4000.0,-1.0,0.5263157894736842,0.0,0.2,3.7934333599526004,475339.67208245595,13.041597497381876,1.1635887993482754,6,0.6964814454078391,18.389599999999994,31.137510885928933,0.0,37.46061774485848,2.4817082537416372e7,178131.33483016954,81663.51223910802,8493.264820562707,4729.829716506434,25874.827256196084,0.0,1118.4308305413113,7202.709813859118,13216.126633056208,20412.919269639242,55.79805771288183,1.1357637461358787,1.1383944152729528,0.9096347962475512,0.20534887000512822,0.14275729027338316
"(1, 1, 12, 1, 1)",4000.0,-1.0,0.5789473684210527,0.0,0.2,3.8480308956149893,479716.7146288698,13.215462780990716,1.1818136087573254,6,0.7110462668505142,18.389599999999994,31.279974180664894,0.0,37.53779067899518,2.516035692739688e7,179334.33614640468,82848.94699010087,8947.82390321715,4954.220950657357,25943.51227761182,0.0,1217.0546947627538,7281.081916679678,13442.383557169453,20701.007649175357,56.309810889368705,1.1379004153006633,1.1507165822255834,0.9354750025336809,0.21213666519120067,0.14689658967311028
"(1, 1, 13, 1, 1)",4000.0,-1.0,0.631578947368421,0.0,0.2,3.9111534685419405,484746.52977411123,13.416256717179031,1.2025558844769475,6,0.72800955418237,18.389599999999994,31.442881604315247,0.0,37.62568445794208,2.555746322897012e7,180721.83507499844,84214.05436131763,9473.045396389867,5208.399609678768,26021.586603616663,0.0,1332.2300527341627,7370.873744180281,13703.532013304823,21032.622107624902,56.89786595589118,1.1403553472738188,1.1649417707261902,0.9657364614163888,0.21982098095086217,0.15149950791541006
"(1, 1, 20, 1, 1)",4000.0,-1.0,1.0,0.0,0.2,3.4826813096822384,448878.0128102683,12.007946139326666,1.0488486965532344,6,0.6154811833842203,18.389599999999994,30.26172907077513,0.0,36.97605409677439,2.287051094486643e7,171137.9801488805,74539.16216205072,5808.311727841545,3108.6546417978107,25440.18949106379,0.0,644.2000943830175,6722.6848323113845,11867.012592905205,18679.88375673405,52.70341713840112,1.1226087649777767,1.0704043217868258,0.7751537958908019,0.16203896240005086,0.1102038070436777
