study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
2,"(1, 1, 1, 1, 1)",4000.0,eng,-1.0,1.0,0.2,3.45483374868605,401864.00252020976,10.224508809280916,1.0632797889687888,6,0.6068691992311608,18.389599999999994,28.641709979792367,0.0,37.036861300671376,1.4869605203052213e7,113737.66024466084,63253.229872605625,7913.900352133376,3356.2130520183846,25576.43569403091,0.0,1869.5807111284673,5578.618497109913,24210.05346252684,16425.026418484667,47.211650416525394,1.124241430790118,0.9696913794755636,0.808699316573934,0.196496963050226,0.11553603080101763
2,"(1, 1, 1, 1, 2)",4000.0,eng,-1.0,1.0,0.24210526315789474,3.4477903068576987,401474.96221078595,10.210376585651417,1.0608296460313995,6,0.6050879145730226,18.389599999999994,28.627905530335372,0.0,37.026534265229415,1.4840353728145357e7,113736.3962220213,63151.008095744866,7853.893814513929,3335.415568378702,25566.828658939918,0.0,1892.5465020994595,5572.077648450476,23396.816851570427,16398.766390336878,47.16615217043548,1.1239638655057027,0.9684734625024487,0.8049602248497126,0.19556651574736575,0.11509400648888934
2,"(1, 1, 1, 1, 3)",4000.0,eng,-1.0,1.0,0.28421052631578947,3.440914459810208,401095.1602372,10.196588491054058,1.0584295305984155,6,0.6033507091545909,18.389599999999994,28.61442245066091,0.0,37.0164192926499,1.4811798385245409e7,113735.81943480195,63051.15641040681,7795.196552930655,3314.980428930816,25557.415102317515,0.0,1915.7371083074133,5565.6839020604875,22587.643212980416,16373.112988291787,47.121734304845795,1.123692115524881,0.9672854778992533,0.8013182531533726,0.19465379535477922,0.11465865310394428
2,"(1, 1, 1, 1, 4)",4000.0,eng,-1.0,1.0,0.3263157894736842,3.434196979909276,400724.18802234967,10.183128784128137,1.0560769494952056,6,0.6016551357793505,18.389599999999994,28.60124649381279,0.0,37.006505801267544,1.4783900958577259e7,113735.9083371297,62953.575379277834,7737.764606446726,3294.894291928497,25548.185203807534,0.0,1939.1519349112898,5559.431547674497,21782.37458695103,16348.040482317288,47.078348421846535,1.1234258878797028,0.9661262863140893,0.7977669552947942,0.1937582600830375,0.11422973103311532
2,"(1, 1, 1, 1, 5)",4000.0,eng,-1.0,1.0,0.3684210526315789,3.4276334898961096,400361.8179517739,10.169988808916365,1.053770698172995,6,0.5999999822332531,18.389599999999994,28.58837007164813,0.0,36.99678866604521,1.4756643298061913e7,113736.65295538343,62858.20530489942,7681.562155857529,3275.1468949641453,25539.13433512672,0.0,1962.792856489133,5553.317025238661,20980.884413962376,16323.533685168242,47.035968154821695,1.1231650368883566,0.9649951901953119,0.7943036618079481,0.19287948832185497,0.11380706443038989
2,"(1, 1, 1, 1, 6)",4000.0,eng,-1.0,1.0,0.4105263157894737,3.42121988499199,400007.8292463284,10.157160063091723,1.051509597900773,6,0.5983841038407197,18.389599999999994,28.575785705043206,0.0,36.98726286068238,1.4730008298940202e7,113738.04369053198,62764.98826512258,7626.55432079687,3255.728351245703,25530.25796238194,0.0,1986.66181496089,5547.336862080914,20183.05034404251,16299.577741065745,46.994567572228604,1.1229094200752419,0.9638915028007533,0.79092593428961,0.19201706544102354,0.1133904827981622
2,"(1, 1, 1, 1, 7)",4000.0,eng,-1.0,1.0,0.45263157894736844,3.4149522858569092,399662.0149057039,10.144634623778401,1.0492925471390506,6,0.5968064323856412,18.389599999999994,28.56348642773405,0.0,36.97792369376326,1.4703979938908024e7,113740.0716975962,62673.86976170146,7572.708035118118,3236.629275014772,25521.55185314717,0.0,2010.7608098554053,5541.48778482592,19388.75516893348,16276.158719060384,46.954122501950785,1.122658904465625,0.9628145803955689,0.7876314588743485,0.19117059915957602,0.11297982456463207
2,"(1, 1, 1, 1, 8)",4000.0,eng,-1.0,1.0,0.49473684210526314,3.4088268943000504,399324.17012582533,10.132404583541081,1.0471184464574013,6,0.5952659075055402,18.389599999999994,28.55146525488733,0.0,36.96876643153066,1.4678542340970544e7,113742.72815293566,62584.7960803144,7519.991199966574,3217.8405632927,25513.011738175643,0.0,2035.091788827814,5535.766558802664,18597.88494866075,16253.26279828572,46.914608778822334,1.1224133564253518,0.9617637841075979,0.7844179875163964,0.19033970565902153,0.11257493194733431
2,"(1, 1, 1, 1, 9)",4000.0,eng,-1.0,1.0,0.5368421052631579,3.4028401997700404,398994.108119242,10.12046291959344,1.044986295842175,6,0.593761558986433,18.389599999999994,28.539716013369063,0.0,36.95978688069485,1.4653680955228427e7,113746.00529954676,62497.71815570772,7468.373681519399,3199.353644788194,25504.633821983814,0.0,2059.6567760908906,5530.170249998978,17810.331306049316,16230.877578055699,46.87600496990022,1.122172657254546,0.9607385385373918,0.7812834200256883,0.18952402783566957,0.11217565770427187
2,"(1, 1, 1, 1, 10)",4000.0,eng,-1.0,1.0,0.5789473684210527,3.3969887107603136,398671.641526393,10.108802410689947,1.0428950871378162,6,0.5922924213018762,18.389599999999994,28.52823230745329,0.0,36.95098070162007,1.4629381259923417e7,113749.89528048609,62412.586719125546,7417.826060691243,3181.1601810814723,25496.414188799732,0.0,2084.457787893668,5524.69588262086,17025.988224377666,16208.990370572214,46.838288970646516,1.1219366847364929,0.9597382572704629,0.7782256866512914,0.18872321286344237,0.11178185700693404
