study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
1,"(1, 1, 1, 1, 1)",4000.0,-1.0,eng,0.0,0.2,3.3483756095724213,396711.4469422334,9.990819381118197,1.0248772933709323,6,0.5801585026407371,18.389599999999994,28.45828773517819,0.0,36.87514659958879,1.44277126295439e7,140602.72286818194,63935.89420222892,6959.378170670317,3024.442966983392,25424.112935983867,0.0,811.7283983409791,6091.22494663678,9816.811809392646,16059.910086310603,46.608897401213305,1.1199077284889989,0.9529719320652257,0.7522056497344506,0.18136446750078694,0.10835315569086527
1,"(1, 1, 1, 1, 2)",4000.0,-1.0,eng,0.0,0.24210526315789474,3.347794094893794,396578.673989099,9.988455807400365,1.0247078897558952,6,0.5800102008851316,18.389599999999994,28.453550586984324,0.0,36.87443392041161,1.4425234167532234e7,139139.62819920687,63796.22345152409,6959.044350260489,3022.465708349823,25423.63792780491,0.0,844.83831231018,6057.264211308099,9787.812797087581,16053.034419499021,46.59338171877693,1.1198886860367654,0.9526687580220896,0.75203240363428,0.18135904428835842,0.10830946740045258
1,"(1, 1, 1, 1, 3)",4000.0,-1.0,eng,0.0,0.28421052631578947,3.34723592426878,396450.7470290416,9.986269441410041,1.0245455149199045,6,0.5798678498255481,18.389599999999994,28.448985596523514,0.0,36.87375081039355,1.4422854933945835e7,137679.88034869157,63657.75413680461,6958.747298652616,3020.568218783687,25423.183884567356,0.0,880.5363693301597,6023.411143595845,9759.052513193976,16046.41307036867,46.57843235207944,1.119870434087065,0.9523767635647968,0.7518667033756588,0.1813542183242147,0.10826753133172276
1,"(1, 1, 1, 1, 4)",4000.0,-1.0,eng,0.0,0.3263157894736842,3.346721669116275,396331.94561529974,9.984418691852387,1.0243963495696249,6,0.5797366787726084,18.389599999999994,28.44474569416345,0.0,36.873123792012905,1.4420662355806103e7,136226.06796084947,63521.42507057936,6958.517834969109,3018.820285189227,25422.76956428017,0.0,921.2316652528235,5989.733382445734,9730.708897791927,16040.270511332672,46.56454972781165,1.1198536812131805,0.9521058244711693,0.7517151689079052,0.1813504918725967,0.108228892538809
1,"(1, 1, 1, 1, 5)",4000.0,-1.0,eng,0.0,0.3684210526315789,3.3463163906811246,396235.71423751424,9.9834009790665,1.024280009836589,6,0.5796332258803305,18.389599999999994,28.441310791279335,0.0,36.87263440763788,1.4418932908162031e7,134786.3222400923,63390.18039274024,6958.46215868869,3017.442809265409,25422.45258509227,0.0,974.4875168694003,5956.442567855306,9703.339357750972,16035.308549867983,46.55330441378046,1.119840605932968,0.9518869712408715,0.7515989543142564,0.18134958738479356,0.10819843617430443
1,"(1, 1, 1, 1, 6)",4000.0,-1.0,eng,0.0,0.4105263157894737,3.3459404928725287,396145.55491808924,9.982605897684708,1.0241725280351035,6,0.579537246342983,18.389599999999994,28.438092197398703,0.0,36.872181680826095,1.4417328286099212e7,133350.50412264923,63260.38086507151,6958.454774570659,3016.1652835242962,25422.161529349218,0.0,1031.0445084441872,5923.274732188618,9676.251544281098,16030.663783448574,46.54276849273121,1.1198285102538872,0.9516821331188811,0.7514922974848388,0.1813494660515325,0.10817018413956568
1,"(1, 1, 1, 1, 7)",4000.0,-1.0,eng,0.0,0.45263157894736844,3.345595648348689,396061.8552536513,9.982047929800494,1.0240743792584548,6,0.5794491662185056,18.389599999999994,28.435104045322184,0.0,36.8717688604049,1.4415855628002219e7,131918.81804279384,63132.11016208567,6958.494188043756,3014.993189551686,25421.898723353726,0.0,1091.1261399383536,5890.235742775766,9649.461054362419,16026.358105527719,46.53298797985051,1.1198174809295258,0.9514922026360062,0.7513956419518396,0.18135010711889885,0.10814426083694949
1,"(1, 1, 1, 1, 8)",4000.0,-1.0,eng,0.0,0.49473684210526314,3.3452839072006,395985.0359366893,9.98174248369838,1.0239861854979866,6,0.5793695047119375,18.389599999999994,28.432361204821227,0.0,36.87139813424662,1.4414523637979126e7,130491.48236941424,63005.45383553195,6958.584619742592,3013.933638847109,25421.665677890716,0.0,1154.9765611500463,5857.331144735337,9622.983199264427,16022.412702926691,46.52401130030953,1.1198075763677782,0.9513181402751252,0.7513096777682368,0.18135157694243792,0.10812082332433338
1,"(1, 1, 1, 1, 9)",4000.0,-1.0,eng,0.0,0.5368421052631579,3.3450076157372095,395915.563551389,9.981706908348801,1.023908666617977,6,0.5792988588789241,18.389599999999994,28.42988039531235,0.0,36.87107208135191,1.44133423075464e7,129068.73767645255,62880.50721210615,6958.731440626557,3012.9945568615576,25421.46420522954,0.0,1222.8628607532455,5824.567154224594,9596.835209875222,16018.851339069583,46.515892933105114,1.1197988654277458,0.9511610286958698,0.751235203179422,0.18135396196097553,0.10810004747978084
1,"(1, 1, 1, 1, 10)",4000.0,-1.0,eng,0.0,0.5789473684210527,3.3447692617907636,395853.9513051251,9.981960377376703,1.0238425753411893,6,0.5792378646416273,18.389599999999994,28.42768014682159,0.0,36.870794064655506,1.4412322268253144e7,127650.84950834516,62757.37742303743,6958.938244655703,3012.184175260854,25421.29670193888,0.0,1295.0776950705144,5791.950944701618,9571.036694057326,16015.701172601068,46.508693285312546,1.1197914379142528,0.9510220601190207,0.7511730166744714,0.18135732170165797,0.10808211708481892
1,"(1, 1, 1, 1, 11)",4000.0,-1.0,eng,0.0,0.6210526315789474,3.3445715038073107,395800.75573471835,9.982523500304534,1.023788702805256,6,0.5791871897598158,18.389599999999994,28.425780350305445,0.0,36.87056745854041,1.4411474730942545e7,126238.1079458215,62636.17983526389,6959.208900924933,3011.511552687169,25421.165533403793,0.0,1371.9424298946167,5759.490177413649,9545.608618732715,16012.991230885636,46.50247722402256,1.1197853839405794,0.9509025146201971,0.7511239739501439,0.18136171872433846,0.10806723332211139
