study_idx,index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
1,"(1, 1, 1, 1, 1)",4000.0,-1.0,eng,0.0,0.2,3.348375529704086,396711.4459863407,9.990819410873957,1.0248772578989553,6,0.5801584843200582,18.389599999999994,28.458287802513816,0.0,36.87514692061334,1.4427712317164952e7,140602.7241196616,63935.895139448694,6959.376539928415,3024.442682089363,25424.113174490365,0.0,811.7283849209048,6091.225126339839,9816.81215246308,16059.910648039837,46.60889762177748,1.11990773706673,0.9529719298831736,0.7522055836634337,0.18136444258168302,0.10835315032652948
1,"(1, 1, 1, 1, 2)",4000.0,-1.0,eng,0.0,0.24210526315789474,3.3477940939122255,396578.67415766005,9.988455815414254,1.0247078902013855,6,0.5800102019498194,18.389599999999994,28.453550595897305,0.0,36.874433936117754,1.4425234180066003e7,139139.62828645232,63796.22352475143,6959.044307604452,3022.465702130448,25423.637940691257,0.0,844.838313300925,6057.264219745122,9787.812815610045,16053.034446948077,46.593381747967385,1.1198886864564173,0.9526687583997095,0.7520324019164846,0.18135904363996921,0.10830946728936003
1,"(1, 1, 1, 1, 3)",4000.0,-1.0,eng,0.0,0.28421052631578947,3.3472359240670415,396450.74740073504,9.98626945713869,1.02454551667209,6,0.5798678524612285,18.389599999999994,28.448985613259335,0.0,36.87375083543847,1.442285496721005e7,137679.88049500462,63657.75426668698,6958.747247888918,3020.5682124142195,25423.183905705533,0.0,880.5363718094375,6023.411156801774,9759.052543410122,16046.413114090607,46.57843240688128,1.119870434756227,0.9523767643872588,0.7518667013479352,0.18135421755371672,0.10826753122295109
1,"(1, 1, 1, 1, 4)",4000.0,-1.0,eng,0.0,0.3263157894736842,3.3467217551399906,396331.94641725573,9.984418676931329,1.024396386644029,6,0.5797366984054642,18.389599999999994,28.44474563550133,0.0,36.873123452263,1.4420662691196634e7,136226.06677777309,63521.42392145349,6958.519612210018,3018.820607851076,25422.76931090954,0.0,921.2316883044869,5989.733182001685,9730.708526342316,16040.269899456685,46.564549535749805,1.1198536721357313,0.9521058274872203,0.7517152381088243,0.18135051929796087,0.10822889881739921
1,"(1, 1, 1, 1, 5)",4000.0,-1.0,eng,0.0,0.3684210526315789,3.346316485688108,396235.71488707635,9.983400968860547,1.0242800491898998,6,0.5796332461050631,18.389599999999994,28.441310731262092,0.0,36.87263403034731,1.4418933260170264e7,134786.32096362123,63390.17904057512,6958.464133637262,3017.443172072254,25422.452302231486,0.0,974.4875450909383,5956.442342279528,9703.338944148782,16035.307867760108,46.55330421730562,1.1198405958526707,0.9518869748282116,0.7515990303498901,0.18134961799880017,0.10819844332822726
1,"(1, 1, 1, 1, 6)",4000.0,-1.0,eng,0.0,0.4105263157894737,3.3459404829125643,396145.55457795307,9.982605887351848,1.0241725224542453,6,0.5795372421014977,18.389599999999994,28.438092191754308,0.0,36.87218170275102,1.4417328222255146e7,133350.50415883498,63260.38092018965,6958.454599809544,3016.165248616705,25422.161543982722,0.0,1031.0445023936343,5923.274747385184,9676.251567468424,16030.663825654705,46.54276847425559,1.1198285108396628,0.951682132153336,0.7514922909322597,0.18134946332967863,0.10817018343680933
1,"(1, 1, 1, 1, 7)",4000.0,-1.0,eng,0.0,0.45263157894736844,3.3455956362628654,396061.85505328164,9.982047924016376,1.0240743734342683,6,0.5794491623392884,18.389599999999994,28.435104046014548,0.0,36.8717688990498,1.441585556659009e7,131918.8181448856,63132.110307574374,6958.493949884766,3014.993142270992,25421.8987513744,0.0,1091.1261327585285,5890.2357686311125,9649.46109830488,16026.358179921683,46.532987982116566,1.119817481961997,0.9514922018474837,0.7513956332318902,0.18135010339981647,0.10814425987969556
1,"(1, 1, 1, 1, 8)",4000.0,-1.0,eng,0.0,0.49473684210526314,3.345283866846955,395985.034173834,9.981742359910596,1.0239861701516517,6,0.5793694952231683,18.389599999999994,28.432361093865616,0.0,36.87139813588165,1.4414523477099098e7,130491.48219951545,63005.45354697901,6958.584165304408,3013.9335624228797,25421.66567396304,0.0,1154.9765571083774,5857.331134488452,9622.983130008994,16022.412634208473,46.524010937195115,1.1198075764114608,0.951318131426143,0.7513096552608347,0.18135156935481686,0.1081208215129238
1,"(1, 1, 1, 1, 9)",4000.0,-1.0,eng,0.0,0.5368421052631579,3.345007618268258,395915.5635883821,9.981706911958959,1.0239086675067628,6,0.5792988593472033,18.389599999999994,28.429880397736603,0.0,36.87107207600293,1.4413342315344486e7,129068.73766359332,62880.50719320351,6958.731483390562,3012.994564938177,25421.464201291405,0.0,1222.8628617809288,5824.56715082601,9596.835205357242,16018.851330429754,46.51589294103806,1.1197988652848432,0.9511610290030236,0.7512352048650174,0.18135396265007406,0.10810004765514354
1,"(1, 1, 1, 1, 10)",4000.0,-1.0,eng,0.0,0.5789473684210527,3.344769257747256,395853.9506037503,9.981960355127637,1.0238425695916833,6,0.5792378581441223,18.389599999999994,28.427680125595987,0.0,36.87079404416323,1.4412322179611512e7,127650.84938367481,62757.377286896466,6958.938227299395,3012.184165273683,25421.29668207093,0.0,1295.0776845596447,5791.950937715458,9571.03667157972,16015.70114259707,46.50869321586086,1.1197914373667779,0.951022058808803,0.7511730164359248,0.18135732145044942,0.10808211688196698
1,"(1, 1, 1, 1, 11)",4000.0,-1.0,eng,0.0,0.6210526315789474,3.3445715024727116,395800.75552641164,9.982523493090845,1.0237887011791045,6,0.5791871879694404,18.389599999999994,28.425780343349324,0.0,36.87056745184694,1.441147470681324e7,126238.10791086167,62636.1797910801,6959.208895715706,3011.51155017978,25421.16552708493,0.0,1371.9424269438075,5759.490174805123,9545.608610859088,16012.991220201573,46.50247720126316,1.119785383761756,0.9509025141850668,0.7511239738085822,0.18136171864355607,0.1080672332688918
1,"(1, 1, 1, 1, 12)",4000.0,-1.0,eng,0.0,0.6631578947368421,3.3444173184503754,395756.5917512699,9.983419134739535,1.0237479392792341,6,0.5791475819430577,18.389599999999994,28.424203037488155,0.0,36.87039599089725,1.4410812240248716e7,124830.83265713202,62517.041941525706,6959.548216621194,3010.9867625725783,25421.073321718002,0.0,1453.810697821771,5727.193312273868,9520.574191647915,16010.75358733251,46.49731663265557,1.1197808030682452,0.9508038126824182,0.7510890437568559,0.18136723110498917,0.10805561991895991
1,"(1, 1, 1, 1, 13)",4000.0,-1.0,eng,0.0,0.7052631578947368,3.3443100091789293,395722.1416489037,9.984672650446612,1.0237212981586592,6,0.5791199021591044,18.389599999999994,28.422972639806968,0.0,36.87028393408549,1.4410349081709072e7,123429.37701428388,62400.105320115035,6959.961488049523,3010.6209758077034,25421.02310728691,0.0,1541.072556083291,5695.069740143839,9495.95920121927,16009.023858729603,46.49329126369357,1.1197778094100586,0.9507275293579054,0.7510692907982107,0.18137394486357974,0.10804752478364725
1,"(1, 1, 1, 1, 14)",4000.0,-1.0,eng,0.0,0.7473684210526316,3.3442531874285195,395698.15402667184,9.986311848661146,1.0237098524008523,6,0.5791050522126564,18.389599999999994,28.422115907317785,0.0,36.87023573758033,1.441010052456718e7,122034.13069198288,62285.525410861665,6960.454503657891,3010.426457477328,25421.01800603932,0.0,1634.1589809634077,5663.129771815281,9471.791930684856,16007.841092170656,46.49048848065313,1.11977652181787,0.9506753912067596,0.7510658945497707,0.1813819536627968,0.10804321968853944
