index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 1)",1500.0,-1.0,0.0,0.0,0.1,4.209034731165757,611822.0809202433,18.934414445874985,1.2649950798055356,6,0.8136979860429804,18.389599999999994,35.307207348927534,0.0,37.890619973099476,2.7571783109309867e7,277175.43489122944,114915.19378119256,6415.125421047703,4643.016920432927,26124.538909421575,0.0,1472.2432842333299,9434.708293302678,19975.59178131308,28047.296937905223,71.7427522036195,1.147971807136164,1.4553948399122592,1.004177530559126,0.17238886690852448,0.1411357605573045
"(1, 1, 2, 1, 1)",1500.0,-1.0,0.05263157894736842,0.0,0.1,4.271631692769035,619795.9336895872,19.298239196875603,1.2889123695287041,6,0.8314008828820812,18.389599999999994,35.5359971368857,0.0,37.99223319192631,2.7966718916533884e7,280058.2910399537,117075.91849997883,6657.86651248697,5630.17236694267,26212.26608505024,0.0,1420.0865120158205,9564.841241517952,20415.59284512053,28557.525280625166,72.67554703375086,1.151059321325721,1.4636459715572891,1.0297204399513862,0.17642583062556802,0.15895173755861114
"(1, 1, 3, 1, 1)",1500.0,-1.0,0.10526315789473684,0.0,0.1,4.2949807883597995,622723.1792512318,19.431590730831736,1.2975231189278094,6,0.8380350001514199,18.389599999999994,35.619586339374465,0.0,38.0288324935247,2.8114244137634624e7,281105.32785966026,117903.63995741705,6817.312587156797,5905.596009992691,26243.770812091945,0.0,1417.811530099832,9614.850605132107,20583.282457865178,28753.68705997386,73.01784984265274,1.1522207133640066,1.4690216986841154,1.0377200847025774,0.1790476617509341,0.16370283730296473
"(1, 1, 4, 1, 1)",1500.0,-1.0,0.15789473684210525,0.0,0.1,4.323100127840957,626235.3089666744,19.59180090193485,1.3077961028025908,6,0.846047360561266,18.389599999999994,35.71960933807895,0.0,38.07250791604852,2.829197424066964e7,282359.7731256438,118906.269992571,7026.859318619824,6212.389982288939,26281.329990324066,0.0,1420.7976849600866,9675.363014868999,20786.333626860018,28991.438489439555,73.42850698069488,1.153671226025568,1.4761455810926556,1.0469279196266676,0.1824587570588999,0.1688961598862702
"(1, 1, 5, 1, 1)",1500.0,-1.0,0.21052631578947367,0.0,0.1,4.3571804090569755,630471.1693058329,19.78545571256062,1.3201811375872756,6,0.8557915882451552,18.389599999999994,35.83986182673528,0.0,38.12517812214259,2.8507414464496996e7,283873.1067764943,120124.2849912485,7295.451081657597,6557.205292463679,26326.599966406542,0.0,1430.62636375652,9748.72267185151,21033.06843726407,29280.351532346052,73.92374330592854,1.1556839873499156,1.4853987092892973,1.057605297857604,0.18677595953763565,0.17461711900971916
"(1, 1, 6, 1, 1)",1500.0,-1.0,0.2631578947368421,0.0,0.1,4.3974866228260465,635485.8807437659,20.015390585796954,1.3346873722786787,6,0.8673642272280123,18.389599999999994,35.981708890426496,0.0,38.186890067042114,2.87623137107706e7,285660.1643805149,121577.19256302225,7632.664647299508,6946.671443803058,26379.573228528396,0.0,1448.6170239190128,9836.003941256406,21327.5369614399,29625.055491343024,74.51005228582625,1.1575691578828933,1.4969778240556,1.0703044391448562,0.1921129781830748,0.18094193819488802
"(1, 1, 7, 1, 1)",1500.0,-1.0,0.3157894736842105,0.0,0.1,4.44718175209597,641590.3756423532,20.296459854313685,1.3520917158326535,6,0.8817009982501408,18.389599999999994,36.15363676021109,0.0,38.26095978553465,2.9076860490320873e7,287853.3029639841,123353.80532178271,8054.103668939481,7393.906858562028,26443.044819899405,0.0,1477.6882902158752,9942.292240157833,21688.08206899036,30046.52849462091,75.223801587529,1.1594804778152794,1.5116740184141098,1.086690528941025,0.19866070413823608,0.1880395436735345
"(1, 1, 8, 1, 1)",1500.0,-1.0,0.3684210526315789,0.0,0.1,4.509707640011091,649148.6373799256,20.646312744577116,1.373354131124807,6,0.8998460391635088,18.389599999999994,36.36537097582029,0.0,38.35148962185669,2.9472974905645546e7,290598.8056349066,125560.23091037481,8580.757881811593,7916.386283382296,26520.47624969153,0.0,1521.3715651825082,10073.576483675462,22136.72189488453,30569.81726162027,76.10747989578421,1.1618166055300048,1.5304105049320962,1.108211155164758,0.20666574215057854,0.19612601618814318
"(1, 1, 9, 1, 1)",1500.0,-1.0,0.42105263157894735,0.0,0.1,4.588598393022459,658573.7258902892,21.085456916997515,1.3995901048936805,6,0.922911629309074,18.389599999999994,36.627672511070806,0.0,38.463254651398586,2.9973092750283226e7,294050.3748541813,128320.75542220908,9241.144284867863,8537.310542879917,26615.90970082561,0.0,1583.932996408144,10236.739450408026,22699.40123805188,31224.237190683853,77.20935812320212,1.1647008094618163,1.5542442368202956,1.1364121170558492,0.21644831342425555,0.20547464365053306
"(1, 1, 10, 1, 1)",1500.0,-1.0,0.47368421052631576,0.0,0.1,4.688992888217451,670457.4881968965,21.64370546671345,1.4322569474466231,6,0.9525411140965037,18.389599999999994,36.95572789468417,0.0,38.60250122843401,3.060995682821907e7,298431.27828637324,131815.0760474385,10076.242437265895,9291.156859056659,26734.57373781085,0.0,1671.2420860406958,10441.589294475714,23413.80643374797,32052.142407859996,78.5986014508691,1.1682943695133876,1.5846752406980162,1.1736204851930783,0.22845200953733594,0.21648107810926198
