index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 11)",4000.0,-1.0,eng,0.0,0.6210526315789474,3.5901035436328135,456382.49103183637,12.351741190067193,1.0935906032445153,6,0.6430447406817937,18.389599999999994,30.512811787532,0.0,37.16471658721569,2.353741191312183e7,142304.42178838642,74235.94177789973,6903.712178032028,3832.956805285356,25613.902558147962,0.0,1376.5915672381639,6195.483857389285,11714.077886624771,19208.409273180278,53.58160979783655,1.127688530325181,1.0880577596431,0.8195719806003653,0.18045879112942725,0.12539767697730989
"(1, 1, 1, 1, 12)",4000.0,-1.0,eng,0.0,0.6631578947368421,3.589137551394132,456160.6540768654,12.348554977687876,1.0933072631204725,6,0.6427897288626773,18.389599999999994,30.50542996351819,0.0,37.16352059570372,2.3531143926109217e7,139227.569787447,73942.26299334072,6903.236490312109,3829.5897186544175,25613.057534658805,0.0,1502.3238402481916,6125.247834280561,11649.541951516585,19196.341849275235,53.555687429732224,1.1276561870381736,1.0875522584303903,0.8192806133885158,0.18045104006451465,0.12532973575758205
"(1, 1, 1, 1, 13)",4000.0,-1.0,eng,0.0,0.7052631578947368,3.5883075064535723,455967.16529999545,12.346486619585008,1.0930652695962557,6,0.6425705424870715,18.389599999999994,30.49899004487222,0.0,37.16249914624236,2.352575374833762e7,136167.4834455223,73655.47845358956,6902.987350858687,3826.7256516479633,25612.341821418107,0.0,1641.8397250652715,6055.539569216354,11586.363395219962,19185.83642689892,53.533077824449386,1.1276285654739844,1.0871119426746365,0.8190328880865012,0.18044698045854113,0.1252719264999219
"(1, 1, 1, 1, 14)",4000.0,-1.0,eng,0.0,0.7473684210526316,3.58763095628394,455805.6771623242,12.34568153520147,1.0928699462301126,6,0.6423917668484851,18.389599999999994,30.493614210700603,0.0,37.161674677716235,2.3521354329467848e7,133125.84175589867,73376.36547206256,6902.994319355342,3824.429028091617,25611.771978329492,0.0,1797.0257639392864,5986.405201559578,11524.68444054716,19177.09322753509,53.514207718535594,1.1276062716298167,1.0867452133839495,0.8188344536221562,0.1804470938936374,0.12522555859946394
"(1, 1, 1, 1, 15)",4000.0,-1.0,eng,0.0,0.7894736842105263,3.587128795214512,455680.5430195413,12.346313125634792,1.0927276536493158,6,0.6422589014576311,18.389599999999994,30.489447911654132,0.0,37.16107403797491,2.351808076208e7,130104.6489344709,73105.85183347072,6903.292371170796,3822.7769158039705,25611.36784705429,0.0,1970.1294289371324,5917.899817025393,11464.674986349804,19170.351022582417,53.49958557765348,1.1275900307656654,1.0864620782203214,0.8186920154035349,0.18045194981418142,0.12519219604622456
"(1, 1, 1, 1, 16)",4000.0,-1.0,eng,0.0,0.8315789473684211,3.58682616503707,455596.9903054176,12.348590110341448,1.0926460363683566,6,0.6421785552568693,18.389599999999994,30.486665891036452,0.0,37.16072944484518,2.351609540605475e7,127106.3148737208,72845.0529167912,6903.9241037342945,3821.862273219019,25611.153239324365,0.0,2163.8482726358616,5850.0896749874055,11406.53965955202,19165.896858648164,53.48982284530063,1.1275807134414546,1.0862745723459886,0.8186136442316299,0.1804622432933962,0.12517372363479348
"(1, 1, 1, 1, 17)",4000.0,-1.0,eng,0.0,0.8736842105263158,3.5867534823619422,455561.4201470321,12.352766682592671,1.092634347332125,6,0.642158729124455,18.389599999999994,30.485481101437003,0.0,37.16068263181337,2.3515594682171784e7,124133.76410276472,72595.35660039363,6904.929935297114,3821.7938297726905,25611.159191546278,0.0,2381.4448304824455,5783.057997585776,11350.53320946907,19164.088747691992,53.48566542417961,1.12757944769411,1.0861973688089657,0.8186091069478456,0.18047862810125515,0.1251723386134174
"(1, 1, 1, 1, 18)",4000.0,-1.0,eng,0.0,0.9157894736842105,3.587130252950997,455616.7794829742,12.360555437469273,1.0927606481733696,6,0.642257067872037,18.389599999999994,30.48732574513328,0.0,37.16121306570398,2.35179912063745e7,121208.57806627963,72366.27891615302,6906.853379846273,3823.4190832650206,25611.5971209417,17.051031220606177,2626.9365210224505,5717.402424768886,11298.447572465693,19167.28913092449,53.49213834026732,1.1275937899306019,1.0863299715999033,0.818751277985351,0.18050996988953294,0.1252051644967806
"(1, 1, 1, 1, 19)",4000.0,-1.0,eng,0.0,0.9578947368421052,3.587916911300517,455756.2367031823,12.371684446310006,1.0930122914197888,6,0.642463246465569,18.389599999999994,30.491969794655738,0.0,37.16227582980788,2.3523031906178173e7,118326.36894260957,72156.2002347839,6909.528284084481,3826.5708310727177,25612.43197210231,43.186866939748874,2905.2413396298257,5653.007356259608,11249.95866090616,19175.134185930852,53.50843619873911,1.1276225268465077,1.0866562344638602,0.8190263008924723,0.18055354400959123,0.12526879992442608
"(1, 1, 1, 1, 20)",4000.0,-1.0,eng,0.0,1.0,3.5891008345163717,455978.0252797861,12.38608999822657,1.0933849506534399,6,0.6427740068466399,18.389599999999994,30.499354167454108,0.0,37.16384989679864,2.3530636710957736e7,115485.55962636859,71964.57225853227,6912.893336176246,3831.1985470250775,25613.646193246954,71.82925682767709,3222.493116858514,5589.824111954109,11204.94785859021,19187.515743118885,53.53435607785023,1.1276650921541889,1.087171961042562,0.8194292300104067,0.1806083537380569,0.12536220108232302
