index,sigma_fcs,span_loc,fcs_loc,wing_frac,nacelle_frac,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,L_fuse,span,Vol_fuse,length,P_prop_max,Wfuse,Wwing,Whtail,Wvtail,Wfuseshell,Wfusebendv,Wfusebendh,Wwingcentre,Wwinginboard,Wwingoutboard,CLS,CDfuseS,CDiS,CDwingS,CDhtailS,CDvtailS
"(1, 1, 1, 1, 11)",4000.0,eng,-1.0,1.0,0.6210526315789474,3.660121265097021,460928.5702601474,12.579956564540097,1.1191201938488051,6,0.661215248809736,18.389599999999994,30.663858814082758,0.0,37.2725389315801,2.3974636918747026e7,115271.55091640755,73242.60233898705,7562.05505262191,4165.233110961408,25712.569417689134,68.4737184874265,2703.2741811655283,5658.960851371506,26074.082141676918,19526.426930791287,54.11341100051968,1.1306130485576178,1.1011379825247418,0.852115070240574,0.19100286726425783,0.13199408825102468
"(1, 1, 1, 1, 12)",4000.0,eng,-1.0,1.0,0.6631578947368421,3.650870811652998,460278.2829097761,12.554406997295736,1.1158481398932767,6,0.6588031855527969,18.389599999999994,30.64230280750924,0.0,37.25871308751,2.3916733533405922e7,115287.18416805095,73075.69912059969,7479.2288253405,4124.0765171612065,25700.02545857987,68.76833647733635,2757.178456673772,5649.958383111317,24385.5825095651,19482.20875596471,54.03735670810365,1.1302370312355927,1.0992790649987418,0.8477845748877324,0.1896957392707554,0.1311882823735177
"(1, 1, 1, 1, 13)",4000.0,eng,-1.0,1.0,0.7052631578947368,3.641990968901404,459655.2203271501,12.529949465109675,1.1126883579748124,6,0.656490576424214,18.389599999999994,30.621634437651675,0.0,37.24536344071994,2.3861166672680218e7,115304.92701519142,72915.57356262801,7399.34187581569,4084.036520349222,25687.903898512148,69.08394302760455,2811.998376682593,5641.31390266263,22707.394482275828,19439.77668317849,53.9644844167042,1.129874260811473,1.097503235023612,0.8436453640160301,0.18842986308747844,0.13040137447716524
"(1, 1, 1, 1, 14)",4000.0,eng,-1.0,1.0,0.7473684210526316,3.633467364040861,459058.36828487413,12.50654191419441,1.1096366057212013,6,0.6542733592461398,18.389599999999994,30.601821899964037,0.0,37.23247189872776,2.3807845925000057e7,115324.74368920966,72761.96655685766,7322.270033564332,4045.063296057956,25676.18880061123,69.41985798185644,2867.7468828478995,5633.01435860247,21038.95497591202,19399.062446489093,53.8946757655724,1.1295242086391715,1.0958075530050682,0.8396896797380341,0.18720374585055372,0.1296325866403877
"(1, 1, 1, 1, 15)",4000.0,eng,-1.0,1.0,0.7894736842105263,3.6252864173781885,458486.7668209919,12.484144542552839,1.1066888424450827,6,0.6521476769940321,18.389599999999994,30.582834980534457,0.0,37.22002122890665,2.375668539938737e7,115346.6012035379,72614.6334039089,7247.896582503614,4007.110045472743,25664.86497329551,69.77544245179816,2924.4370748774168,5625.047429019666,19379.72955031294,19360.001473180266,53.82781854261814,1.1291863734659233,1.0941892322498887,0.8359102095662967,0.18601597689307334,0.1288811851939148
"(1, 1, 1, 1, 16)",4000.0,eng,-1.0,1.0,0.8315789473684211,3.617435406453493,457939.5222996052,12.462720348425481,1.1038412996649247,6,0.6501099489399302,18.389599999999994,30.56464553870177,0.0,37.207995397526375,2.3707605032630876e7,115370.47000644908,72473.34646043355,7176.112081071455,3970.1329518268426,25653.91827467397,70.1501097781028,2982.0824116348927,5617.4016502844215,17729.212019210856,19322.53372002446,53.76380833487185,1.1288602901451443,1.0926456701485816,0.8323000902363179,0.18486522843259678,0.12814648152654037
"(1, 1, 1, 1, 17)",4000.0,eng,-1.0,1.0,0.8736842105263158,3.609902465824046,457415.8059099828,12.442235022584025,1.101090470281771,6,0.6481568392385931,18.389599999999994,30.547227425645946,0.0,37.196379329785664,2.3660530126046777e7,115396.32334369869,72337.89390412929,7106.814849671405,3934.0910262577004,25643.335413132438,70.54331027599827,3040.6964788589603,5610.066302941449,16086.922249319829,19286.603214372815,53.70254819327109,1.1285455226873196,1.0911744439228155,0.8288529246484524,0.1837502657777221,0.12742782989561063
"(1, 1, 1, 1, 18)",4000.0,eng,-1.0,1.0,0.9157894736842105,3.6026759144856007,456914.7892498234,12.422654160099542,1.0984328387757114,6,0.6462850727878339,18.389599999999994,30.530554198947346,0.0,37.18515809687021,2.3615387066992365e7,115424.13659142314,72208.06536074818,7039.906218905703,3898.9454324315825,25633.103206917847,70.95456824396526,3100.293709934024,5603.030771455877,14452.399808838009,19252.154071253375,53.64394055686891,1.1282416418767125,1.089773127567527,0.8255624294941226,0.1826698734975588,0.12672461513501365
"(1, 1, 1, 1, 19)",4000.0,eng,-1.0,1.0,0.9578947368421052,3.595745706646493,456435.76064252417,12.403949594332186,1.095865456771118,6,0.644491812340787,18.389599999999994,30.514604213622025,0.0,37.17431814595879,2.357211231511489e7,115453.88938324414,72083.67221058138,6975.302807192173,3864.6615872316543,25623.209740559698,71.38352627566539,3160.888640011909,5596.285202812927,12825.211553432742,19219.13684791533,53.58790511384382,1.1279482582838523,1.0884396918169477,0.8224231573505126,0.18162306306379494,0.1260363005270864
"(1, 1, 1, 1, 20)",4000.0,eng,-1.0,1.0,1.0,3.5891008345163717,455978.0252797861,12.38608999822657,1.0933849506534399,6,0.6427740068466399,18.389599999999994,30.499354167454108,0.0,37.16384989679864,2.3530636710957736e7,115485.55962636859,71964.57225853227,6912.893336176246,3831.1985470250775,25613.646193246954,71.82925682767709,3222.493116858514,5589.824111954109,11204.94785859021,19187.515743118885,53.53435607785023,1.1276650921541889,1.087171961042562,0.8194292300104067,0.1806083537380569,0.12536220108232302
