index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,l_fcs,thetafloor,fcs_fuselage_location,has_strut,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(1, 9, 8, 10, 1, 11, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.525,0.0,0.0,0.0,false,5.116535609242112,805769.673402529,25.98618608708843,1.0954161792739958,7,4.0013955294662,8.39840252119256,28.956000000000014,5.1880662689646995,36.407482589225964
"(1, 9, 8, 10, 1, 12, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.5611111111111111,0.0,0.0,0.0,false,5.1603261001174925,811026.9010999198,26.237582133274927,1.1045757703787602,7,5.031317604775116,8.423714628443596,28.956000000000014,5.20490817690216,36.525671416857264
"(1, 9, 8, 10, 1, 13, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.5972222222222222,0.0,0.0,0.0,false,5.214027662553354,817534.6221725198,26.54987555971426,1.1158077645808804,7,6.36046105689877,8.454933026542411,28.956000000000014,5.225679951512656,36.671438256229166
"(1, 9, 8, 10, 1, 14, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.6333333333333333,0.0,0.0,0.0,false,5.28100830072936,825741.4333489577,26.945434387932703,1.1298161276389067,7,8.114163023007258,8.494123984499145,28.956000000000014,5.251756425483867,36.85443105602714
"(1, 9, 8, 10, 1, 15, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.6694444444444444,0.0,0.0,0.0,false,5.366411928414602,836343.6110055334,27.459290839469595,1.1476758403911085,7,10.493770463000589,8.544464363668396,28.956000000000014,5.285251385942784,37.08948341012481
"(1, 9, 8, 10, 1, 16, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.7055555555555556,0.0,0.0,0.0,false,5.478508240261809,850481.9208479221,28.14949355107435,1.1711149972077157,7,13.841189632228755,8.611097487878558,28.956000000000014,5.329587044463943,37.40061083834346
"(1, 9, 8, 10, 1, 17, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.7416666666666667,0.0,0.0,0.0,false,5.631506083470223,870161.0223595002,29.11955411230882,1.2031025177001897,7,18.77999989722944,8.702923901194263,28.956000000000014,5.390685552934704,37.82937230129617
"(1, 9, 8, 10, 1, 18, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.7777777777777778,0.0,0.0,0.0,false,5.852151695720217,899260.6070388043,30.573754189050433,1.24924145790401,7,26.562043754287284,8.836817913519956,28.956000000000014,5.479774565026897,38.45455835106595
"(1, 9, 8, 10, 1, 19, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.8138888888888889,0.0,0.0,0.0,false,6.197844119672843,946386.4570528984,32.978006546830656,1.321528855375474,7,40.068988712174686,9.0491279106979,28.956000000000014,5.621039193499381,39.44588907718864
"(1, 9, 8, 10, 1, 20, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,2,0.85,0.0,0.0,0.0,false,6.816935740600908,1.0350427304084987e6,37.661618739111475,1.4510474861249576,7,67.48206147957367,9.434660253467095,28.956000000000014,5.877560713396395,41.24604009400979
"(1, 9, 8, 10, 2, 1, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.2,0.0,0.0,0.0,false,4.937635449362978,780562.3019358643,24.78602193880174,1.0570662557714843,7,0.2551427494064148,8.275967817354887,28.956000000000014,8.752831445674229,35.83580303823294
"(1, 9, 8, 10, 2, 2, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.2361111111111111,0.0,0.0,0.0,false,4.94649072256772,781509.9161386511,24.830558749641263,1.058915001571993,7,0.3654862028085823,8.280611709112426,28.956000000000014,8.767296004168637,35.857486579513285
"(1, 9, 8, 10, 2, 3, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.2722222222222222,0.0,0.0,0.0,false,4.957233210535162,782661.8084852567,24.88473092449641,1.0611577639114085,7,0.5019425480614367,8.286252765494615,28.956000000000014,8.784725048321981,35.8838261423873
"(1, 9, 8, 10, 2, 4, 1, 7, 1, 1)",nacelle,2.54,10.1,1.0,4,0.3,0.0,0.0,0.0,false,4.966923695931848,783703.0887349691,24.933734841508503,1.0631810532037709,7,0.6274399096759372,8.291348564395294,28.956000000000014,8.800339390629983,35.90761975593134
